TempProTimeB,TP_B_meanCAL_1,TP_B_meanCAL_2,TP_B_meanCAL_3,TP_B_meanCAL_4,TP_B_meanCAL_5,TP_B_meanCAL_6
06/09/2016 02:50,12.35142,13.57733,14.51233,15.51733,16.5265,17.19092
06/09/2016 03:00,12.32142,13.57733,14.51233,15.51733,16.5265,17.13092
06/09/2016 03:10,12.35142,13.63733,14.51233,15.48733,16.5265,17.04092
06/09/2016 03:20,12.35142,13.63733,14.51233,15.48733,16.4365,17.04092
06/09/2016 03:30,12.35142,13.63733,14.51233,15.48733,16.4365,16.9875866666667
06/09/2016 03:40,12.35142,13.63733,14.51233,15.48733,16.4365,16.96092
06/09/2016 03:50,12.35142,13.66733,14.51233,15.48733,16.3765,16.87092
06/09/2016 04:00,12.35142,13.66733,14.54233,15.48733,16.3465,16.87092
06/09/2016 04:10,12.35142,13.63733,14.54233,15.48733,16.3465,16.78092
06/09/2016 04:20,12.35142,13.66733,14.54233,15.48733,16.2665,16.7542533333333
06/09/2016 04:30,12.35142,13.66733,14.54233,15.45733,16.2665,16.70092
06/09/2016 04:40,12.38142,13.66733,14.54233,15.45733,16.2665,16.70092
06/09/2016 04:50,12.35142,13.66733,14.54233,15.39733,16.2365,16.61092
06/09/2016 05:00,12.38142,13.66733,14.54233,15.39733,16.1765,16.61092
06/09/2016 05:10,12.41142,13.66733,14.54233,15.39733,16.1765,16.53092
06/09/2016 05:20,12.41142,13.66733,14.54233,15.39733,16.1498333333333,16.53092
06/09/2016 05:30,12.41142,13.69733,14.54233,15.39733,16.0965,16.44092
06/09/2016 05:40,12.41142,13.72733,14.54233,15.39733,16.0965,16.41092
06/09/2016 05:50,12.41142,13.69733,14.54233,15.39733,16.0665,16.35092
06/09/2016 06:00,12.44142,13.69733,14.54233,15.3706633333333,16.0065,16.3242533333333
06/09/2016 06:10,12.44142,13.72733,14.54233,15.3706633333333,16.0065,16.27092
06/09/2016 06:20,12.44142,13.72733,14.54233,15.31733,15.9765,16.27092
06/09/2016 06:30,12.44142,13.72733,14.54233,15.31733,15.9165,16.18092
06/09/2016 06:40,12.44142,13.72733,14.51233,15.31733,15.9165,16.18092
06/09/2016 06:50,12.44142,13.72733,14.51233,15.31733,15.8898333333333,16.1275866666667
06/09/2016 07:00,12.44142,13.72733,14.51233,15.31733,15.8365,16.10092
06/09/2016 07:10,12.44142,13.72733,14.51233,15.28733,15.8365,16.04092
06/09/2016 07:20,12.44142,13.72733,14.51233,15.28733,15.8065,16.01092
06/09/2016 07:30,12.44142,13.72733,14.51233,15.22733,15.7465,15.98092
06/09/2016 07:40,12.44142,13.72733,14.51233,15.22733,15.7465,15.92092
06/09/2016 07:50,12.44142,13.72733,14.51233,15.22733,15.7465,15.92092
06/09/2016 08:00,12.44142,13.72733,14.48233,15.22733,15.6565,15.92092
06/09/2016 08:10,12.44142,13.72733,14.48233,15.22733,15.6565,15.8942533333333
06/09/2016 08:20,12.44142,13.72733,14.45233,15.16733,15.6565,15.92092
06/09/2016 08:30,12.44142,13.72733,14.45233,15.16733,15.6298333333333,15.92092
06/09/2016 08:40,12.44142,13.72733,14.45233,15.13733,15.6031666666667,15.92092
06/09/2016 08:50,12.44142,13.72733,14.45233,15.13733,15.5765,15.92092
06/09/2016 09:00,12.4680866666667,13.72733,14.45233,15.13733,15.5765,15.98092
06/09/2016 09:10,12.4947533333333,13.72733,14.45233,15.13733,15.5765,16.01092
06/09/2016 09:20,12.4680866666667,13.72733,14.42233,15.13733,15.5765,16.10092
06/09/2016 09:30,12.4947533333333,13.72733,14.45233,15.1106633333333,15.5765,16.1542533333333
06/09/2016 09:40,12.4947533333333,13.72733,14.42233,15.05733,15.5765,16.21092
06/09/2016 09:50,12.4947533333333,13.72733,14.42233,15.05733,15.5165,16.27092
06/09/2016 10:00,12.4947533333333,13.72733,14.42233,15.05733,15.5765,16.38092
06/09/2016 10:10,12.4947533333333,13.72733,14.42233,15.05733,15.5765,16.44092
06/09/2016 10:20,12.4947533333333,13.72733,14.42233,15.05733,15.6298333333333,16.5575866666667
06/09/2016 10:30,12.4947533333333,13.72733,14.39233,15.02733,15.6565,16.64092
06/09/2016 10:40,12.4947533333333,13.72733,14.36233,15.05733,15.6565,16.78092
06/09/2016 10:50,12.52142,13.69733,14.36233,15.05733,15.7165,16.87092
06/09/2016 11:00,12.4947533333333,13.72733,14.36233,15.05733,15.7465,16.96092
06/09/2016 11:10,12.52142,13.66733,14.36233,15.05733,15.7465,17.10092
06/09/2016 11:20,12.4947533333333,13.69733,14.36233,15.05733,15.8365,17.22092
06/09/2016 11:30,12.52142,13.69733,14.36233,15.05733,15.8365,17.36092
06/09/2016 11:40,12.4947533333333,13.66733,14.36233,15.05733,15.9165,17.47092
06/09/2016 11:50,12.52142,13.66733,14.36233,15.05733,15.9765,17.62092
06/09/2016 12:00,12.52142,13.66733,14.36233,15.05733,16.0065,17.73092
06/09/2016 12:10,12.52142,13.66733,14.36233,15.05733,16.0665,17.90092
06/09/2016 12:20,12.52142,13.66733,14.3356633333333,15.05733,16.1498333333333,18.05092
06/09/2016 12:30,12.52142,13.66733,14.36233,15.0839966666667,16.1765,18.22092
06/09/2016 12:40,12.52142,13.66733,14.36233,15.1106633333333,16.2665,18.33092
06/09/2016 12:50,12.52142,13.66733,14.36233,15.13733,16.3465,18.51092
06/09/2016 13:00,12.52142,13.66733,14.36233,15.13733,16.4065,18.62092
06/09/2016 13:10,12.52142,13.66733,14.36233,15.13733,16.4965,18.76092
06/09/2016 13:20,12.52142,13.66733,14.36233,15.16733,16.5265,18.94092
06/09/2016 13:30,12.52142,13.66733,14.36233,15.22733,16.6065,19.08092
06/09/2016 13:40,12.52142,13.66733,14.36233,15.22733,16.6965,19.20092
06/09/2016 13:50,12.52142,13.66733,14.36233,15.22733,16.7765,19.31092
06/09/2016 14:00,12.52142,13.66733,14.36233,15.28733,16.8665,19.45092
06/09/2016 14:10,12.52142,13.66733,14.36233,15.31733,16.9565,19.54092
06/09/2016 14:20,12.52142,13.66733,14.39233,15.31733,17.0098333333333,19.6842533333333
06/09/2016 14:30,12.52142,13.66733,14.42233,15.3706633333333,17.0965,19.80092
06/09/2016 14:40,12.52142,13.66733,14.42233,15.39733,17.1565,19.91092
06/09/2016 14:50,12.52142,13.66733,14.42233,15.39733,17.2165,20.06092
06/09/2016 15:00,12.52142,13.69733,14.45233,15.45733,17.2965,20.14092
06/09/2016 15:10,12.52142,13.72733,14.45233,15.48733,17.3865,20.2575866666667
06/09/2016 15:20,12.52142,13.69733,14.45233,15.54733,17.4665,20.40092
06/09/2016 15:30,12.55142,13.66733,14.45233,15.57733,17.5565,20.49092
06/09/2016 15:40,12.55142,13.72733,14.48233,15.57733,17.6465,20.57092
06/09/2016 15:50,12.52142,13.72733,14.51233,15.65733,17.6998333333333,20.69092
06/09/2016 16:00,12.55142,13.72733,14.51233,15.65733,17.7865,20.7775866666667
06/09/2016 16:10,12.55142,13.72733,14.54233,15.71733,17.8431666666667,20.86092
06/09/2016 16:20,12.58142,13.72733,14.54233,15.74733,17.8965,20.95092
06/09/2016 16:30,12.58142,13.75733,14.60233,15.80733,17.9865,21.0375866666667
06/09/2016 16:40,12.58142,13.75733,14.60233,15.83733,18.0765,21.09092
06/09/2016 16:50,12.58142,13.75733,14.63233,15.8906633333333,18.1031666666667,21.18092
06/09/2016 17:00,12.58142,13.75733,14.63233,15.91733,18.1865,21.2342533333333
06/09/2016 17:10,12.58142,13.75733,14.6589966666667,15.97733,18.2465,21.26092
06/09/2016 17:20,12.58142,13.8106633333333,14.6856633333333,16.00733,18.3265,21.32092
06/09/2016 17:30,12.58142,13.8106633333333,14.6856633333333,15.97733,18.3865,21.35092
06/09/2016 17:40,12.58142,13.8106633333333,14.71233,16.09733,18.4165,21.41092
06/09/2016 17:50,12.58142,13.8106633333333,14.74233,16.09733,18.5065,21.44092
06/09/2016 18:00,12.58142,13.8106633333333,14.77233,16.17733,18.5598333333333,21.44092
06/09/2016 18:10,12.58142,13.83733,14.80233,16.17733,18.5865,21.4675866666667
06/09/2016 18:20,12.58142,13.83733,14.80233,16.26733,18.6465,21.52092
06/09/2016 18:30,12.58142,13.83733,14.86233,16.26733,18.6765,21.52092
06/09/2016 18:40,12.61142,13.89733,14.86233,16.3206633333333,18.7298333333333,21.52092
06/09/2016 18:50,12.61142,13.89733,14.89233,16.34733,18.7565,21.52092
06/09/2016 19:00,12.58142,13.89733,14.9189966666667,16.40733,18.7865,21.4942533333333
06/09/2016 19:10,12.61142,13.92733,14.9456633333333,16.43733,18.8465,21.52092
06/09/2016 19:20,12.58142,13.92733,14.97233,16.43733,18.8465,21.4942533333333
06/09/2016 19:30,12.61142,13.92733,14.97233,16.52733,18.9065,21.44092
06/09/2016 19:40,12.61142,13.98733,15.03233,16.52733,18.9365,21.44092
06/09/2016 19:50,12.61142,13.98733,15.03233,16.5806633333333,18.9365,21.41092
06/09/2016 20:00,12.61142,13.98733,15.06233,16.60733,18.9365,21.35092
06/09/2016 20:10,12.61142,14.01733,15.0889966666667,16.60733,18.9898333333333,21.32092
06/09/2016 20:20,12.61142,14.01733,15.0889966666667,16.60733,19.0165,21.26092
06/09/2016 20:30,12.61142,14.0439966666667,15.14233,16.69733,19.0165,21.26092
06/09/2016 20:40,12.64142,14.0706633333333,15.14233,16.69733,19.0165,21.18092
06/09/2016 20:50,12.64142,14.0706633333333,15.17233,16.69733,19.0165,21.12092
06/09/2016 21:00,12.61142,14.09733,15.20233,16.77733,19.0165,21.0642533333333
06/09/2016 21:10,12.67142,14.09733,15.23233,16.77733,19.0165,21.01092
06/09/2016 21:20,12.67142,14.09733,15.23233,16.77733,19.0165,20.92092
06/09/2016 21:30,12.67142,14.15733,15.26233,16.83733,18.9898333333333,20.83092
06/09/2016 21:40,12.70142,14.15733,15.29233,16.86733,18.9898333333333,20.75092
06/09/2016 21:50,12.70142,14.18733,15.32233,16.83733,18.9365,20.72092
06/09/2016 22:00,12.67142,14.18733,15.32233,16.86733,18.9365,20.66092
06/09/2016 22:10,12.67142,14.18733,15.3756633333333,16.86733,18.9365,20.57092
06/09/2016 22:20,12.70142,14.21733,15.3756633333333,16.92733,18.9365,20.49092
06/09/2016 22:30,12.70142,14.21733,15.40233,16.89733,18.9065,20.40092
06/09/2016 22:40,12.70142,14.27733,15.40233,16.95733,18.8465,20.31092
06/09/2016 22:50,12.70142,14.27733,15.43233,16.95733,18.8465,20.2575866666667
06/09/2016 23:00,12.70142,14.27733,15.46233,16.95733,18.8165,20.17092
06/09/2016 23:10,12.70142,14.27733,15.46233,16.95733,18.7565,20.1142533333333
06/09/2016 23:20,12.70142,14.3306633333333,15.49233,16.95733,18.7565,20.03092
06/09/2016 23:30,12.70142,14.3306633333333,15.49233,16.95733,18.7565,19.94092
06/09/2016 23:40,12.73142,14.3306633333333,15.49233,16.95733,18.6765,19.88092
06/09/2016 23:50,12.76142,14.35733,15.52233,16.95733,18.6765,19.77092
06/10/2016 00:00,12.76142,14.35733,15.55233,16.95733,18.6465,19.71092
06/10/2016 00:10,12.76142,14.35733,15.55233,16.95733,18.5865,19.63092
06/10/2016 00:20,12.76142,14.38733,15.58233,16.95733,18.5865,19.54092
06/10/2016 00:30,12.76142,14.41733,15.58233,16.95733,18.5065,19.45092
06/10/2016 00:40,12.76142,14.41733,15.58233,16.95733,18.5065,19.37092
06/10/2016 00:50,12.79142,14.44733,15.58233,16.95733,18.4165,19.28092
06/10/2016 01:00,12.79142,14.44733,15.6089966666667,16.95733,18.4165,19.2542533333333
06/10/2016 01:10,12.79142,14.44733,15.6356633333333,16.95733,18.3865,19.20092
06/10/2016 01:20,12.79142,14.44733,15.6356633333333,16.95733,18.3265,19.11092
06/10/2016 01:30,12.79142,14.47733,15.6356633333333,16.95733,18.2998333333333,19.02092
06/10/2016 01:40,12.79142,14.50733,15.6356633333333,16.95733,18.2465,18.94092
06/10/2016 01:50,12.79142,14.50733,15.66233,16.95733,18.2165,18.85092
06/10/2016 02:00,12.8447533333333,14.53733,15.66233,16.95733,18.1565,18.79092
06/10/2016 02:10,12.8447533333333,14.53733,15.66233,16.92733,18.1298333333333,18.76092
06/10/2016 02:20,12.8447533333333,14.53733,15.66233,16.92733,18.0765,18.68092
06/10/2016 02:30,12.8447533333333,14.53733,15.66233,16.92733,18.0765,18.59092
06/10/2016 02:40,12.87142,14.53733,15.66233,16.86733,17.9865,18.51092
06/10/2016 02:50,12.8447533333333,14.53733,15.66233,16.86733,17.9865,18.48092
06/10/2016 03:00,12.87142,14.56733,15.66233,16.86733,17.9565,18.42092
06/10/2016 03:10,12.8447533333333,14.56733,15.66233,16.86733,17.8965,18.33092
06/10/2016 03:20,12.87142,14.59733,15.66233,16.86733,17.8698333333333,18.25092
06/10/2016 03:30,12.87142,14.59733,15.66233,16.83733,17.8165,18.22092
06/10/2016 03:40,12.87142,14.59733,15.66233,16.77733,17.7565,18.16092
06/10/2016 03:50,12.87142,14.62733,15.66233,16.77733,17.7265,18.08092
06/10/2016 04:00,12.87142,14.59733,15.66233,16.77733,17.6998333333333,17.99092
06/10/2016 04:10,12.90142,14.62733,15.66233,16.77733,17.6465,17.93092
06/10/2016 04:20,12.90142,14.62733,15.66233,16.77733,17.6165,17.90092
06/10/2016 04:30,12.96142,14.62733,15.66233,16.7239966666667,17.5565,17.82092
06/10/2016 04:40,12.93142,14.62733,15.66233,16.69733,17.5265,17.73092
06/10/2016 04:50,12.93142,14.62733,15.66233,16.6406633333333,17.4665,17.7042533333333
06/10/2016 05:00,12.93142,14.62733,15.66233,16.69733,17.4665,17.65092
06/10/2016 05:10,12.93142,14.62733,15.66233,16.66733,17.3865,17.59092
06/10/2016 05:20,12.93142,14.62733,15.66233,16.66733,17.3865,17.56092
06/10/2016 05:30,12.93142,14.62733,15.6356633333333,16.60733,17.2965,17.47092
06/10/2016 05:40,12.93142,14.62733,15.6356633333333,16.60733,17.2965,17.4442533333333
06/10/2016 05:50,12.96142,14.62733,15.6356633333333,16.60733,17.2431666666667,17.39092
06/10/2016 06:00,12.96142,14.62733,15.6356633333333,16.60733,17.2165,17.36092
06/10/2016 06:10,12.96142,14.62733,15.6356633333333,16.5539966666667,17.1865,17.30092
06/10/2016 06:20,12.96142,14.62733,15.6356633333333,16.52733,17.1265,17.30092
06/10/2016 06:30,12.96142,14.62733,15.6089966666667,16.52733,17.1265,17.2475866666667
06/10/2016 06:40,12.96142,14.62733,15.58233,16.52733,17.0365,17.22092
06/10/2016 06:50,12.99142,14.62733,15.58233,16.49733,17.0365,17.22092
06/10/2016 07:00,12.99142,14.62733,15.58233,16.46733,16.9831666666667,17.19092
06/10/2016 07:10,12.99142,14.62733,15.58233,16.43733,16.9565,17.13092
06/10/2016 07:20,13.02142,14.62733,15.58233,16.43733,16.9565,17.13092
06/10/2016 07:30,13.02142,14.62733,15.58233,16.40733,16.9265,17.13092
06/10/2016 07:40,13.02142,14.62733,15.55233,16.37733,16.8665,17.13092
06/10/2016 07:50,13.02142,14.62733,15.55233,16.34733,16.8665,17.13092
06/10/2016 08:00,13.02142,14.62733,15.55233,16.34733,16.8665,17.10092
06/10/2016 08:10,13.05142,14.62733,15.55233,16.34733,16.8065,17.10092
06/10/2016 08:20,13.05142,14.62733,15.49233,16.3206633333333,16.7765,17.13092
06/10/2016 08:30,13.05142,14.62733,15.49233,16.26733,16.7765,17.10092
06/10/2016 08:40,13.02142,14.62733,15.49233,16.26733,16.7765,17.13092
06/10/2016 08:50,13.02142,14.62733,15.49233,16.26733,16.7498333333333,17.13092
06/10/2016 09:00,13.05142,14.62733,15.46233,16.26733,16.7498333333333,17.10092
06/10/2016 09:10,13.05142,14.62733,15.46233,16.23733,16.6965,17.16092
06/10/2016 09:20,13.05142,14.62733,15.46233,16.20733,16.6965,17.22092
06/10/2016 09:30,13.05142,14.59733,15.46233,16.17733,16.6965,17.22092
06/10/2016 09:40,13.05142,14.59733,15.43233,16.17733,16.6965,17.30092
06/10/2016 09:50,13.05142,14.59733,15.40233,16.17733,16.6965,17.33092
06/10/2016 10:00,13.05142,14.59733,15.40233,16.17733,16.6965,17.39092
06/10/2016 10:10,13.05142,14.59733,15.40233,16.1506633333333,16.6965,17.4442533333333
06/10/2016 10:20,13.05142,14.59733,15.40233,16.1506633333333,16.6965,17.47092
06/10/2016 10:30,13.08142,14.59733,15.40233,16.1239966666667,16.7231666666667,17.56092
06/10/2016 10:40,13.08142,14.56733,15.3756633333333,16.1239966666667,16.7498333333333,17.65092
06/10/2016 10:50,13.08142,14.56733,15.3756633333333,16.09733,16.7498333333333,17.73092
06/10/2016 11:00,13.08142,14.56733,15.3756633333333,16.09733,16.7765,17.82092
06/10/2016 11:10,13.11142,14.53733,15.3756633333333,16.09733,16.7765,17.90092
06/10/2016 11:20,13.11142,14.53733,15.3489966666667,16.09733,16.8365,18.05092
06/10/2016 11:30,13.14142,14.53733,15.32233,16.09733,16.8665,18.16092
06/10/2016 11:40,13.11142,14.53733,15.32233,16.09733,16.8665,18.3042533333333
06/10/2016 11:50,13.11142,14.53733,15.32233,16.09733,16.9565,18.42092
06/10/2016 12:00,13.11142,14.53733,15.32233,16.09733,16.9565,18.5642533333333
06/10/2016 12:10,13.11142,14.53733,15.32233,16.09733,17.0365,18.7075866666667
06/10/2016 12:20,13.11142,14.53733,15.32233,16.09733,17.0365,18.85092
06/10/2016 12:30,13.11142,14.53733,15.32233,16.09733,17.1265,19.02092
06/10/2016 12:40,13.11142,14.53733,15.32233,16.09733,17.2165,19.20092
06/10/2016 12:50,13.11142,14.53733,15.29233,16.09733,17.2698333333333,19.37092
06/10/2016 13:00,13.11142,14.53733,15.29233,16.1239966666667,17.2965,19.51092
06/10/2016 13:10,13.14142,14.50733,15.29233,16.1506633333333,17.3865,19.63092
06/10/2016 13:20,13.11142,14.50733,15.29233,16.17733,17.4665,19.6842533333333
06/10/2016 13:30,13.11142,14.50733,15.29233,16.17733,17.5565,19.71092
06/10/2016 13:40,13.11142,14.50733,15.29233,16.17733,17.5865,19.80092
06/10/2016 13:50,13.14142,14.50733,15.29233,16.17733,17.6465,19.80092
06/10/2016 14:00,13.11142,14.50733,15.29233,16.20733,17.6998333333333,19.88092
06/10/2016 14:10,13.11142,14.50733,15.29233,16.26733,17.7265,19.91092
06/10/2016 14:20,13.11142,14.50733,15.32233,16.26733,17.8165,19.97092
06/10/2016 14:30,13.11142,14.50733,15.32233,16.2939966666667,17.8165,20.00092
06/10/2016 14:40,13.14142,14.50733,15.29233,16.3206633333333,17.8965,20.06092
06/10/2016 14:50,13.11142,14.50733,15.32233,16.34733,17.8965,20.1142533333333
06/10/2016 15:00,13.11142,14.50733,15.32233,16.34733,17.9865,20.20092
06/10/2016 15:10,13.14142,14.50733,15.32233,16.37733,17.9865,20.31092
06/10/2016 15:20,13.11142,14.50733,15.32233,16.43733,18.0765,20.40092
06/10/2016 15:30,13.11142,14.50733,15.32233,16.43733,18.1031666666667,20.49092
06/10/2016 15:40,13.14142,14.50733,15.3756633333333,16.43733,18.1565,20.57092
06/10/2016 15:50,13.14142,14.50733,15.3756633333333,16.49733,18.2165,20.66092
06/10/2016 16:00,13.14142,14.50733,15.3756633333333,16.52733,18.2465,20.75092
06/10/2016 16:10,13.14142,14.50733,15.3756633333333,16.46733,18.2998333333333,20.8042533333333
06/10/2016 16:20,13.11142,14.50733,15.40233,16.52733,18.3565,20.89092
06/10/2016 16:30,13.14142,14.53733,15.40233,16.5806633333333,18.4165,20.98092
06/10/2016 16:40,13.11142,14.53733,15.40233,16.60733,18.4765,21.0642533333333
06/10/2016 16:50,13.11142,14.53733,15.3756633333333,16.60733,18.5065,21.18092
06/10/2016 17:00,13.14142,14.53733,15.43233,16.60733,18.5865,21.26092
06/10/2016 17:10,13.14142,14.53733,15.46233,16.69733,18.6465,21.35092
06/10/2016 17:20,13.11142,14.53733,15.46233,16.69733,18.6765,21.4942533333333
06/10/2016 17:30,13.11142,14.53733,15.49233,16.69733,18.7565,21.61092
06/10/2016 17:40,13.14142,14.53733,15.49233,16.77733,18.8465,21.70092
06/10/2016 17:50,13.14142,14.56733,15.49233,16.77733,18.9065,21.78092
06/10/2016 18:00,13.14142,14.59733,15.52233,16.83733,18.9365,21.87092
06/10/2016 18:10,13.14142,14.59733,15.55233,16.86733,19.0165,21.90092
06/10/2016 18:20,13.14142,14.59733,15.55233,16.86733,19.0765,21.96092
06/10/2016 18:30,13.14142,14.59733,15.58233,16.92733,19.1065,22.04092
06/10/2016 18:40,13.11142,14.59733,15.58233,16.95733,19.1965,22.04092
06/10/2016 18:50,13.14142,14.59733,15.58233,16.95733,19.2498333333333,22.10092
06/10/2016 19:00,13.11142,14.62733,15.6356633333333,17.0106633333333,19.2765,22.13092
06/10/2016 19:10,13.14142,14.62733,15.6356633333333,17.03733,19.3365,22.13092
06/10/2016 19:20,13.14142,14.62733,15.66233,17.06733,19.3665,22.13092
06/10/2016 19:30,13.14142,14.62733,15.66233,17.12733,19.4465,22.07092
06/10/2016 19:40,13.14142,14.62733,15.69233,17.12733,19.4465,22.07092
06/10/2016 19:50,13.14142,14.6806633333333,15.72233,17.18733,19.5065,22.04092
06/10/2016 20:00,13.14142,14.6806633333333,15.72233,17.21733,19.5365,22.0142533333333
06/10/2016 20:10,13.14142,14.6806633333333,15.75233,17.21733,19.5365,22.0142533333333
06/10/2016 20:20,13.14142,14.70733,15.75233,17.2439966666667,19.5365,21.93092
06/10/2016 20:30,13.1680866666667,14.70733,15.81233,17.29733,19.5665,21.96092
06/10/2016 20:40,13.1680866666667,14.70733,15.84233,17.29733,19.5965,21.93092
06/10/2016 20:50,13.1680866666667,14.70733,15.84233,17.35733,19.6265,21.87092
06/10/2016 21:00,13.1947533333333,14.73733,15.84233,17.38733,19.6265,21.87092
06/10/2016 21:10,13.1680866666667,14.76733,15.8956633333333,17.38733,19.6265,21.84092
06/10/2016 21:20,13.1947533333333,14.76733,15.8956633333333,17.4139966666667,19.6265,21.78092
06/10/2016 21:30,13.1947533333333,14.79733,15.92233,17.4406633333333,19.6265,21.7542533333333
06/10/2016 21:40,13.1947533333333,14.79733,15.92233,17.46733,19.6265,21.7275866666667
06/10/2016 21:50,13.1947533333333,14.79733,15.95233,17.46733,19.6265,21.70092
06/10/2016 22:00,13.1947533333333,14.79733,15.98233,17.46733,19.6265,21.67092
06/10/2016 22:10,13.1947533333333,14.85733,15.98233,17.52733,19.6265,21.61092
06/10/2016 22:20,13.1947533333333,14.85733,16.01233,17.55733,19.6265,21.58092
06/10/2016 22:30,13.22142,14.85733,16.01233,17.55733,19.6265,21.4942533333333
06/10/2016 22:40,13.22142,14.88733,16.07233,17.55733,19.6265,21.4675866666667
06/10/2016 22:50,13.22142,14.88733,16.07233,17.55733,19.6265,21.44092
06/10/2016 23:00,13.22142,14.88733,16.07233,17.61733,19.6265,21.35092
06/10/2016 23:10,13.22142,14.88733,16.10233,17.58733,19.6265,21.32092
06/10/2016 23:20,13.22142,14.9139966666667,16.10233,17.64733,19.5965,21.26092
06/10/2016 23:30,13.22142,14.9406633333333,16.1289966666667,17.64733,19.5965,21.2075866666667
06/10/2016 23:40,13.22142,14.9406633333333,16.1556633333333,17.64733,19.5365,21.15092
06/10/2016 23:50,13.22142,14.96733,16.1289966666667,17.64733,19.5365,21.09092
06/11/2016 00:00,13.22142,14.96733,16.18233,17.64733,19.5365,21.01092
06/11/2016 00:10,13.22142,14.96733,16.18233,17.64733,19.5365,21.01092
06/11/2016 00:20,13.25142,14.96733,16.18233,17.64733,19.5065,20.92092
06/11/2016 00:30,13.25142,15.02733,16.18233,17.6739966666667,19.4465,20.83092
06/11/2016 00:40,13.28142,15.02733,16.24233,17.7006633333333,19.4465,20.8042533333333
06/11/2016 00:50,13.28142,15.02733,16.24233,17.6739966666667,19.4465,20.75092
06/11/2016 01:00,13.28142,15.05733,16.24233,17.7006633333333,19.3665,20.66092
06/11/2016 01:10,13.28142,15.05733,16.27233,17.7006633333333,19.3665,20.57092
06/11/2016 01:20,13.28142,15.05733,16.27233,17.7006633333333,19.3665,20.5442533333333
06/11/2016 01:30,13.28142,15.05733,16.27233,17.7006633333333,19.3365,20.49092
06/11/2016 01:40,13.31142,15.05733,16.27233,17.7006633333333,19.2765,20.40092
06/11/2016 01:50,13.31142,15.1106633333333,16.27233,17.7006633333333,19.2765,20.37092
06/11/2016 02:00,13.31142,15.1106633333333,16.2989966666667,17.6739966666667,19.2498333333333,20.31092
06/11/2016 02:10,13.31142,15.1106633333333,16.3256633333333,17.7006633333333,19.1965,20.23092
06/11/2016 02:20,13.31142,15.13733,16.3256633333333,17.7006633333333,19.1965,20.14092
06/11/2016 02:30,13.31142,15.13733,16.3256633333333,17.7006633333333,19.1665,20.14092
06/11/2016 02:40,13.31142,15.1106633333333,16.3256633333333,17.64733,19.1065,20.06092
06/11/2016 02:50,13.31142,15.13733,16.3256633333333,17.6739966666667,19.1065,20.00092
06/11/2016 03:00,13.31142,15.13733,16.35233,17.64733,19.0765,19.97092
06/11/2016 03:10,13.31142,15.13733,16.35233,17.64733,19.0165,19.88092
06/11/2016 03:20,13.37142,15.19733,16.35233,17.64733,18.9898333333333,19.80092
06/11/2016 03:30,13.37142,15.19733,16.35233,17.64733,18.9365,19.80092
06/11/2016 03:40,13.40142,15.19733,16.35233,17.64733,18.9365,19.71092
06/11/2016 03:50,13.37142,15.19733,16.35233,17.64733,18.9065,19.6842533333333
06/11/2016 04:00,13.40142,15.19733,16.35233,17.64733,18.8465,19.63092
06/11/2016 04:10,13.37142,15.22733,16.3256633333333,17.61733,18.8165,19.54092
06/11/2016 04:20,13.40142,15.22733,16.35233,17.61733,18.8165,19.48092
06/11/2016 04:30,13.40142,15.22733,16.35233,17.58733,18.7565,19.45092
06/11/2016 04:40,13.40142,15.22733,16.35233,17.55733,18.7298333333333,19.37092
06/11/2016 04:50,13.40142,15.22733,16.35233,17.55733,18.6765,19.34092
06/11/2016 05:00,13.40142,15.22733,16.35233,17.55733,18.6765,19.28092
06/11/2016 05:10,13.40142,15.22733,16.35233,17.55733,18.6465,19.20092
06/11/2016 05:20,13.40142,15.22733,16.35233,17.55733,18.5865,19.14092
06/11/2016 05:30,13.40142,15.22733,16.35233,17.52733,18.5598333333333,19.08092
06/11/2016 05:40,13.40142,15.22733,16.35233,17.52733,18.5065,19.02092
06/11/2016 05:50,13.40142,15.22733,16.35233,17.46733,18.5065,18.9942533333333
06/11/2016 06:00,13.43142,15.22733,16.35233,17.46733,18.4165,18.91092
06/11/2016 06:10,13.46142,15.22733,16.35233,17.46733,18.3865,18.85092
06/11/2016 06:20,13.46142,15.25733,16.35233,17.46733,18.3865,18.79092
06/11/2016 06:30,13.46142,15.28733,16.35233,17.4406633333333,18.3265,18.76092
06/11/2016 06:40,13.46142,15.28733,16.35233,17.4406633333333,18.3265,18.68092
06/11/2016 06:50,13.46142,15.28733,16.35233,17.38733,18.2465,18.68092
06/11/2016 07:00,13.46142,15.22733,16.35233,17.38733,18.2465,18.59092
06/11/2016 07:10,13.49142,15.28733,16.3256633333333,17.38733,18.2165,18.59092
06/11/2016 07:20,13.46142,15.28733,16.3256633333333,17.38733,18.1565,18.5642533333333
06/11/2016 07:30,13.49142,15.28733,16.3256633333333,17.35733,18.1565,18.51092
06/11/2016 07:40,13.49142,15.25733,16.3256633333333,17.29733,18.0765,18.48092
06/11/2016 07:50,13.49142,15.28733,16.3256633333333,17.29733,18.0765,18.51092
06/11/2016 08:00,13.49142,15.28733,16.3256633333333,17.29733,18.0465,18.48092
06/11/2016 08:10,13.49142,15.28733,16.3256633333333,17.29733,18.0465,18.51092
06/11/2016 08:20,13.49142,15.28733,16.27233,17.2706633333333,17.9565,18.51092
