----------------------------------------------
PZ-CW TotHead [m]: 
    2016/06/28 07:45:00 430.447000 
    2016/06/28 08:00:00 430.449000 
    2016/06/28 08:15:00 430.450500 
    2016/06/28 08:30:00 430.450500 
    2016/06/28 08:45:00 430.447000 
    2016/06/28 09:00:00 430.445250 
    2016/06/28 09:15:00 430.448750 
    2016/06/28 09:30:00 430.443250 
    2016/06/28 09:45:00 430.443250 
    2016/06/28 10:00:00 430.441500 
    2016/06/28 10:15:00 430.443250 
    2016/06/28 10:30:00 430.439750 
    2016/06/28 10:45:00 430.439750 
    2016/06/28 11:00:00 430.438000 
    2016/06/28 11:15:00 430.439750 
    2016/06/28 11:30:00 430.434500 
    2016/06/28 11:45:00 430.434500 
    2016/06/28 12:00:00 430.434250 
    2016/06/28 12:15:00 430.432500 
    2016/06/28 12:30:00 430.434250 
    2016/06/28 12:45:00 430.434250 
    2016/06/28 13:00:00 430.430750 
    2016/06/28 13:15:00 430.427000 
    2016/06/28 13:30:00 430.423500 
    2016/06/28 13:45:00 430.423250 
    2016/06/28 14:00:00 430.423250 
    2016/06/28 14:15:00 430.421250 
    2016/06/28 14:30:00 430.417750 
    2016/06/28 14:45:00 430.417750 
    2016/06/28 15:00:00 430.412500 
    2016/06/28 15:15:00 430.412250 
    2016/06/28 15:30:00 430.408750 
    2016/06/28 15:45:00 430.407000 
    2016/06/28 16:00:00 430.403250 
    2016/06/28 16:15:00 430.398500 
    2016/06/28 16:30:00 430.394750 
    2016/06/28 16:45:00 430.391250 
    2016/06/28 17:00:00 430.387750 
    2016/06/28 17:15:00 430.386000 
    2016/06/28 17:30:00 430.382250 
    2016/06/28 17:45:00 430.377000 
    2016/06/28 18:00:00 430.377000 
    2016/06/28 18:15:00 430.373250 
    2016/06/28 18:30:00 430.371500 
    2016/06/28 18:45:00 430.371500 
    2016/06/28 19:00:00 430.369750 
    2016/06/28 19:15:00 430.369750 
    2016/06/28 19:30:00 430.369750 
    2016/06/28 19:45:00 430.367500 
    2016/06/28 20:00:00 430.369750 
    2016/06/28 20:15:00 430.369500 
    2016/06/28 20:30:00 430.373250 
    2016/06/28 20:45:00 430.369500 
    2016/06/28 21:00:00 430.371250 
    2016/06/28 21:15:00 430.374750 
    2016/06/28 21:30:00 430.373000 
    2016/06/28 21:45:00 430.374750 
    2016/06/28 22:00:00 430.380250 
    2016/06/28 22:15:00 430.376500 
    2016/06/28 22:30:00 430.378250 
    2016/06/28 22:45:00 430.376750 
    2016/06/28 23:00:00 430.376250 
    2016/06/28 23:15:00 430.376250 
    2016/06/28 23:30:00 430.379750 
    2016/06/28 23:45:00 430.385000 
    2016/06/29 00:00:00 430.390250 
    2016/06/29 00:15:00 430.392000 
    2016/06/29 00:30:00 430.395500 
    2016/06/29 00:45:00 430.397500 
    2016/06/29 01:00:00 430.399250 
    2016/06/29 01:15:00 430.399250 
    2016/06/29 01:30:00 430.404750 
    2016/06/29 01:45:00 430.410000 
    2016/06/29 02:00:00 430.411750 
    2016/06/29 02:15:00 430.415250 
    2016/06/29 02:30:00 430.413500 
    2016/06/29 02:45:00 430.413500 
    2016/06/29 03:00:00 430.417000 
    2016/06/29 03:15:00 430.419000 
    2016/06/29 03:30:00 430.420250 
    2016/06/29 03:45:00 430.422000 
    2016/06/29 04:00:00 430.425500 
    2016/06/29 04:15:00 430.429000 
    2016/06/29 04:30:00 430.425750 
    2016/06/29 04:45:00 430.425500 
    2016/06/29 05:00:00 430.425500 
    2016/06/29 05:15:00 430.425500 
    2016/06/29 05:30:00 430.423750 
    2016/06/29 05:45:00 430.427250 
    2016/06/29 06:00:00 430.427250 
    2016/06/29 06:15:00 430.428750 
    2016/06/29 06:30:00 430.429000 
    2016/06/29 06:45:00 430.425250 
    2016/06/29 07:00:00 430.425500 
    2016/06/29 07:15:00 430.422000 
    2016/06/29 07:30:00 430.420250 
    2016/06/29 07:45:00 430.420250 
    2016/06/29 08:00:00 430.418250 
    2016/06/29 08:15:00 430.419750 
    2016/06/29 08:30:00 430.416500 
    2016/06/29 08:45:00 430.417750 
    2016/06/29 09:00:00 430.417750 
    2016/06/29 09:15:00 430.417750 
    2016/06/29 09:30:00 430.416250 
    2016/06/29 09:45:00 430.412750 
    2016/06/29 10:00:00 430.409250 
    2016/06/29 10:15:00 430.408750 
    2016/06/29 10:30:00 430.407000 
    2016/06/29 10:45:00 430.401750 
    2016/06/29 11:00:00 430.400250 
    2016/06/29 11:15:00 430.398500 
    2016/06/29 11:30:00 430.398250 
    2016/06/29 11:45:00 430.398000 
    2016/06/29 12:00:00 430.394500 
    2016/06/29 12:15:00 430.394500 
    2016/06/29 12:30:00 430.394500 
    2016/06/29 12:45:00 430.390750 
    2016/06/29 13:00:00 430.396250 
    2016/06/29 13:15:00 430.392500 
    2016/06/29 13:30:00 430.392500 
    2016/06/29 13:45:00 430.390750 
    2016/06/29 14:00:00 430.388750 
    2016/06/29 14:15:00 430.387000 
    2016/06/29 14:30:00 430.379750 
    2016/06/29 14:45:00 430.378250 
    2016/06/29 15:00:00 430.376000 
    2016/06/29 15:15:00 430.370750 
    2016/06/29 15:30:00 430.369000 
    2016/06/29 15:45:00 430.367250 
    2016/06/29 16:00:00 430.369000 
    2016/06/29 16:15:00 430.365500 
    2016/06/29 16:30:00 430.365250 
    2016/06/29 16:45:00 430.365250 
    2016/06/29 17:00:00 430.361750 
    2016/06/29 17:15:00 430.362000 
    2016/06/29 17:30:00 430.361750 
    2016/06/29 17:45:00 430.360250 
    2016/06/29 18:00:00 430.360250 
    2016/06/29 18:15:00 430.358250 
    2016/06/29 18:30:00 430.356750 
    2016/06/29 18:45:00 430.358500 
    2016/06/29 19:00:00 430.371000 
    2016/06/29 19:15:00 430.373000 
    2016/06/29 19:30:00 430.372750 
    2016/06/29 19:45:00 430.377750 
    2016/06/29 20:00:00 430.386750 
    2016/06/29 20:15:00 430.389000 
    2016/06/29 20:30:00 430.398000 
    2016/06/29 20:45:00 430.401750 
    2016/06/29 21:00:00 430.400250 
    2016/06/29 21:15:00 430.403500 
    2016/06/29 21:30:00 430.410750 
    2016/06/29 21:45:00 430.418250 
    2016/06/29 22:00:00 430.414500 
    2016/06/29 22:15:00 430.416250 
    2016/06/29 22:30:00 430.424750 
    2016/06/29 22:45:00 430.425000 
    2016/06/29 23:00:00 430.432000 
    2016/06/29 23:15:00 430.432250 
    2016/06/29 23:30:00 430.430250 
    2016/06/29 23:45:00 430.437250 
    2016/06/30 00:00:00 430.441250 
    2016/06/30 00:15:00 430.444500 
    2016/06/30 00:30:00 430.444250 
    2016/06/30 00:45:00 430.444250 
    2016/06/30 01:00:00 430.449500 
    2016/06/30 01:15:00 430.453000 
    2016/06/30 01:30:00 430.451500 
    2016/06/30 01:45:00 430.451250 
    2016/06/30 02:00:00 430.452750 
    2016/06/30 02:15:00 430.449500 
    2016/06/30 02:30:00 430.451000 
    2016/06/30 02:45:00 430.452250 
    2016/06/30 03:00:00 430.452500 
    2016/06/30 03:15:00 430.452500 
    2016/06/30 03:30:00 430.458000 
    2016/06/30 03:45:00 430.452500 
    2016/06/30 04:00:00 430.452500 
    2016/06/30 04:15:00 430.442250 
    2016/06/30 04:30:00 430.440250 
    2016/06/30 04:45:00 430.443500 
    2016/06/30 05:00:00 430.442250 
    2016/06/30 05:15:00 430.437000 
    2016/06/30 05:30:00 430.442250 
    2016/06/30 05:45:00 430.442250 
    2016/06/30 06:00:00 430.442250 
    2016/06/30 06:15:00 430.447500 
    2016/06/30 06:30:00 430.450750 
    2016/06/30 06:45:00 430.449250 
    2016/06/30 07:00:00 430.444000 
    2016/06/30 07:15:00 430.453000 
    2016/06/30 07:30:00 430.452750 
    2016/06/30 07:45:00 430.451250 
    2016/06/30 08:00:00 430.447750 
    2016/06/30 08:15:00 430.449500 
    2016/06/30 08:30:00 430.454750 
    2016/06/30 08:45:00 430.456500 
    2016/06/30 09:00:00 430.460000 
    2016/06/30 09:15:00 430.463750 
    2016/06/30 09:30:00 430.465500 
    2016/06/30 09:45:00 430.465500 
    2016/06/30 10:00:00 430.463750 
    2016/06/30 10:15:00 430.463750 
    2016/06/30 10:30:00 430.463250 
    2016/06/30 10:45:00 430.461500 
    2016/06/30 11:00:00 430.459500 
    2016/06/30 11:15:00 430.459500 
    2016/06/30 11:30:00 430.461250 
    2016/06/30 11:45:00 430.461000 
    2016/06/30 12:00:00 430.461250 
    2016/06/30 12:15:00 430.461250 
    2016/06/30 12:30:00 430.464500 
    2016/06/30 12:45:00 430.463500 
    2016/06/30 13:00:00 430.468500 
    2016/06/30 13:15:00 430.470250 
    2016/06/30 13:30:00 430.468750 
    2016/06/30 13:45:00 430.468750 
    2016/06/30 14:00:00 430.467000 
    2016/06/30 14:15:00 430.468750 
    2016/06/30 14:30:00 430.468750 
    2016/06/30 14:45:00 430.469000 
    2016/06/30 15:00:00 430.472250 
    2016/06/30 15:15:00 430.472500 
    2016/06/30 15:30:00 430.472500 
    2016/06/30 15:45:00 430.474250 
    2016/06/30 16:00:00 430.474250 
    2016/06/30 16:15:00 430.474500 
    2016/06/30 16:30:00 430.476250 
    2016/06/30 16:45:00 430.481750 
    2016/06/30 17:00:00 430.480000 
    2016/06/30 17:15:00 430.481500 
    2016/06/30 17:30:00 430.483750 
    2016/06/30 17:45:00 430.483750 
    2016/06/30 18:00:00 430.482000 
    2016/06/30 18:15:00 430.483750 
    2016/06/30 18:30:00 430.482000 
    2016/06/30 18:45:00 430.482250 
    2016/06/30 19:00:00 430.484000 
    2016/06/30 19:15:00 430.483750 
    2016/06/30 19:30:00 430.480500 
    2016/06/30 19:45:00 430.487750 
    2016/06/30 20:00:00 430.484000 
    2016/06/30 20:15:00 430.486000 
    2016/06/30 20:30:00 430.487250 
    2016/06/30 20:45:00 430.484250 
    2016/06/30 21:00:00 430.484000 
    2016/06/30 21:15:00 430.486250 
    2016/06/30 21:30:00 430.487250 
    2016/06/30 21:45:00 430.485500 
    2016/06/30 22:00:00 430.480250 
    2016/06/30 22:15:00 430.478750 
    2016/06/30 22:30:00 430.476750 
    2016/06/30 22:45:00 430.478750 
    2016/06/30 23:00:00 430.483750 
    2016/06/30 23:15:00 430.480250 
    2016/06/30 23:30:00 430.478250 
    2016/06/30 23:45:00 430.473250 
    2016/07/01 00:00:00 430.468250 
    2016/07/01 00:15:00 430.469750 
    2016/07/01 00:30:00 430.468500 
    2016/07/01 00:45:00 430.466750 
    2016/07/01 01:00:00 430.468500 
    2016/07/01 01:15:00 430.475500 
    2016/07/01 01:30:00 430.477000 
    2016/07/01 01:45:00 430.472000 
    2016/07/01 02:00:00 430.475500 
    2016/07/01 02:15:00 430.475750 
    2016/07/01 02:30:00 430.472000 
    2016/07/01 02:45:00 430.472250 
    2016/07/01 03:00:00 430.470250 
    2016/07/01 03:15:00 430.472000 
    2016/07/01 03:30:00 430.472250 
    2016/07/01 03:45:00 430.468500 
    2016/07/01 04:00:00 430.463500 
    2016/07/01 04:15:00 430.461500 
    2016/07/01 04:30:00 430.465000 
    2016/07/01 04:45:00 430.463250 
    2016/07/01 05:00:00 430.465250 
    2016/07/01 05:15:00 430.459750 
    2016/07/01 05:30:00 430.458000 
    2016/07/01 05:45:00 430.456250 
    2016/07/01 06:00:00 430.456250 
    2016/07/01 06:15:00 430.452750 
    2016/07/01 06:30:00 430.454250 
    2016/07/01 06:45:00 430.454500 
    2016/07/01 07:00:00 430.449000 
    2016/07/01 07:15:00 430.447250 
    2016/07/01 07:30:00 430.448750 
    2016/07/01 07:45:00 430.451000 
    2016/07/01 08:00:00 430.450250 
    2016/07/01 08:15:00 430.448750 
    2016/07/01 08:30:00 430.450250 
    2016/07/01 08:45:00 430.452000 
    2016/07/01 09:00:00 430.452500 
    2016/07/01 09:15:00 430.450250 
    2016/07/01 09:30:00 430.448750 
    2016/07/01 09:45:00 430.445000 
    2016/07/01 10:00:00 430.443250 
    2016/07/01 10:15:00 430.439750 
    2016/07/01 10:30:00 430.434500 
    2016/07/01 10:45:00 430.436250 
    2016/07/01 11:00:00 430.438000 
    2016/07/01 11:15:00 430.432750 
    2016/07/01 11:30:00 430.429250 
    2016/07/01 11:45:00 430.427250 
    2016/07/01 12:00:00 430.429500 
    2016/07/01 12:15:00 430.426000 
    2016/07/01 12:30:00 430.426000 
    2016/07/01 12:45:00 430.422250 
    2016/07/01 13:00:00 430.420500 
    2016/07/01 13:15:00 430.418750 
    2016/07/01 13:30:00 430.417000 
    2016/07/01 13:45:00 430.413250 
    2016/07/01 14:00:00 430.411500 
    2016/07/01 14:15:00 430.409750 
    2016/07/01 14:30:00 430.409750 
    2016/07/01 14:45:00 430.402750 
    2016/07/01 15:00:00 430.406000 
    2016/07/01 15:15:00 430.404250 
    2016/07/01 15:30:00 430.402500 
    2016/07/01 15:45:00 430.395500 
    2016/07/01 16:00:00 430.391750 
    2016/07/01 16:15:00 430.393750 
    2016/07/01 16:30:00 430.390000 
    2016/07/01 16:45:00 430.386500 
    2016/07/01 17:00:00 430.384750 
    2016/07/01 17:15:00 430.380750 
    2016/07/01 17:30:00 430.381000 
    2016/07/01 17:45:00 430.379250 
    2016/07/01 18:00:00 430.377500 
    2016/07/01 18:15:00 430.373750 
    2016/07/01 18:30:00 430.374000 
    2016/07/01 18:45:00 430.371750 
    2016/07/01 19:00:00 430.370000 
    2016/07/01 19:15:00 430.368250 
    2016/07/01 19:30:00 430.368250 
    2016/07/01 19:45:00 430.370250 
    2016/07/01 20:00:00 430.372000 
    2016/07/01 20:15:00 430.371500 
    2016/07/01 20:30:00 430.369750 
    2016/07/01 20:45:00 430.374000 
    2016/07/01 21:00:00 430.373750 
    2016/07/01 21:15:00 430.372250 
    2016/07/01 21:30:00 430.374250 
    2016/07/01 21:45:00 430.377750 
    2016/07/01 22:00:00 430.377750 
    2016/07/01 22:15:00 430.383000 
    2016/07/01 22:30:00 430.383000 
    2016/07/01 22:45:00 430.379500 
    2016/07/01 23:00:00 430.384750 
    2016/07/01 23:15:00 430.383000 
    2016/07/01 23:30:00 430.390000 
    2016/07/01 23:45:00 430.395250 
    2016/07/02 00:00:00 430.395500 
    2016/07/02 00:15:00 430.402500 
    2016/07/02 00:30:00 430.402250 
    2016/07/02 00:45:00 430.398750 
    2016/07/02 01:00:00 430.400750 
    2016/07/02 01:15:00 430.404000 
    2016/07/02 01:30:00 430.404250 
    2016/07/02 01:45:00 430.404250 
    2016/07/02 02:00:00 430.407500 
    2016/07/02 02:15:00 430.405750 
    2016/07/02 02:30:00 430.407500 
    2016/07/02 02:45:00 430.409250 
    2016/07/02 03:00:00 430.411000 
    2016/07/02 03:15:00 430.410750 
    2016/07/02 03:30:00 430.411000 
    2016/07/02 03:45:00 430.414250 
    2016/07/02 04:00:00 430.412500 
    2016/07/02 04:15:00 430.416000 
    2016/07/02 04:30:00 430.414500 
    2016/07/02 04:45:00 430.415750 
    2016/07/02 05:00:00 430.416000 
    2016/07/02 05:15:00 430.415500 
    2016/07/02 05:30:00 430.418000 
    2016/07/02 05:45:00 430.421500 
    2016/07/02 06:00:00 430.418250 
    2016/07/02 06:15:00 430.422750 
    2016/07/02 06:30:00 430.416500 
    2016/07/02 06:45:00 430.414500 
    2016/07/02 07:00:00 430.411000 
    2016/07/02 07:15:00 430.410750 
    2016/07/02 07:30:00 430.407250 
    2016/07/02 07:45:00 430.409250 
    2016/07/02 08:00:00 430.405500 
    2016/07/02 08:15:00 430.409250 
    2016/07/02 08:30:00 430.407250 
    2016/07/02 08:45:00 430.407500 
    2016/07/02 09:00:00 430.407500 
    2016/07/02 09:15:00 430.402000 
    2016/07/02 09:30:00 430.398500 
    2016/07/02 09:45:00 430.400250 
    2016/07/02 10:00:00 430.401750 
    2016/07/02 10:15:00 430.398500 
    2016/07/02 10:30:00 430.401750 
    2016/07/02 10:45:00 430.399750 
    2016/07/02 11:00:00 430.399750 
    2016/07/02 11:15:00 430.398000 
    2016/07/02 11:30:00 430.398000 
    2016/07/02 11:45:00 430.396500 
    2016/07/02 12:00:00 430.399750 
    2016/07/02 12:15:00 430.399750 
    2016/07/02 12:30:00 430.394500 
    2016/07/02 12:45:00 430.396500 
    2016/07/02 13:00:00 430.394500 
    2016/07/02 13:15:00 430.394250 
    2016/07/02 13:30:00 430.392500 
    2016/07/02 13:45:00 430.390750 
    2016/07/02 14:00:00 430.387000 
    2016/07/02 14:15:00 430.383500 
    2016/07/02 14:30:00 430.381750 
    2016/07/02 14:45:00 430.380000 
    2016/07/02 15:00:00 430.378250 
    2016/07/02 15:15:00 430.378250 
    2016/07/02 15:30:00 430.376250 
    2016/07/02 15:45:00 430.374500 
    2016/07/02 16:00:00 430.372750 
    2016/07/02 16:15:00 430.367500 
    2016/07/02 16:30:00 430.364250 
    2016/07/02 16:45:00 430.364250 
    2016/07/02 17:00:00 430.360750 
    2016/07/02 17:15:00 430.358750 
    2016/07/02 17:30:00 430.355250 
    2016/07/02 17:45:00 430.353500 
    2016/07/02 18:00:00 430.351750 
    2016/07/02 18:15:00 430.350000 
    2016/07/02 18:30:00 430.353500 
    2016/07/02 18:45:00 430.350000 
    2016/07/02 19:00:00 430.351750 
    2016/07/02 19:15:00 430.351750 
    2016/07/02 19:30:00 430.351750 
    2016/07/02 19:45:00 430.350000 
    2016/07/02 20:00:00 430.353500 
    2016/07/02 20:15:00 430.355250 
    2016/07/02 20:30:00 430.357000 
    2016/07/02 20:45:00 430.358750 
    2016/07/02 21:00:00 430.355250 
    2016/07/02 21:15:00 430.357000 
    2016/07/02 21:30:00 430.358750 
    2016/07/02 21:45:00 430.357000 
    2016/07/02 22:00:00 430.355250 
    2016/07/02 22:15:00 430.358750 
    2016/07/02 22:30:00 430.357000 
    2016/07/02 22:45:00 430.360750 
    2016/07/02 23:00:00 430.360750 
    2016/07/02 23:15:00 430.364250 
    2016/07/02 23:30:00 430.367750 
    2016/07/02 23:45:00 430.371250 
    2016/07/03 00:00:00 430.378500 
    2016/07/03 00:15:00 430.380000 
    2016/07/03 00:30:00 430.378250 
    2016/07/03 00:45:00 430.374750 
    2016/07/03 01:00:00 430.373000 
    2016/07/03 01:15:00 430.378250 
    2016/07/03 01:30:00 430.382000 
    2016/07/03 01:45:00 430.378250 
    2016/07/03 02:00:00 430.381500 
    2016/07/03 02:15:00 430.385000 
    2016/07/03 02:30:00 430.383250 
    2016/07/03 02:45:00 430.386750 
    2016/07/03 03:00:00 430.385000 
    2016/07/03 03:15:00 430.383250 
    2016/07/03 03:30:00 430.385000 
    2016/07/03 03:45:00 430.386750 
    2016/07/03 04:00:00 430.386750 
    2016/07/03 04:15:00 430.386750 
    2016/07/03 04:30:00 430.385000 
    2016/07/03 04:45:00 430.388500 
    2016/07/03 05:00:00 430.386750 
    2016/07/03 05:15:00 430.388250 
    2016/07/03 05:30:00 430.386750 
    2016/07/03 05:45:00 430.386750 
    2016/07/03 06:00:00 430.385000 
    2016/07/03 06:15:00 430.386750 
    2016/07/03 06:30:00 430.386500 
    2016/07/03 06:45:00 430.386750 
    2016/07/03 07:00:00 430.383250 
    2016/07/03 07:15:00 430.382750 
    2016/07/03 07:30:00 430.382750 
    2016/07/03 07:45:00 430.380750 
    2016/07/03 08:00:00 430.379000 
    2016/07/03 08:15:00 430.379000 
    2016/07/03 08:30:00 430.377500 
    2016/07/03 08:45:00 430.379000 
    2016/07/03 09:00:00 430.375500 
    2016/07/03 09:15:00 430.375500 
    2016/07/03 09:30:00 430.375500 
    2016/07/03 09:45:00 430.371750 
    2016/07/03 10:00:00 430.372250 
    2016/07/03 10:15:00 430.366750 
    2016/07/03 10:30:00 430.366750 
    2016/07/03 10:45:00 430.366750 
    2016/07/03 11:00:00 430.366750 
    2016/07/03 11:15:00 430.366750 
    2016/07/03 11:30:00 430.368500 
    2016/07/03 11:45:00 430.365000 
    2016/07/03 12:00:00 430.364750 
    2016/07/03 12:15:00 430.364750 
    2016/07/03 12:30:00 430.364500 
    2016/07/03 12:45:00 430.363000 
    2016/07/03 13:00:00 430.361250 
    2016/07/03 13:15:00 430.361000 
    2016/07/03 13:30:00 430.359250 
    2016/07/03 13:45:00 430.355750 
    2016/07/03 14:00:00 430.354000 
    2016/07/03 14:15:00 430.352000 
    2016/07/03 14:30:00 430.350250 
    2016/07/03 14:45:00 430.348500 
    2016/07/03 15:00:00 430.346500 
    2016/07/03 15:15:00 430.339000 
    2016/07/03 15:30:00 430.335500 
    2016/07/03 15:45:00 430.337250 
    2016/07/03 16:00:00 430.332250 
    2016/07/03 16:15:00 430.328250 
    2016/07/03 16:30:00 430.324750 
    2016/07/03 16:45:00 430.322750 
    2016/07/03 17:00:00 430.319500 
    2016/07/03 17:15:00 430.319500 
    2016/07/03 17:30:00 430.319500 
    2016/07/03 17:45:00 430.317750 
    2016/07/03 18:00:00 430.314000 
    2016/07/03 18:15:00 430.312250 
    2016/07/03 18:30:00 430.314000 
    2016/07/03 18:45:00 430.312250 
    2016/07/03 19:00:00 430.314000 
    2016/07/03 19:15:00 430.315750 
    2016/07/03 19:30:00 430.315500 
    2016/07/03 19:45:00 430.315750 
    2016/07/03 20:00:00 430.314000 
    2016/07/03 20:15:00 430.312000 
    2016/07/03 20:30:00 430.310250 
    2016/07/03 20:45:00 430.306500 
    2016/07/03 21:00:00 430.306500 
    2016/07/03 21:15:00 430.308250 
    2016/07/03 21:30:00 430.310250 
    2016/07/03 21:45:00 430.315500 
    2016/07/03 22:00:00 430.317250 
    2016/07/03 22:15:00 430.322500 
    2016/07/03 22:30:00 430.321250 
    2016/07/03 22:45:00 430.324250 
    2016/07/03 23:00:00 430.327000 
    2016/07/03 23:15:00 430.323250 
    2016/07/03 23:30:00 430.326500 
    2016/07/03 23:45:00 430.335500 
    2016/07/04 00:00:00 430.339000 
    2016/07/04 00:15:00 430.342500 
    2016/07/04 00:30:00 430.342500 
    2016/07/04 00:45:00 430.339000 
    2016/07/04 01:00:00 430.340750 
    2016/07/04 01:15:00 430.344250 
    2016/07/04 01:30:00 430.347500 
