----------------------------------------------
PZ-In TotHead [m]: 
    2016/09/19 08:30:00 428.547050 
    2016/09/19 08:40:00 428.552300 
    2016/09/19 08:50:00 428.555300 
    2016/09/19 09:00:00 428.552550 
    2016/09/19 09:10:00 428.549050 
    2016/09/19 09:20:00 428.546633 
    2016/09/19 09:30:00 428.545300 
    2016/09/19 09:40:00 428.545050 
    2016/09/19 09:50:00 428.543967 
    2016/09/19 10:00:00 428.540300 
    2016/09/19 10:10:00 428.543633 
    2016/09/19 10:20:00 428.545383 
    2016/09/19 10:30:00 428.536800 
    2016/09/19 10:40:00 428.525717 
    2016/09/19 10:50:00 428.527800 
    2016/09/19 11:00:00 428.530050 
    2016/09/19 11:10:00 428.531633 
    2016/09/19 11:20:00 428.532133 
    2016/09/19 11:30:00 428.529800 
    2016/09/19 11:40:00 428.528467 
    2016/09/19 11:50:00 428.530383 
    2016/09/19 12:00:00 428.527050 
    2016/09/19 12:10:00 428.529217 
    2016/09/19 12:20:00 428.533133 
    2016/09/19 12:30:00 428.535300 
    2016/09/19 12:40:00 428.533550 
    2016/09/19 12:50:00 428.535300 
    2016/09/19 13:00:00 428.533550 
    2016/09/19 13:10:00 428.534050 
    2016/09/19 13:20:00 428.531217 
    2016/09/19 13:30:00 428.530300 
    2016/09/19 13:40:00 428.531217 
    2016/09/19 13:50:00 428.531800 
    2016/09/19 14:00:00 428.530050 
    2016/09/19 14:10:00 428.530633 
    2016/09/19 14:20:00 428.527717 
    2016/09/19 14:30:00 428.528300 
    2016/09/19 14:40:00 428.526550 
    2016/09/19 14:50:00 428.527633 
    2016/09/19 15:00:00 428.522800 
    2016/09/19 15:10:00 428.523550 
    2016/09/19 15:20:00 428.523633 
    2016/09/19 15:30:00 428.524800 
    2016/09/19 15:40:00 428.525550 
    2016/09/19 15:50:00 428.524383 
    2016/09/19 16:00:00 428.526550 
    2016/09/19 16:10:00 428.528300 
    2016/09/19 16:20:00 428.524800 
    2016/09/19 16:30:00 428.526550 
    2016/09/19 16:40:00 428.526383 
    2016/09/19 16:50:00 428.527550 
    2016/09/19 17:00:00 428.525050 
    2016/09/19 17:10:00 428.529300 
    2016/09/19 17:20:00 428.529217 
    2016/09/19 17:30:00 428.528050 
    2016/09/19 17:40:00 428.528467 
    2016/09/19 17:50:00 428.530050 
    2016/09/19 18:00:00 428.530050 
    2016/09/19 18:10:00 428.529550 
    2016/09/19 18:20:00 428.529467 
    2016/09/19 18:30:00 428.531800 
    2016/09/19 18:40:00 428.528883 
    2016/09/19 18:50:00 428.529967 
    2016/09/19 19:00:00 428.533300 
    2016/09/19 19:10:00 428.532133 
    2016/09/19 19:20:00 428.532800 
    2016/09/19 19:30:00 428.533550 
    2016/09/19 19:40:00 428.533967 
    2016/09/19 19:50:00 428.534467 
    2016/09/19 20:00:00 428.534800 
    2016/09/19 20:10:00 428.530967 
    2016/09/19 20:20:00 428.533967 
    2016/09/19 20:30:00 428.536300 
    2016/09/19 20:40:00 428.532717 
    2016/09/19 20:50:00 428.534550 
    2016/09/19 21:00:00 428.534550 
    2016/09/19 21:10:00 428.536300 
    2016/09/19 21:20:00 428.535717 
    2016/09/19 21:30:00 428.534550 
    2016/09/19 21:40:00 428.533967 
    2016/09/19 21:50:00 428.534550 
    2016/09/19 22:00:00 428.534550 
    2016/09/19 22:10:00 428.535133 
    2016/09/19 22:20:00 428.535133 
    2016/09/19 22:30:00 428.534550 
    2016/09/19 22:40:00 428.535133 
    2016/09/19 22:50:00 428.534550 
    2016/09/19 23:00:00 428.538050 
    2016/09/19 23:10:00 428.536133 
    2016/09/19 23:20:00 428.536800 
    2016/09/19 23:30:00 428.534800 
    2016/09/19 23:40:00 428.534217 
    2016/09/19 23:50:00 428.532967 
    2016/09/20 00:00:00 428.532800 
    2016/09/20 00:10:00 428.532217 
    2016/09/20 00:20:00 428.534550 
    2016/09/20 00:30:00 428.528050 
    2016/09/20 00:40:00 428.529633 
    2016/09/20 00:50:00 428.529550 
    2016/09/20 01:00:00 428.530800 
    2016/09/20 01:10:00 428.531967 
    2016/09/20 01:20:00 428.530800 
    2016/09/20 01:30:00 428.534300 
    2016/09/20 01:40:00 428.530383 
    2016/09/20 01:50:00 428.529300 
    2016/09/20 02:00:00 428.529800 
    2016/09/20 02:10:00 428.529883 
    2016/09/20 02:20:00 428.529217 
    2016/09/20 02:30:00 428.529050 
    2016/09/20 02:40:00 428.528633 
    2016/09/20 02:50:00 428.526883 
    2016/09/20 03:00:00 428.525800 
    2016/09/20 03:10:00 428.527300 
    2016/09/20 03:20:00 428.526717 
    2016/09/20 03:30:00 428.527300 
    2016/09/20 03:40:00 428.527883 
    2016/09/20 03:50:00 428.527967 
    2016/09/20 04:00:00 428.528050 
    2016/09/20 04:10:00 428.526383 
    2016/09/20 04:20:00 428.525133 
    2016/09/20 04:30:00 428.527550 
    2016/09/20 04:40:00 428.526967 
    2016/09/20 04:50:00 428.524050 
    2016/09/20 05:00:00 428.522300 
    2016/09/20 05:10:00 428.521050 
    2016/09/20 05:20:00 428.522217 
    2016/09/20 05:30:00 428.524300 
    2016/09/20 05:40:00 428.522050 
    2016/09/20 05:50:00 428.523217 
    2016/09/20 06:00:00 428.520800 
    2016/09/20 06:10:00 428.519883 
    2016/09/20 06:20:00 428.519967 
    2016/09/20 06:30:00 428.522800 
    2016/09/20 06:40:00 428.521133 
    2016/09/20 06:50:00 428.518717 
    2016/09/20 07:00:00 428.520300 
    2016/09/20 07:10:00 428.519300 
    2016/09/20 07:20:00 428.520550 
    2016/09/20 07:30:00 428.520550 
    2016/09/20 07:40:00 428.520467 
    2016/09/20 07:50:00 428.518633 
    2016/09/20 08:00:00 428.517300 
    2016/09/20 08:10:00 428.518050 
    2016/09/20 08:20:00 428.514550 
    2016/09/20 08:30:00 428.513800 
    2016/09/20 08:40:00 428.512300 
    2016/09/20 08:50:00 428.513550 
    2016/09/20 09:00:00 428.511800 
    2016/09/20 09:10:00 428.511050 
    2016/09/20 09:20:00 428.510383 
    2016/09/20 09:30:00 428.511550 
    2016/09/20 09:40:00 428.509467 
    2016/09/20 09:50:00 428.510967 
    2016/09/20 10:00:00 428.509800 
    2016/09/20 10:10:00 428.508633 
    2016/09/20 10:20:00 428.507133 
    2016/09/20 10:30:00 428.506550 
    2016/09/20 10:40:00 428.505883 
    2016/09/20 10:50:00 428.507633 
    2016/09/20 11:00:00 428.504800 
    2016/09/20 11:10:00 428.507467 
    2016/09/20 11:20:00 428.509800 
    2016/09/20 11:30:00 428.508050 
    2016/09/20 11:40:00 428.507133 
    2016/09/20 11:50:00 428.509217 
    2016/09/20 12:00:00 428.508050 
    2016/09/20 12:10:00 428.502967 
    2016/09/20 12:20:00 428.504050 
    2016/09/20 12:30:00 428.508050 
    2016/09/20 12:40:00 428.508217 
    2016/09/20 12:50:00 428.507717 
    2016/09/20 13:00:00 428.504800 
    2016/09/20 13:10:00 428.507383 
    2016/09/20 13:20:00 428.507717 
    2016/09/20 13:30:00 428.508300 
    2016/09/20 13:40:00 428.508300 
    2016/09/20 13:50:00 428.505633 
    2016/09/20 14:00:00 428.504800 
    2016/09/20 14:10:00 428.506800 
    2016/09/20 14:20:00 428.510050 
    2016/09/20 14:30:00 428.506550 
    2016/09/20 14:40:00 428.509467 
    2016/09/20 14:50:00 428.506550 
    2016/09/20 15:00:00 428.506550 
    2016/09/20 15:10:00 428.506550 
    2016/09/20 15:20:00 428.505967 
    2016/09/20 15:30:00 428.506550 
    2016/09/20 15:40:00 428.504217 
    2016/09/20 15:50:00 428.508883 
    2016/09/20 16:00:00 428.504800 
    2016/09/20 16:10:00 428.501800 
    2016/09/20 16:20:00 428.505300 
    2016/09/20 16:30:00 428.505300 
    2016/09/20 16:40:00 428.503550 
    2016/09/20 16:50:00 428.505300 
    2016/09/20 17:00:00 428.505300 
    2016/09/20 17:10:00 428.505300 
    2016/09/20 17:20:00 428.505300 
    2016/09/20 17:30:00 428.505300 
    2016/09/20 17:40:00 428.508217 
    2016/09/20 17:50:00 428.505883 
    2016/09/20 18:00:00 428.507050 
    2016/09/20 18:10:00 428.508217 
    2016/09/20 18:20:00 428.509967 
    2016/09/20 18:30:00 428.510050 
    2016/09/20 18:40:00 428.510633 
    2016/09/20 18:50:00 428.511133 
    2016/09/20 19:00:00 428.513550 
    2016/09/20 19:10:00 428.512967 
    2016/09/20 19:20:00 428.511717 
    2016/09/20 19:30:00 428.513300 
    2016/09/20 19:40:00 428.513883 
    2016/09/20 19:50:00 428.514550 
    2016/09/20 20:00:00 428.513550 
    2016/09/20 20:10:00 428.513550 
    2016/09/20 20:20:00 428.514133 
    2016/09/20 20:30:00 428.513550 
    2016/09/20 20:40:00 428.514717 
    2016/09/20 20:50:00 428.514133 
    2016/09/20 21:00:00 428.513550 
    2016/09/20 21:10:00 428.511800 
    2016/09/20 21:20:00 428.515217 
    2016/09/20 21:30:00 428.513300 
    2016/09/20 21:40:00 428.515050 
    2016/09/20 21:50:00 428.514550 
    2016/09/20 22:00:00 428.515300 
    2016/09/20 22:10:00 428.514550 
    2016/09/20 22:20:00 428.513383 
    2016/09/20 22:30:00 428.512050 
    2016/09/20 22:40:00 428.513217 
    2016/09/20 22:50:00 428.513133 
    2016/09/20 23:00:00 428.511800 
    2016/09/20 23:10:00 428.513550 
    2016/09/20 23:20:00 428.513633 
    2016/09/20 23:30:00 428.513800 
    2016/09/20 23:40:00 428.513633 
    2016/09/20 23:50:00 428.518550 
    2016/09/21 00:00:00 428.518550 
    2016/09/21 00:10:00 428.515633 
    2016/09/21 00:20:00 428.515133 
    2016/09/21 00:30:00 428.515300 
    2016/09/21 00:40:00 428.516467 
    2016/09/21 00:50:00 428.515800 
    2016/09/21 01:00:00 428.517050 
    2016/09/21 01:10:00 428.515883 
    2016/09/21 01:20:00 428.515050 
    2016/09/21 01:30:00 428.515050 
    2016/09/21 01:40:00 428.515633 
    2016/09/21 01:50:00 428.514133 
    2016/09/21 02:00:00 428.516800 
    2016/09/21 02:10:00 428.517383 
    2016/09/21 02:20:00 428.517383 
    2016/09/21 02:30:00 428.515050 
    2016/09/21 02:40:00 428.514050 
    2016/09/21 02:50:00 428.514633 
    2016/09/21 03:00:00 428.516800 
    2016/09/21 03:10:00 428.516467 
    2016/09/21 03:20:00 428.515633 
    2016/09/21 03:30:00 428.516800 
    2016/09/21 03:40:00 428.514300 
    2016/09/21 03:50:00 428.514050 
    2016/09/21 04:00:00 428.516800 
    2016/09/21 04:10:00 428.514633 
    2016/09/21 04:20:00 428.510217 
    2016/09/21 04:30:00 428.515050 
    2016/09/21 04:40:00 428.514467 
    2016/09/21 04:50:00 428.516800 
    2016/09/21 05:00:00 428.515050 
    2016/09/21 05:10:00 428.514717 
    2016/09/21 05:20:00 428.513550 
    2016/09/21 05:30:00 428.513300 
    2016/09/21 05:40:00 428.513300 
    2016/09/21 05:50:00 428.513883 
    2016/09/21 06:00:00 428.515050 
    2016/09/21 06:10:00 428.515050 
    2016/09/21 06:20:00 428.513300 
    2016/09/21 06:30:00 428.515050 
    2016/09/21 06:40:00 428.512133 
    2016/09/21 06:50:00 428.511550 
    2016/09/21 07:00:00 428.511550 
    2016/09/21 07:10:00 428.513550 
    2016/09/21 07:20:00 428.512967 
    2016/09/21 07:30:00 428.511800 
    2016/09/21 07:40:00 428.510050 
    2016/09/21 07:50:00 428.508300 
    2016/09/21 08:00:00 428.508300 
    2016/09/21 08:10:00 428.508050 
    2016/09/21 08:20:00 428.508383 
    2016/09/21 08:30:00 428.507800 
    2016/09/21 08:40:00 428.507133 
    2016/09/21 08:50:00 428.504300 
    2016/09/21 09:00:00 428.502550 
    2016/09/21 09:10:00 428.504300 
    2016/09/21 09:20:00 428.500217 
    2016/09/21 09:30:00 428.499050 
    2016/09/21 09:40:00 428.499050 
    2016/09/21 09:50:00 428.504217 
    2016/09/21 10:00:00 428.501300 
    2016/09/21 10:10:00 428.499550 
    2016/09/21 10:20:00 428.502550 
    2016/09/21 10:30:00 428.500800 
    2016/09/21 10:40:00 428.500717 
    2016/09/21 10:50:00 428.498467 
    2016/09/21 11:00:00 428.497300 
    2016/09/21 11:10:00 428.494383 
    2016/09/21 11:20:00 428.495550 
    2016/09/21 11:30:00 428.495550 
    2016/09/21 11:40:00 428.493467 
    2016/09/21 11:50:00 428.491467 
    2016/09/21 12:00:00 428.496300 
    2016/09/21 12:10:00 428.502550 
    2016/09/21 12:20:00 428.502800 
    2016/09/21 12:30:00 428.499300 
    2016/09/21 12:40:00 428.501800 
    2016/09/21 12:50:00 428.497217 
    2016/09/21 13:00:00 428.499550 
    2016/09/21 13:10:00 428.501883 
    2016/09/21 13:20:00 428.499550 
    2016/09/21 13:30:00 428.501300 
    2016/09/21 13:40:00 428.498383 
    2016/09/21 13:50:00 428.496883 
    2016/09/21 14:00:00 428.494550 
    2016/09/21 14:10:00 428.495133 
    2016/09/21 14:20:00 428.497467 
    2016/09/21 14:30:00 428.497800 
    2016/09/21 14:40:00 428.497217 
    2016/09/21 14:50:00 428.493133 
    2016/09/21 15:00:00 428.494300 
    2016/09/21 15:10:00 428.494883 
    2016/09/21 15:20:00 428.496633 
    2016/09/21 15:30:00 428.497800 
    2016/09/21 15:40:00 428.497217 
    2016/09/21 15:50:00 428.498967 
    2016/09/21 16:00:00 428.499550 
    2016/09/21 16:10:00 428.503633 
    2016/09/21 16:20:00 428.499550 
    2016/09/21 16:30:00 428.497800 
    2016/09/21 16:40:00 428.501883 
    2016/09/21 16:50:00 428.501300 
    2016/09/21 17:00:00 428.501300 
    2016/09/21 17:10:00 428.501883 
    2016/09/21 17:20:00 428.501300 
    2016/09/21 17:30:00 428.503050 
    2016/09/21 17:40:00 428.501300 
    2016/09/21 17:50:00 428.504133 
    2016/09/21 18:00:00 428.504550 
    2016/09/21 18:10:00 428.505300 
    2016/09/21 18:20:00 428.505300 
    2016/09/21 18:30:00 428.502800 
    2016/09/21 18:40:00 428.503550 
    2016/09/21 18:50:00 428.503050 
    2016/09/21 19:00:00 428.504800 
    2016/09/21 19:10:00 428.505383 
    2016/09/21 19:20:00 428.503633 
    2016/09/21 19:30:00 428.504800 
    2016/09/21 19:40:00 428.504217 
    2016/09/21 19:50:00 428.505383 
    2016/09/21 20:00:00 428.506550 
    2016/09/21 20:10:00 428.507133 
    2016/09/21 20:20:00 428.508800 
    2016/09/21 20:30:00 428.508050 
    2016/09/21 20:40:00 428.508050 
    2016/09/21 20:50:00 428.510383 
    2016/09/21 21:00:00 428.508050 
    2016/09/21 21:10:00 428.508800 
    2016/09/21 21:20:00 428.508217 
    2016/09/21 21:30:00 428.509800 
    2016/09/21 21:40:00 428.507050 
    2016/09/21 21:50:00 428.506133 
    2016/09/21 22:00:00 428.508300 
    2016/09/21 22:10:00 428.505967 
    2016/09/21 22:20:00 428.508883 
    2016/09/21 22:30:00 428.508300 
    2016/09/21 22:40:00 428.505383 
    2016/09/21 22:50:00 428.508383 
    2016/09/21 23:00:00 428.508550 
    2016/09/21 23:10:00 428.505467 
    2016/09/21 23:20:00 428.504800 
    2016/09/21 23:30:00 428.504800 
    2016/09/21 23:40:00 428.507133 
    2016/09/21 23:50:00 428.503967 
    2016/09/22 00:00:00 428.503550 
    2016/09/22 00:10:00 428.505383 
    2016/09/22 00:20:00 428.506467 
    2016/09/22 00:30:00 428.508050 
    2016/09/22 00:40:00 428.505717 
    2016/09/22 00:50:00 428.507467 
    2016/09/22 01:00:00 428.506300 
    2016/09/22 01:10:00 428.507467 
    2016/09/22 01:20:00 428.506383 
    2016/09/22 01:30:00 428.510050 
    2016/09/22 01:40:00 428.508300 
    2016/09/22 01:50:00 428.506467 
    2016/09/22 02:00:00 428.504550 
    2016/09/22 02:10:00 428.504550 
    2016/09/22 02:20:00 428.507467 
    2016/09/22 02:30:00 428.506300 
    2016/09/22 02:40:00 428.506300 
    2016/09/22 02:50:00 428.505800 
    2016/09/22 03:00:00 428.504800 
    2016/09/22 03:10:00 428.504050 
    2016/09/22 03:20:00 428.504050 
    2016/09/22 03:30:00 428.501300 
    2016/09/22 03:40:00 428.501717 
    2016/09/22 03:50:00 428.501050 
    2016/09/22 04:00:00 428.501050 
    2016/09/22 04:10:00 428.499467 
    2016/09/22 04:20:00 428.502467 
    2016/09/22 04:30:00 428.499550 
    2016/09/22 04:40:00 428.498383 
    2016/09/22 04:50:00 428.499467 
    2016/09/22 05:00:00 428.499800 
    2016/09/22 05:10:00 428.499967 
    2016/09/22 05:20:00 428.499467 
    2016/09/22 05:30:00 428.500050 
    2016/09/22 05:40:00 428.501633 
    2016/09/22 05:50:00 428.501050 
    2016/09/22 06:00:00 428.501800 
    2016/09/22 06:10:00 428.499883 
    2016/09/22 06:20:00 428.499800 
    2016/09/22 06:30:00 428.501550 
    2016/09/22 06:40:00 428.499800 
    2016/09/22 06:50:00 428.497467 
    2016/09/22 07:00:00 428.503300 
    2016/09/22 07:10:00 428.504467 
    2016/09/22 07:20:00 428.502717 
    2016/09/22 07:30:00 428.499800 
    2016/09/22 07:40:00 428.499800 
    2016/09/22 07:50:00 428.496967 
    2016/09/22 08:00:00 428.497800 
    2016/09/22 08:10:00 428.497633 
    2016/09/22 08:20:00 428.496467 
    2016/09/22 08:30:00 428.494300 
    2016/09/22 08:40:00 428.497050 
    2016/09/22 08:50:00 428.497050 
    2016/09/22 09:00:00 428.496050 
    2016/09/22 09:10:00 428.496633 
    2016/09/22 09:20:00 428.494217 
    2016/09/22 09:30:00 428.495800 
    2016/09/22 09:40:00 428.494800 
    2016/09/22 09:50:00 428.494883 
    2016/09/22 10:00:00 428.494300 
    2016/09/22 10:10:00 428.492550 
    2016/09/22 10:20:00 428.492467 
    2016/09/22 10:30:00 428.490550 
    2016/09/22 10:40:00 428.490550 
    2016/09/22 10:50:00 428.490050 
    2016/09/22 11:00:00 428.489050 
    2016/09/22 11:10:00 428.487883 
    2016/09/22 11:20:00 428.484967 
    2016/09/22 11:30:00 428.483800 
    2016/09/22 11:40:00 428.480300 
    2016/09/22 11:50:00 428.478550 
    2016/09/22 12:00:00 428.478550 
    2016/09/22 12:10:00 428.477967 
    2016/09/22 12:20:00 428.480883 
    2016/09/22 12:30:00 428.480300 
    2016/09/22 12:40:00 428.482050 
    2016/09/22 12:50:00 428.481467 
    2016/09/22 13:00:00 428.480300 
    2016/09/22 13:10:00 428.480300 
    2016/09/22 13:20:00 428.480300 
    2016/09/22 13:30:00 428.480800 
    2016/09/22 13:40:00 428.479050 
    2016/09/22 13:50:00 428.479133 
    2016/09/22 14:00:00 428.479050 
    2016/09/22 14:10:00 428.477300 
    2016/09/22 14:20:00 428.476133 
    2016/09/22 14:30:00 428.475550 
    2016/09/22 14:40:00 428.473800 
    2016/09/22 14:50:00 428.474383 
    2016/09/22 15:00:00 428.473800 
    2016/09/22 15:10:00 428.475550 
    2016/09/22 15:20:00 428.474383 
    2016/09/22 15:30:00 428.472050 
    2016/09/22 15:40:00 428.475550 
    2016/09/22 15:50:00 428.477883 
    2016/09/22 16:00:00 428.480300 
    2016/09/22 16:10:00 428.481467 
    2016/09/22 16:20:00 428.482133 
    2016/09/22 16:30:00 428.482300 
    2016/09/22 16:40:00 428.482717 
    2016/09/22 16:50:00 428.482050 
    2016/09/22 17:00:00 428.483800 
    2016/09/22 17:10:00 428.486133 
    2016/09/22 17:20:00 428.487300 
    2016/09/22 17:30:00 428.487300 
    2016/09/22 17:40:00 428.488967 
    2016/09/22 17:50:00 428.488967 
    2016/09/22 18:00:00 428.487800 
    2016/09/22 18:10:00 428.486633 
    2016/09/22 18:20:00 428.487217 
    2016/09/22 18:30:00 428.491300 
    2016/09/22 18:40:00 428.492300 
    2016/09/22 18:50:00 428.490550 
    2016/09/22 19:00:00 428.489300 
    2016/09/22 19:10:00 428.492467 
    2016/09/22 19:20:00 428.493133 
    2016/09/22 19:30:00 428.494300 
    2016/09/22 19:40:00 428.493717 
    2016/09/22 19:50:00 428.493717 
    2016/09/22 20:00:00 428.494300 
    2016/09/22 20:10:00 428.496467 
    2016/09/22 20:20:00 428.494133 
    2016/09/22 20:30:00 428.494300 
    2016/09/22 20:40:00 428.493717 
    2016/09/22 20:50:00 428.494883 
    2016/09/22 21:00:00 428.494300 
    2016/09/22 21:10:00 428.493717 
    2016/09/22 21:20:00 428.497133 
    2016/09/22 21:30:00 428.495800 
    2016/09/22 21:40:00 428.495217 
    2016/09/22 21:50:00 428.497050 
    2016/09/22 22:00:00 428.497800 
    2016/09/22 22:10:00 428.496633 
    2016/09/22 22:20:00 428.498967 
    2016/09/22 22:30:00 428.497800 
    2016/09/22 22:40:00 428.493133 
    2016/09/22 22:50:00 428.497717 
    2016/09/22 23:00:00 428.495800 
    2016/09/22 23:10:00 428.498717 
    2016/09/22 23:20:00 428.498800 
    2016/09/22 23:30:00 428.496050 
    2016/09/22 23:40:00 428.497050 
    2016/09/22 23:50:00 428.496967 
    2016/09/23 00:00:00 428.497550 
    2016/09/23 00:10:00 428.495217 
    2016/09/23 00:20:00 428.495217 
    2016/09/23 00:30:00 428.497550 
    2016/09/23 00:40:00 428.494883 
    2016/09/23 00:50:00 428.495800 
    2016/09/23 01:00:00 428.495800 
    2016/09/23 01:10:00 428.492550 
    2016/09/23 01:20:00 428.494300 
    2016/09/23 01:30:00 428.494300 
    2016/09/23 01:40:00 428.493133 
    2016/09/23 01:50:00 428.493133 
    2016/09/23 02:00:00 428.490800 
    2016/09/23 02:10:00 428.490800 
    2016/09/23 02:20:00 428.490800 
    2016/09/23 02:30:00 428.490800 
    2016/09/23 02:40:00 428.492300 
    2016/09/23 02:50:00 428.491133 
    2016/09/23 03:00:00 428.492550 
    2016/09/23 03:10:00 428.489967 
    2016/09/23 03:20:00 428.488800 
    2016/09/23 03:30:00 428.488800 
    2016/09/23 03:40:00 428.489967 
    2016/09/23 03:50:00 428.489383 
    2016/09/23 04:00:00 428.490550 
    2016/09/23 04:10:00 428.490550 
    2016/09/23 04:20:00 428.490550 
    2016/09/23 04:30:00 428.492300 
    2016/09/23 04:40:00 428.489383 
    2016/09/23 04:50:00 428.487050 
    2016/09/23 05:00:00 428.487050 
    2016/09/23 05:10:00 428.488800 
    2016/09/23 05:20:00 428.489967 
    2016/09/23 05:30:00 428.487300 
    2016/09/23 05:40:00 428.486133 
    2016/09/23 05:50:00 428.487883 
    2016/09/23 06:00:00 428.488800 
    2016/09/23 06:10:00 428.488800 
    2016/09/23 06:20:00 428.488217 
    2016/09/23 06:30:00 428.485300 
    2016/09/23 06:40:00 428.488800 
    2016/09/23 06:50:00 428.489967 
    2016/09/23 07:00:00 428.487050 
    2016/09/23 07:10:00 428.488800 
    2016/09/23 07:20:00 428.488217 
    2016/09/23 07:30:00 428.488800 
    2016/09/23 07:40:00 428.488800 
    2016/09/23 07:50:00 428.488800 
    2016/09/23 08:00:00 428.487050 
    2016/09/23 08:10:00 428.487967 
    2016/09/23 08:20:00 428.486800 
    2016/09/23 08:30:00 428.486800 
    2016/09/23 08:40:00 428.486133 
    2016/09/23 08:50:00 428.483800 
    2016/09/23 09:00:00 428.483800 
    2016/09/23 09:10:00 428.483217 
    2016/09/23 09:20:00 428.481550 
    2016/09/23 09:30:00 428.481550 
    2016/09/23 09:40:00 428.481550 
    2016/09/23 09:50:00 428.482133 
    2016/09/23 10:00:00 428.476550 
    2016/09/23 10:10:00 428.478633 
    2016/09/23 10:20:00 428.476550 
    2016/09/23 10:30:00 428.478300 
    2016/09/23 10:40:00 428.475967 
    2016/09/23 10:50:00 428.474800 
    2016/09/23 11:00:00 428.474800 
    2016/09/23 11:10:00 428.473050 
    2016/09/23 11:20:00 428.471883 
    2016/09/23 11:30:00 428.471300 
    2016/09/23 11:40:00 428.471300 
    2016/09/23 11:50:00 428.472467 
    2016/09/23 12:00:00 428.474800 
    2016/09/23 12:10:00 428.474217 
    2016/09/23 12:20:00 428.477717 
    2016/09/23 12:30:00 428.478300 
    2016/09/23 12:40:00 428.476800 
    2016/09/23 12:50:00 428.478550 
    2016/09/23 13:00:00 428.478550 
    2016/09/23 13:10:00 428.475633 
    2016/09/23 13:20:00 428.475633 
    2016/09/23 13:30:00 428.476800 
    2016/09/23 13:40:00 428.476800 
    2016/09/23 13:50:00 428.476550 
    2016/09/23 14:00:00 428.476800 
    2016/09/23 14:10:00 428.477550 
    2016/09/23 14:20:00 428.477550 
    2016/09/23 14:30:00 428.478300 
    2016/09/23 14:40:00 428.478717 
    2016/09/23 14:50:00 428.475217 
    2016/09/23 15:00:00 428.476800 
    2016/09/23 15:10:00 428.475967 
    2016/09/23 15:20:00 428.478883 
    2016/09/23 15:30:00 428.476550 
    2016/09/23 15:40:00 428.480800 
    2016/09/23 15:50:00 428.479717 
    2016/09/23 16:00:00 428.478550 
    2016/09/23 16:10:00 428.481467 
    2016/09/23 16:20:00 428.480800 
    2016/09/23 16:30:00 428.481800 
    2016/09/23 16:40:00 428.484300 
    2016/09/23 16:50:00 428.483800 
    2016/09/23 17:00:00 428.485550 
    2016/09/23 17:10:00 428.485967 
    2016/09/23 17:20:00 428.487050 
    2016/09/23 17:30:00 428.487050 
    2016/09/23 17:40:00 428.487217 
    2016/09/23 17:50:00 428.486717 
    2016/09/23 18:00:00 428.487300 
    2016/09/23 18:10:00 428.487717 
    2016/09/23 18:20:00 428.491133 
    2016/09/23 18:30:00 428.492300 
    2016/09/23 18:40:00 428.493467 
    2016/09/23 18:50:00 428.492883 
    2016/09/23 19:00:00 428.492300 
    2016/09/23 19:10:00 428.491717 
    2016/09/23 19:20:00 428.494050 
    2016/09/23 19:30:00 428.494050 
    2016/09/23 19:40:00 428.494050 
    2016/09/23 19:50:00 428.495800 
    2016/09/23 20:00:00 428.494050 
    2016/09/23 20:10:00 428.497550 
    2016/09/23 20:20:00 428.498717 
    2016/09/23 20:30:00 428.495800 
    2016/09/23 20:40:00 428.495800 
    2016/09/23 20:50:00 428.495800 
    2016/09/23 21:00:00 428.497800 
    2016/09/23 21:10:00 428.497217 
    2016/09/23 21:20:00 428.496133 
    2016/09/23 21:30:00 428.498050 
    2016/09/23 21:40:00 428.499633 
    2016/09/23 21:50:00 428.496717 
    2016/09/23 22:00:00 428.496300 
    2016/09/23 22:10:00 428.495883 
    2016/09/23 22:20:00 428.499300 
    2016/09/23 22:30:00 428.497550 
    2016/09/23 22:40:00 428.495967 
    2016/09/23 22:50:00 428.496633 
    2016/09/23 23:00:00 428.496050 
    2016/09/23 23:10:00 428.498800 
    2016/09/23 23:20:00 428.497050 
    2016/09/23 23:30:00 428.496050 
    2016/09/23 23:40:00 428.496467 
    2016/09/23 23:50:00 428.497050 
    2016/09/24 00:00:00 428.497800 
    2016/09/24 00:10:00 428.497050 
    2016/09/24 00:20:00 428.496383 
    2016/09/24 00:30:00 428.495800 
    2016/09/24 00:40:00 428.495383 
    2016/09/24 00:50:00 428.495967 
    2016/09/24 01:00:00 428.492300 
    2016/09/24 01:10:00 428.496967 
    2016/09/24 01:20:00 428.497633 
    2016/09/24 01:30:00 428.496050 
    2016/09/24 01:40:00 428.495467 
    2016/09/24 01:50:00 428.494550 
    2016/09/24 02:00:00 428.496300 
    2016/09/24 02:10:00 428.496717 
    2016/09/24 02:20:00 428.496717 
    2016/09/24 02:30:00 428.496300 
    2016/09/24 02:40:00 428.498050 
    2016/09/24 02:50:00 428.498300 
    2016/09/24 03:00:00 428.496050 
    2016/09/24 03:10:00 428.498883 
    2016/09/24 03:20:00 428.496050 
    2016/09/24 03:30:00 428.496050 
    2016/09/24 03:40:00 428.496467 
    2016/09/24 03:50:00 428.495800 
    2016/09/24 04:00:00 428.494050 
    2016/09/24 04:10:00 428.495383 
    2016/09/24 04:20:00 428.497217 
    2016/09/24 04:30:00 428.496300 
    2016/09/24 04:40:00 428.493967 
