----------------------------------------------
PZ-In TotHead [m]: 
    2016/09/08 05:45:00 428.570750 
    2016/09/08 06:00:00 428.572500 
    2016/09/08 06:15:00 428.575250 
    2016/09/08 06:30:00 428.575333 
    2016/09/08 06:45:00 428.582250 
    2016/09/08 07:00:00 428.584000 
    2016/09/08 07:15:00 428.584833 
    2016/09/08 07:30:00 428.586250 
    2016/09/08 07:45:00 428.591000 
    2016/09/08 08:00:00 428.595250 
    2016/09/08 08:15:00 428.593250 
    2016/09/08 08:30:00 428.597000 
    2016/09/08 08:45:00 428.599667 
    2016/09/08 09:00:00 428.597500 
    2016/09/08 09:15:00 428.599500 
    2016/09/08 09:30:00 428.599500 
    2016/09/08 09:45:00 428.597500 
    2016/09/08 10:00:00 428.596167 
    2016/09/08 10:15:00 428.597583 
    2016/09/08 10:30:00 428.597750 
    2016/09/08 10:45:00 428.597583 
    2016/09/08 11:00:00 428.597500 
    2016/09/08 11:15:00 428.597500 
    2016/09/08 11:30:00 428.598250 
    2016/09/08 11:45:00 428.599500 
    2016/09/08 12:00:00 428.596000 
    2016/09/08 12:15:00 428.599333 
    2016/09/08 12:30:00 428.598083 
    2016/09/08 12:45:00 428.601000 
    2016/09/08 13:00:00 428.601167 
    2016/09/08 13:15:00 428.599417 
    2016/09/08 13:30:00 428.601750 
    2016/09/08 13:45:00 428.601750 
    2016/09/08 14:00:00 428.601167 
    2016/09/08 14:15:00 428.602000 
    2016/09/08 14:30:00 428.603167 
    2016/09/08 14:45:00 428.602333 
    2016/09/08 15:00:00 428.605500 
    2016/09/08 15:15:00 428.606667 
    2016/09/08 15:30:00 428.607083 
    2016/09/08 15:45:00 428.606750 
    2016/09/08 16:00:00 428.609833 
    2016/09/08 16:15:00 428.613583 
    2016/09/08 16:30:00 428.615750 
    2016/09/08 16:45:00 428.616917 
    2016/09/08 17:00:00 428.621833 
    2016/09/08 17:15:00 428.621000 
    2016/09/08 17:30:00 428.621833 
    2016/09/08 17:45:00 428.620417 
    2016/09/08 18:00:00 428.622750 
    2016/09/08 18:15:00 428.626417 
    2016/09/08 18:30:00 428.627250 
    2016/09/08 18:45:00 428.623750 
    2016/09/08 19:00:00 428.624917 
    2016/09/08 19:15:00 428.627250 
    2016/09/08 19:30:00 428.628500 
    2016/09/08 19:45:00 428.631667 
    2016/09/08 20:00:00 428.636000 
    2016/09/08 20:15:00 428.634000 
    2016/09/08 20:30:00 428.637750 
    2016/09/08 20:45:00 428.638333 
    2016/09/08 21:00:00 428.641500 
    2016/09/08 21:15:00 428.643250 
    2016/09/08 21:30:00 428.642667 
    2016/09/08 21:45:00 428.645000 
    2016/09/08 22:00:00 428.643833 
    2016/09/08 22:15:00 428.646083 
    2016/09/08 22:30:00 428.648250 
    2016/09/08 22:45:00 428.647250 
    2016/09/08 23:00:00 428.647250 
    2016/09/08 23:15:00 428.646500 
    2016/09/08 23:30:00 428.644083 
    2016/09/08 23:45:00 428.641583 
    2016/09/09 00:00:00 428.640000 
    2016/09/09 00:15:00 428.643000 
    2016/09/09 00:30:00 428.641167 
    2016/09/09 00:45:00 428.637750 
    2016/09/09 01:00:00 428.639833 
    2016/09/09 01:15:00 428.639750 
    2016/09/09 01:30:00 428.641000 
    2016/09/09 01:45:00 428.638000 
    2016/09/09 02:00:00 428.639250 
    2016/09/09 02:15:00 428.638000 
    2016/09/09 02:30:00 428.638583 
    2016/09/09 02:45:00 428.637500 
    2016/09/09 03:00:00 428.641250 
    2016/09/09 03:15:00 428.640083 
    2016/09/09 03:30:00 428.637500 
    2016/09/09 03:45:00 428.637500 
    2016/09/09 04:00:00 428.633750 
    2016/09/09 04:15:00 428.632000 
    2016/09/09 04:30:00 428.633750 
    2016/09/09 04:45:00 428.632750 
    2016/09/09 05:00:00 428.636000 
    2016/09/09 05:15:00 428.634250 
    2016/09/09 05:30:00 428.634667 
    2016/09/09 05:45:00 428.633417 
    2016/09/09 06:00:00 428.630500 
    2016/09/09 06:15:00 428.628500 
    2016/09/09 06:30:00 428.627917 
    2016/09/09 06:45:00 428.626750 
    2016/09/09 07:00:00 428.625583 
    2016/09/09 07:15:00 428.625000 
    2016/09/09 07:30:00 428.623250 
    2016/09/09 07:45:00 428.627000 
    2016/09/09 08:00:00 428.623250 
    2016/09/09 08:15:00 428.623250 
    2016/09/09 08:30:00 428.627000 
    2016/09/09 08:45:00 428.628167 
    2016/09/09 09:00:00 428.629000 
    2016/09/09 09:15:00 428.630000 
    2016/09/09 09:30:00 428.631167 
    2016/09/09 09:45:00 428.627250 
    2016/09/09 10:00:00 428.622333 
    2016/09/09 10:15:00 428.620917 
    2016/09/09 10:30:00 428.625250 
    2016/09/09 10:45:00 428.624083 
    2016/09/09 11:00:00 428.620917 
    2016/09/09 11:15:00 428.616000 
    2016/09/09 11:30:00 428.618000 
    2016/09/09 11:45:00 428.616000 
    2016/09/09 12:00:00 428.616000 
    2016/09/09 12:15:00 428.612917 
    2016/09/09 12:30:00 428.612250 
    2016/09/09 12:45:00 428.614000 
    2016/09/09 13:00:00 428.611083 
    2016/09/09 13:15:00 428.608500 
    2016/09/09 13:30:00 428.608500 
    2016/09/09 13:45:00 428.607333 
    2016/09/09 14:00:00 428.605000 
    2016/09/09 14:15:00 428.606750 
    2016/09/09 14:30:00 428.605583 
    2016/09/09 14:45:00 428.604583 
    2016/09/09 15:00:00 428.602250 
    2016/09/09 15:15:00 428.603000 
    2016/09/09 15:30:00 428.605000 
    2016/09/09 15:45:00 428.604000 
    2016/09/09 16:00:00 428.600750 
    2016/09/09 16:15:00 428.596750 
    2016/09/09 16:30:00 428.598500 
    2016/09/09 16:45:00 428.593417 
    2016/09/09 17:00:00 428.591083 
    2016/09/09 17:15:00 428.589750 
    2016/09/09 17:30:00 428.588583 
    2016/09/09 17:45:00 428.589750 
    2016/09/09 18:00:00 428.589750 
    2016/09/09 18:15:00 428.592250 
    2016/09/09 18:30:00 428.591667 
    2016/09/09 18:45:00 428.590500 
    2016/09/09 19:00:00 428.595417 
    2016/09/09 19:15:00 428.598417 
    2016/09/09 19:30:00 428.602750 
    2016/09/09 19:45:00 428.603333 
    2016/09/09 20:00:00 428.602167 
    2016/09/09 20:15:00 428.603000 
    2016/09/09 20:30:00 428.603000 
    2016/09/09 20:45:00 428.603583 
    2016/09/09 21:00:00 428.601500 
    2016/09/09 21:15:00 428.605250 
    2016/09/09 21:30:00 428.606083 
    2016/09/09 21:45:00 428.603750 
    2016/09/09 22:00:00 428.604917 
    2016/09/09 22:15:00 428.607667 
    2016/09/09 22:30:00 428.612000 
    2016/09/09 22:45:00 428.610000 
    2016/09/09 23:00:00 428.608833 
    2016/09/09 23:15:00 428.608250 
    2016/09/09 23:30:00 428.607083 
    2016/09/09 23:45:00 428.604500 
    2016/09/10 00:00:00 428.604500 
    2016/09/10 00:15:00 428.602917 
    2016/09/10 00:30:00 428.605917 
    2016/09/10 00:45:00 428.608250 
    2016/09/10 01:00:00 428.614333 
    2016/09/10 01:15:00 428.617250 
    2016/09/10 01:30:00 428.618000 
    2016/09/10 01:45:00 428.619750 
    2016/09/10 02:00:00 428.620583 
    2016/09/10 02:15:00 428.622750 
    2016/09/10 02:30:00 428.625083 
    2016/09/10 02:45:00 428.628917 
    2016/09/10 03:00:00 428.632000 
    2016/09/10 03:15:00 428.630833 
    2016/09/10 03:30:00 428.627917 
    2016/09/10 03:45:00 428.628500 
    2016/09/10 04:00:00 428.629667 
    2016/09/10 04:15:00 428.632583 
    2016/09/10 04:30:00 428.637250 
    2016/09/10 04:45:00 428.636667 
    2016/09/10 05:00:00 428.639583 
    2016/09/10 05:15:00 428.639000 
    2016/09/10 05:30:00 428.639000 
    2016/09/10 05:45:00 428.641333 
    2016/09/10 06:00:00 428.644250 
    2016/09/10 06:15:00 428.645417 
    2016/09/10 06:30:00 428.649167 
    2016/09/10 06:45:00 428.655250 
    2016/09/10 07:00:00 428.655250 
    2016/09/10 07:15:00 428.655250 
    2016/09/10 07:30:00 428.655250 
    2016/09/10 07:45:00 428.657000 
    2016/09/10 08:00:00 428.657583 
    2016/09/10 08:15:00 428.660750 
    2016/09/10 08:30:00 428.659917 
    2016/09/10 08:45:00 428.661917 
    2016/09/10 09:00:00 428.662500 
    2016/09/10 09:15:00 428.662500 
    2016/09/10 09:30:00 428.663083 
    2016/09/10 09:45:00 428.666250 
    2016/09/10 10:00:00 428.668000 
    2016/09/10 10:15:00 428.669083 
    2016/09/10 10:30:00 428.673250 
    2016/09/10 10:45:00 428.672250 
    2016/09/10 11:00:00 428.669167 
    2016/09/10 11:15:00 428.668000 
    2016/09/10 11:30:00 428.667833 
    2016/09/10 11:45:00 428.667167 
    2016/09/10 12:00:00 428.664250 
    2016/09/10 12:15:00 428.659917 
    2016/09/10 12:30:00 428.663667 
    2016/09/10 12:45:00 428.662250 
    2016/09/10 13:00:00 428.661083 
    2016/09/10 13:15:00 428.659333 
    2016/09/10 13:30:00 428.662250 
    2016/09/10 13:45:00 428.659333 
    2016/09/10 14:00:00 428.658750 
    2016/09/10 14:15:00 428.658750 
    2016/09/10 14:30:00 428.657583 
    2016/09/10 14:45:00 428.653833 
    2016/09/10 15:00:00 428.651500 
    2016/09/10 15:15:00 428.653917 
    2016/09/10 15:30:00 428.657083 
    2016/09/10 15:45:00 428.658250 
    2016/09/10 16:00:00 428.658250 
    2016/09/10 16:15:00 428.658917 
    2016/09/10 16:30:00 428.659000 
    2016/09/10 16:45:00 428.660833 
    2016/09/10 17:00:00 428.658333 
    2016/09/10 17:15:00 428.657000 
    2016/09/10 17:30:00 428.656417 
    2016/09/10 17:45:00 428.655833 
    2016/09/10 18:00:00 428.651500 
    2016/09/10 18:15:00 428.656417 
    2016/09/10 18:30:00 428.655250 
    2016/09/10 18:45:00 428.655250 
    2016/09/10 19:00:00 428.655250 
    2016/09/10 19:15:00 428.657667 
    2016/09/10 19:30:00 428.656500 
    2016/09/10 19:45:00 428.658500 
    2016/09/10 20:00:00 428.657917 
    2016/09/10 20:15:00 428.658500 
    2016/09/10 20:30:00 428.658417 
    2016/09/10 20:45:00 428.658417 
    2016/09/10 21:00:00 428.659250 
    2016/09/10 21:15:00 428.661000 
    2016/09/10 21:30:00 428.660417 
    2016/09/10 21:45:00 428.657500 
    2016/09/10 22:00:00 428.659250 
    2016/09/10 22:15:00 428.659250 
    2016/09/10 22:30:00 428.659250 
    2016/09/10 22:45:00 428.660083 
    2016/09/10 23:00:00 428.656333 
    2016/09/10 23:15:00 428.654000 
    2016/09/10 23:30:00 428.655750 
    2016/09/10 23:45:00 428.656917 
    2016/09/11 00:00:00 428.652000 
    2016/09/11 00:15:00 428.654333 
    2016/09/11 00:30:00 428.654917 
    2016/09/11 00:45:00 428.651750 
    2016/09/11 01:00:00 428.651167 
    2016/09/11 01:15:00 428.649750 
    2016/09/11 01:30:00 428.651750 
    2016/09/11 01:45:00 428.648583 
    2016/09/11 02:00:00 428.649167 
    2016/09/11 02:15:00 428.649750 
    2016/09/11 02:30:00 428.648583 
    2016/09/11 02:45:00 428.648000 
    2016/09/11 03:00:00 428.648000 
    2016/09/11 03:15:00 428.645417 
    2016/09/11 03:30:00 428.647167 
    2016/09/11 03:45:00 428.646000 
    2016/09/11 04:00:00 428.643083 
    2016/09/11 04:15:00 428.643083 
    2016/09/11 04:30:00 428.644250 
    2016/09/11 04:45:00 428.643083 
    2016/09/11 05:00:00 428.641917 
    2016/09/11 05:15:00 428.640750 
    2016/09/11 05:30:00 428.639917 
    2016/09/11 05:45:00 428.639917 
    2016/09/11 06:00:00 428.637000 
    2016/09/11 06:15:00 428.637583 
    2016/09/11 06:30:00 428.636417 
    2016/09/11 06:45:00 428.633500 
    2016/09/11 07:00:00 428.630750 
    2016/09/11 07:15:00 428.630167 
    2016/09/11 07:30:00 428.630000 
    2016/09/11 07:45:00 428.628167 
    2016/09/11 08:00:00 428.631417 
    2016/09/11 08:15:00 428.631750 
    2016/09/11 08:30:00 428.631167 
    2016/09/11 08:45:00 428.629750 
    2016/09/11 09:00:00 428.631750 
    2016/09/11 09:15:00 428.630333 
    2016/09/11 09:30:00 428.627750 
    2016/09/11 09:45:00 428.627750 
    2016/09/11 10:00:00 428.626333 
    2016/09/11 10:15:00 428.624333 
    2016/09/11 10:30:00 428.620250 
    2016/09/11 10:45:00 428.618833 
    2016/09/11 11:00:00 428.618000 
    2016/09/11 11:15:00 428.616250 
    2016/09/11 11:30:00 428.611917 
    2016/09/11 11:45:00 428.613083 
    2016/09/11 12:00:00 428.614250 
    2016/09/11 12:15:00 428.614083 
    2016/09/11 12:30:00 428.613333 
    2016/09/11 12:45:00 428.608000 
    2016/09/11 13:00:00 428.609167 
    2016/09/11 13:15:00 428.607167 
    2016/09/11 13:30:00 428.605750 
    2016/09/11 13:45:00 428.600833 
    2016/09/11 14:00:00 428.597667 
    2016/09/11 14:15:00 428.595000 
    2016/09/11 14:30:00 428.595000 
    2016/09/11 14:45:00 428.596750 
    2016/09/11 15:00:00 428.594750 
    2016/09/11 15:15:00 428.594750 
    2016/09/11 15:30:00 428.592750 
    2016/09/11 15:45:00 428.592750 
    2016/09/11 16:00:00 428.596250 
    2016/09/11 16:15:00 428.597417 
    2016/09/11 16:30:00 428.599750 
    2016/09/11 16:45:00 428.603167 
    2016/09/11 17:00:00 428.602917 
    2016/09/11 17:15:00 428.602500 
    2016/09/11 17:30:00 428.601833 
    2016/09/11 17:45:00 428.601250 
    2016/09/11 18:00:00 428.603000 
    2016/09/11 18:15:00 428.604000 
    2016/09/11 18:30:00 428.604000 
    2016/09/11 18:45:00 428.603000 
    2016/09/11 19:00:00 428.605333 
    2016/09/11 19:15:00 428.605667 
    2016/09/11 19:30:00 428.609250 
    2016/09/11 19:45:00 428.609250 
    2016/09/11 20:00:00 428.609833 
    2016/09/11 20:15:00 428.609000 
    2016/09/11 20:30:00 428.609167 
    2016/09/11 20:45:00 428.608333 
    2016/09/11 21:00:00 428.609500 
    2016/09/11 21:15:00 428.607750 
    2016/09/11 21:30:00 428.608917 
    2016/09/11 21:45:00 428.609250 
    2016/09/11 22:00:00 428.609250 
    2016/09/11 22:15:00 428.609833 
    2016/09/11 22:30:00 428.608500 
    2016/09/11 22:45:00 428.611583 
    2016/09/11 23:00:00 428.614667 
    2016/09/11 23:15:00 428.615500 
    2016/09/11 23:30:00 428.616833 
    2016/09/11 23:45:00 428.613917 
    2016/09/12 00:00:00 428.612750 
    2016/09/12 00:15:00 428.614917 
    2016/09/12 00:30:00 428.614083 
    2016/09/12 00:45:00 428.612500 
    2016/09/12 01:00:00 428.612333 
    2016/09/12 01:15:00 428.609750 
    2016/09/12 01:30:00 428.608750 
    2016/09/12 01:45:00 428.608333 
    2016/09/12 02:00:00 428.607583 
    2016/09/12 02:15:00 428.608750 
    2016/09/12 02:30:00 428.609333 
    2016/09/12 02:45:00 428.612750 
    2016/09/12 03:00:00 428.610250 
    2016/09/12 03:15:00 428.609083 
    2016/09/12 03:30:00 428.609583 
    2016/09/12 03:45:00 428.609750 
    2016/09/12 04:00:00 428.611750 
    2016/09/12 04:15:00 428.613000 
    2016/09/12 04:30:00 428.609500 
    2016/09/12 04:45:00 428.610667 
    2016/09/12 05:00:00 428.612417 
    2016/09/12 05:15:00 428.611750 
    2016/09/12 05:30:00 428.609833 
    2016/09/12 05:45:00 428.606833 
    2016/09/12 06:00:00 428.605750 
    2016/09/12 06:15:00 428.610833 
    2016/09/12 06:30:00 428.608250 
    2016/09/12 06:45:00 428.607250 
    2016/09/12 07:00:00 428.603333 
    2016/09/12 07:15:00 428.605083 
    2016/09/12 07:30:00 428.607250 
    2016/09/12 07:45:00 428.604917 
    2016/09/12 08:00:00 428.606000 
    2016/09/12 08:15:00 428.606750 
    2016/09/12 08:30:00 428.607917 
    2016/09/12 08:45:00 428.606917 
    2016/09/12 09:00:00 428.605250 
    2016/09/12 09:15:00 428.603667 
    2016/09/12 09:30:00 428.607250 
    2016/09/12 09:45:00 428.610000 
    2016/09/12 10:00:00 428.610000 
    2016/09/12 10:15:00 428.610583 
    2016/09/12 10:30:00 428.613750 
    2016/09/12 10:45:00 428.609583 
    2016/09/12 11:00:00 428.610500 
    2016/09/12 11:15:00 428.608500 
    2016/09/12 11:30:00 428.609667 
    2016/09/12 11:45:00 428.604167 
    2016/09/12 12:00:00 428.601000 
    2016/09/12 12:15:00 428.599833 
    2016/09/12 12:30:00 428.598583 
    2016/09/12 12:45:00 428.597250 
    2016/09/12 13:00:00 428.601083 
    2016/09/12 13:15:00 428.603417 
    2016/09/12 13:30:00 428.606750 
    2016/09/12 13:45:00 428.605583 
    2016/09/12 14:00:00 428.606833 
    2016/09/12 14:15:00 428.608750 
    2016/09/12 14:30:00 428.607583 
    2016/09/12 14:45:00 428.609500 
    2016/09/12 15:00:00 428.612250 
    2016/09/12 15:15:00 428.610500 
    2016/09/12 15:30:00 428.610083 
    2016/09/12 15:45:00 428.607250 
    2016/09/12 16:00:00 428.604167 
    2016/09/12 16:15:00 428.602917 
    2016/09/12 16:30:00 428.601750 
    2016/09/12 16:45:00 428.605667 
    2016/09/12 17:00:00 428.600167 
    2016/09/12 17:15:00 428.601750 
    2016/09/12 17:30:00 428.603333 
    2016/09/12 17:45:00 428.608500 
    2016/09/12 18:00:00 428.610500 
    2016/09/12 18:15:00 428.607750 
    2016/09/12 18:30:00 428.608333 
    2016/09/12 18:45:00 428.606500 
    2016/09/12 19:00:00 428.606333 
    2016/09/12 19:15:00 428.610083 
    2016/09/12 19:30:00 428.612500 
    2016/09/12 19:45:00 428.610750 
    2016/09/12 20:00:00 428.613417 
    2016/09/12 20:15:00 428.613000 
    2016/09/12 20:30:00 428.615583 
    2016/09/12 20:45:00 428.614917 
    2016/09/12 21:00:00 428.615500 
    2016/09/12 21:15:00 428.614333 
    2016/09/12 21:30:00 428.613250 
    2016/09/12 21:45:00 428.612250 
    2016/09/12 22:00:00 428.613083 
    2016/09/12 22:15:00 428.616250 
    2016/09/12 22:30:00 428.617250 
    2016/09/12 22:45:00 428.619833 
    2016/09/12 23:00:00 428.617750 
    2016/09/12 23:15:00 428.620750 
    2016/09/12 23:30:00 428.616833 
    2016/09/12 23:45:00 428.612250 
    2016/09/13 00:00:00 428.612250 
    2016/09/13 00:15:00 428.610250 
    2016/09/13 00:30:00 428.609083 
    2016/09/13 00:45:00 428.608250 
    2016/09/13 01:00:00 428.615250 
    2016/09/13 01:15:00 428.620250 
    2016/09/13 01:30:00 428.620250 
    2016/09/13 01:45:00 428.619667 
    2016/09/13 02:00:00 428.623167 
    2016/09/13 02:15:00 428.627500 
    2016/09/13 02:30:00 428.624417 
    2016/09/13 02:45:00 428.624583 
    2016/09/13 03:00:00 428.628750 
    2016/09/13 03:15:00 428.627583 
    2016/09/13 03:30:00 428.628750 
    2016/09/13 03:45:00 428.627000 
    2016/09/13 04:00:00 428.630917 
    2016/09/13 04:15:00 428.631500 
    2016/09/13 04:30:00 428.632500 
    2016/09/13 04:45:00 428.631667 
    2016/09/13 05:00:00 428.634250 
    2016/09/13 05:15:00 428.632250 
    2016/09/13 05:30:00 428.636583 
    2016/09/13 05:45:00 428.638917 
    2016/09/13 06:00:00 428.636000 
    2016/09/13 06:15:00 428.637750 
    2016/09/13 06:30:00 428.634500 
    2016/09/13 06:45:00 428.637500 
    2016/09/13 07:00:00 428.635250 
    2016/09/13 07:15:00 428.633000 
    2016/09/13 07:30:00 428.636750 
    2016/09/13 07:45:00 428.637333 
    2016/09/13 08:00:00 428.636083 
    2016/09/13 08:15:00 428.636500 
    2016/09/13 08:30:00 428.641083 
    2016/09/13 08:45:00 428.642000 
    2016/09/13 09:00:00 428.645000 
    2016/09/13 09:15:00 428.641833 
    2016/09/13 09:30:00 428.642667 
    2016/09/13 09:45:00 428.645250 
    2016/09/13 10:00:00 428.642917 
    2016/09/13 10:15:00 428.640667 
    2016/09/13 10:30:00 428.640250 
    2016/09/13 10:45:00 428.637500 
    2016/09/13 11:00:00 428.637417 
    2016/09/13 11:15:00 428.634500 
    2016/09/13 11:30:00 428.632083 
    2016/09/13 11:45:00 428.629167 
    2016/09/13 12:00:00 428.626000 
    2016/09/13 12:15:00 428.620167 
    2016/09/13 12:30:00 428.623333 
    2016/09/13 12:45:00 428.623500 
    2016/09/13 13:00:00 428.623667 
    2016/09/13 13:15:00 428.624583 
    2016/09/13 13:30:00 428.622250 
    2016/09/13 13:45:00 428.621083 
    2016/09/13 14:00:00 428.617833 
    2016/09/13 14:15:00 428.615500 
    2016/09/13 14:30:00 428.614917 
    2016/09/13 14:45:00 428.610000 
    2016/09/13 15:00:00 428.613750 
    2016/09/13 15:15:00 428.613833 
    2016/09/13 15:30:00 428.611833 
    2016/09/13 15:45:00 428.616750 
    2016/09/13 16:00:00 428.613250 
    2016/09/13 16:15:00 428.609750 
    2016/09/13 16:30:00 428.607750 
    2016/09/13 16:45:00 428.607917 
    2016/09/13 17:00:00 428.607667 
    2016/09/13 17:15:00 428.607500 
    2016/09/13 17:30:00 428.600833 
    2016/09/13 17:45:00 428.601333 
    2016/09/13 18:00:00 428.604500 
    2016/09/13 18:15:00 428.602500 
    2016/09/13 18:30:00 428.605083 
    2016/09/13 18:45:00 428.604250 
    2016/09/13 19:00:00 428.607417 
    2016/09/13 19:15:00 428.604417 
    2016/09/13 19:30:00 428.601750 
    2016/09/13 19:45:00 428.600417 
    2016/09/13 20:00:00 428.599833 
    2016/09/13 20:15:00 428.601750 
    2016/09/13 20:30:00 428.605333 
    2016/09/13 20:45:00 428.604000 
    2016/09/13 21:00:00 428.606750 
    2016/09/13 21:15:00 428.606917 
    2016/09/13 21:30:00 428.609833 
    2016/09/13 21:45:00 428.613000 
    2016/09/13 22:00:00 428.615917 
    2016/09/13 22:15:00 428.612417 
    2016/09/13 22:30:00 428.609500 
    2016/09/13 22:45:00 428.609417 
    2016/09/13 23:00:00 428.608167 
    2016/09/13 23:15:00 428.601750 
    2016/09/13 23:30:00 428.596417 
    2016/09/13 23:45:00 428.592917 
    2016/09/14 00:00:00 428.591750 
    2016/09/14 00:15:00 428.594917 
    2016/09/14 00:30:00 428.596083 
    2016/09/14 00:45:00 428.598500 
    2016/09/14 01:00:00 428.596583 
    2016/09/14 01:15:00 428.597167 
    2016/09/14 01:30:00 428.597000 
    2016/09/14 01:45:00 428.600417 
    2016/09/14 02:00:00 428.602750 
    2016/09/14 02:15:00 428.607250 
    2016/09/14 02:30:00 428.597167 
    2016/09/14 02:45:00 428.590250 
    2016/09/14 03:00:00 428.595000 
    2016/09/14 03:15:00 428.594833 
    2016/09/14 03:30:00 428.592500 
    2016/09/14 03:45:00 428.591500 
    2016/09/14 04:00:00 428.584417 
    2016/09/14 04:15:00 428.577167 
    2016/09/14 04:30:00 428.575750 
    2016/09/14 04:45:00 428.580250 
    2016/09/14 05:00:00 428.581917 
    2016/09/14 05:15:00 428.582500 
    2016/09/14 05:30:00 428.577417 
    2016/09/14 05:45:00 428.574917 
    2016/09/14 06:00:00 428.577250 
    2016/09/14 06:15:00 428.584250 
    2016/09/14 06:30:00 428.591333 
    2016/09/14 06:45:00 428.601000 
    2016/09/14 07:00:00 428.608417 
    2016/09/14 07:15:00 428.609500 
    2016/09/14 07:30:00 428.608000 
    2016/09/14 07:45:00 428.615583 
    2016/09/14 08:00:00 428.621583 
    2016/09/14 08:15:00 428.621250 
    2016/09/14 08:30:00 428.616417 
    2016/09/14 08:45:00 428.611083 
    2016/09/14 09:00:00 428.604250 
    2016/09/14 09:15:00 428.608917 
    2016/09/14 09:30:00 428.609000 
    2016/09/14 09:45:00 428.605250 
    2016/09/14 10:00:00 428.601667 
    2016/09/14 10:15:00 428.599583 
    2016/09/14 10:30:00 428.593750 
    2016/09/14 10:45:00 428.586583 
    2016/09/14 11:00:00 428.585667 
    2016/09/14 11:15:00 428.582750 
    2016/09/14 11:30:00 428.584417 
    2016/09/14 11:45:00 428.586167 
    2016/09/14 12:00:00 428.584250 
    2016/09/14 12:15:00 428.581833 
    2016/09/14 12:30:00 428.579333 
    2016/09/14 12:45:00 428.579250 
    2016/09/14 13:00:00 428.580500 
    2016/09/14 13:15:00 428.578583 
    2016/09/14 13:30:00 428.575500 
    2016/09/14 13:45:00 428.573500 
    2016/09/14 14:00:00 428.570417 
    2016/09/14 14:15:00 428.564250 
    2016/09/14 14:30:00 428.566083 
    2016/09/14 14:45:00 428.564250 
    2016/09/14 15:00:00 428.564750 
    2016/09/14 15:15:00 428.559333 
    2016/09/14 15:30:00 428.558000 
    2016/09/14 15:45:00 428.556750 
    2016/09/14 16:00:00 428.553833 
    2016/09/14 16:15:00 428.551750 
    2016/09/14 16:30:00 428.552750 
    2016/09/14 16:45:00 428.551167 
    2016/09/14 17:00:00 428.551583 
    2016/09/14 17:15:00 428.558250 
    2016/09/14 17:30:00 428.560917 
    2016/09/14 17:45:00 428.562083 
    2016/09/14 18:00:00 428.563250 
    2016/09/14 18:15:00 428.565583 
    2016/09/14 18:30:00 428.564750 
    2016/09/14 18:45:00 428.564750 
    2016/09/14 19:00:00 428.567083 
    2016/09/14 19:15:00 428.564417 
    2016/09/14 19:30:00 428.560750 
    2016/09/14 19:45:00 428.563667 
    2016/09/14 20:00:00 428.563667 
    2016/09/14 20:15:00 428.558750 
    2016/09/14 20:30:00 428.565167 
    2016/09/14 20:45:00 428.562417 
    2016/09/14 21:00:00 428.560750 
    2016/09/14 21:15:00 428.563083 
    2016/09/14 21:30:00 428.566750 
    2016/09/14 21:45:00 428.570250 
    2016/09/14 22:00:00 428.567500 
    2016/09/14 22:15:00 428.563167 
    2016/09/14 22:30:00 428.560500 
    2016/09/14 22:45:00 428.563167 
    2016/09/14 23:00:00 428.567250 
    2016/09/14 23:15:00 428.568000 
    2016/09/14 23:30:00 428.568417 
    2016/09/14 23:45:00 428.565417 
    2016/09/15 00:00:00 428.566000 
    2016/09/15 00:15:00 428.569333 
    2016/09/15 00:30:00 428.572833 
    2016/09/15 00:45:00 428.577500 
    2016/09/15 01:00:00 428.576500 
    2016/09/15 01:15:00 428.572667 
    2016/09/15 01:30:00 428.571500 
    2016/09/15 01:45:00 428.571500 
    2016/09/15 02:00:00 428.570333 
    2016/09/15 02:15:00 428.566000 
    2016/09/15 02:30:00 428.564833 
    2016/09/15 02:45:00 428.561083 
    2016/09/15 03:00:00 428.557750 
    2016/09/15 03:15:00 428.556000 
    2016/09/15 03:30:00 428.554000 
    2016/09/15 03:45:00 428.552250 
    2016/09/15 04:00:00 428.557000 
    2016/09/15 04:15:00 428.560167 
    2016/09/15 04:30:00 428.561750 
    2016/09/15 04:45:00 428.562083 
    2016/09/15 05:00:00 428.559167 
    2016/09/15 05:15:00 428.555500 
    2016/09/15 05:30:00 428.556333 
    2016/09/15 05:45:00 428.553167 
    2016/09/15 06:00:00 428.553500 
    2016/09/15 06:15:00 428.554667 
    2016/09/15 06:30:00 428.554250 
    2016/09/15 06:45:00 428.552500 
    2016/09/15 07:00:00 428.552917 
    2016/09/15 07:15:00 428.550000 
    2016/09/15 07:30:00 428.549750 
    2016/09/15 07:45:00 428.550750 
    2016/09/15 08:00:00 428.549417 
    2016/09/15 08:15:00 428.550250 
    2016/09/15 08:30:00 428.545667 
    2016/09/15 08:45:00 428.546833 
    2016/09/15 09:00:00 428.547250 
    2016/09/15 09:15:00 428.544500 
    2016/09/15 09:30:00 428.544583 
    2016/09/15 09:45:00 428.545750 
    2016/09/15 10:00:00 428.541583 
    2016/09/15 10:15:00 428.542167 
    2016/09/15 10:30:00 428.543750 
    2016/09/15 10:45:00 428.546667 
    2016/09/15 11:00:00 428.544667 
    2016/09/15 11:15:00 428.547000 
    2016/09/15 11:30:00 428.545250 
    2016/09/15 11:45:00 428.540833 
    2016/09/15 12:00:00 428.536000 
