----------------------------------------------
PZ-Bank TotHead [m]: 
    2016/09/03 11:15:00 430.321910 
    2016/09/03 11:30:00 430.321660 
    2016/09/03 11:45:00 430.321660 
    2016/09/03 12:00:00 430.318160 
    2016/09/03 12:15:00 430.319910 
    2016/09/03 12:30:00 430.316660 
    2016/09/03 12:45:00 430.318160 
    2016/09/03 13:00:00 430.315830 
    2016/09/03 13:15:00 430.316080 
    2016/09/03 13:30:00 430.313750 
    2016/09/03 13:45:00 430.310000 
    2016/09/03 14:00:00 430.311750 
    2016/09/03 14:15:00 430.312000 
    2016/09/03 14:30:00 430.310250 
    2016/09/03 14:45:00 430.306750 
    2016/09/03 15:00:00 430.304410 
    2016/09/03 15:15:00 430.307910 
    2016/09/03 15:30:00 430.309660 
    2016/09/03 15:45:00 430.307910 
    2016/09/03 16:00:00 430.307330 
    2016/09/03 16:15:00 430.309080 
    2016/09/03 16:30:00 430.312580 
    2016/09/03 16:45:00 430.307330 
    2016/09/03 17:00:00 430.309080 
    2016/09/03 17:15:00 430.310830 
    2016/09/03 17:30:00 430.309080 
    2016/09/03 17:45:00 430.310830 
    2016/09/03 18:00:00 430.312580 
    2016/09/03 18:15:00 430.310580 
    2016/09/03 18:30:00 430.314330 
    2016/09/03 18:45:00 430.312580 
    2016/09/03 19:00:00 430.314330 
    2016/09/03 19:15:00 430.312580 
    2016/09/03 19:30:00 430.314330 
    2016/09/03 19:45:00 430.316080 
    2016/09/03 20:00:00 430.315830 
    2016/09/03 20:15:00 430.317830 
    2016/09/03 20:30:00 430.321080 
    2016/09/03 20:45:00 430.319330 
    2016/09/03 21:00:00 430.317830 
    2016/09/03 21:15:00 430.317830 
    2016/09/03 21:30:00 430.321080 
    2016/09/03 21:45:00 430.321080 
    2016/09/03 22:00:00 430.319580 
    2016/09/03 22:15:00 430.323410 
    2016/09/03 22:30:00 430.325160 
    2016/09/03 22:45:00 430.323410 
    2016/09/03 23:00:00 430.323410 
    2016/09/03 23:15:00 430.325160 
    2016/09/03 23:30:00 430.321660 
    2016/09/03 23:45:00 430.321660 
    2016/09/04 00:00:00 430.325160 
    2016/09/04 00:15:00 430.321660 
    2016/09/04 00:30:00 430.323410 
    2016/09/04 00:45:00 430.323410 
    2016/09/04 01:00:00 430.323410 
    2016/09/04 01:15:00 430.325160 
    2016/09/04 01:30:00 430.325160 
    2016/09/04 01:45:00 430.323410 
    2016/09/04 02:00:00 430.322830 
    2016/09/04 02:15:00 430.322830 
    2016/09/04 02:30:00 430.322830 
    2016/09/04 02:45:00 430.326330 
    2016/09/04 03:00:00 430.321080 
    2016/09/04 03:15:00 430.321080 
    2016/09/04 03:30:00 430.321080 
    2016/09/04 03:45:00 430.321080 
    2016/09/04 04:00:00 430.321080 
    2016/09/04 04:15:00 430.319330 
    2016/09/04 04:30:00 430.319330 
    2016/09/04 04:45:00 430.321080 
    2016/09/04 05:00:00 430.321080 
    2016/09/04 05:15:00 430.322830 
    2016/09/04 05:30:00 430.321080 
    2016/09/04 05:45:00 430.322830 
    2016/09/04 06:00:00 430.319330 
    2016/09/04 06:15:00 430.321080 
    2016/09/04 06:30:00 430.321080 
    2016/09/04 06:45:00 430.321080 
    2016/09/04 07:00:00 430.321080 
    2016/09/04 07:15:00 430.321080 
    2016/09/04 07:30:00 430.321080 
    2016/09/04 07:45:00 430.318750 
    2016/09/04 08:00:00 430.317580 
    2016/09/04 08:15:00 430.317580 
    2016/09/04 08:30:00 430.316080 
    2016/09/04 08:45:00 430.312580 
    2016/09/04 09:00:00 430.312330 
    2016/09/04 09:15:00 430.310580 
    2016/09/04 09:30:00 430.310830 
    2016/09/04 09:45:00 430.308830 
    2016/09/04 10:00:00 430.308830 
    2016/09/04 10:15:00 430.307330 
    2016/09/04 10:30:00 430.305000 
    2016/09/04 10:45:00 430.305000 
    2016/09/04 11:00:00 430.299750 
    2016/09/04 11:15:00 430.301500 
    2016/09/04 11:30:00 430.299750 
    2016/09/04 11:45:00 430.297410 
    2016/09/04 12:00:00 430.297410 
    2016/09/04 12:15:00 430.296250 
    2016/09/04 12:30:00 430.293910 
    2016/09/04 12:45:00 430.294160 
    2016/09/04 13:00:00 430.292410 
    2016/09/04 13:15:00 430.293580 
    2016/09/04 13:30:00 430.291830 
    2016/09/04 13:45:00 430.291580 
    2016/09/04 14:00:00 430.288330 
    2016/09/04 14:15:00 430.290080 
    2016/09/04 14:30:00 430.290080 
    2016/09/04 14:45:00 430.288330 
    2016/09/04 15:00:00 430.286580 
    2016/09/04 15:15:00 430.284250 
    2016/09/04 15:30:00 430.285750 
    2016/09/04 15:45:00 430.286000 
    2016/09/04 16:00:00 430.284250 
    2016/09/04 16:15:00 430.289500 
    2016/09/04 16:30:00 430.287750 
    2016/09/04 16:45:00 430.286000 
    2016/09/04 17:00:00 430.290910 
    2016/09/04 17:15:00 430.292410 
    2016/09/04 17:30:00 430.295660 
    2016/09/04 17:45:00 430.290410 
    2016/09/04 18:00:00 430.293910 
    2016/09/04 18:15:00 430.295660 
    2016/09/04 18:30:00 430.299410 
    2016/09/04 18:45:00 430.301160 
    2016/09/04 19:00:00 430.302910 
    2016/09/04 19:15:00 430.304660 
    2016/09/04 19:30:00 430.302910 
    2016/09/04 19:45:00 430.309660 
    2016/09/04 20:00:00 430.311410 
    2016/09/04 20:15:00 430.309910 
    2016/09/04 20:30:00 430.309910 
    2016/09/04 20:45:00 430.311080 
    2016/09/04 21:00:00 430.311080 
    2016/09/04 21:15:00 430.309080 
    2016/09/04 21:30:00 430.309080 
    2016/09/04 21:45:00 430.312580 
    2016/09/04 22:00:00 430.312580 
    2016/09/04 22:15:00 430.312580 
    2016/09/04 22:30:00 430.309080 
    2016/09/04 22:45:00 430.312580 
    2016/09/04 23:00:00 430.313750 
    2016/09/04 23:15:00 430.312250 
    2016/09/04 23:30:00 430.313750 
    2016/09/04 23:45:00 430.314000 
    2016/09/05 00:00:00 430.315750 
    2016/09/05 00:15:00 430.317250 
    2016/09/05 00:30:00 430.315500 
    2016/09/05 00:45:00 430.315160 
    2016/09/05 01:00:00 430.316910 
    2016/09/05 01:15:00 430.314910 
    2016/09/05 01:30:00 430.317500 
    2016/09/05 01:45:00 430.315160 
    2016/09/05 02:00:00 430.315160 
    2016/09/05 02:15:00 430.315160 
    2016/09/05 02:30:00 430.313410 
    2016/09/05 02:45:00 430.316660 
    2016/09/05 03:00:00 430.316080 
    2016/09/05 03:15:00 430.318080 
    2016/09/05 03:30:00 430.316330 
    2016/09/05 03:45:00 430.318410 
    2016/09/05 04:00:00 430.322830 
    2016/09/05 04:15:00 430.335910 
    2016/09/05 04:30:00 430.341410 
    2016/09/05 04:45:00 430.354250 
    2016/09/05 05:00:00 430.360080 
    2016/09/05 05:15:00 430.369160 
    2016/09/05 05:30:00 430.382000 
    2016/09/05 05:45:00 430.396830 
    2016/09/05 06:00:00 430.406160 
    2016/09/05 06:15:00 430.417500 
    2016/09/05 06:30:00 430.425750 
    2016/09/05 06:45:00 430.433830 
    2016/09/05 07:00:00 430.443160 
    2016/09/05 07:15:00 430.450500 
    2016/09/05 07:30:00 430.456330 
    2016/09/05 07:45:00 430.458080 
    2016/09/05 08:00:00 430.461830 
    2016/09/05 08:15:00 430.467410 
    2016/09/05 08:30:00 430.471160 
    2016/09/05 08:45:00 430.474410 
    2016/09/05 09:00:00 430.475250 
    2016/09/05 09:15:00 430.480250 
    2016/09/05 09:30:00 430.478500 
    2016/09/05 09:45:00 430.480250 
    2016/09/05 10:00:00 430.478500 
    2016/09/05 10:15:00 430.480830 
    2016/09/05 10:30:00 430.482330 
    2016/09/05 10:45:00 430.482330 
    2016/09/05 11:00:00 430.482580 
    2016/09/05 11:15:00 430.481410 
    2016/09/05 11:30:00 430.479660 
    2016/09/05 11:45:00 430.478160 
    2016/09/05 12:00:00 430.479660 
    2016/09/05 12:15:00 430.479410 
    2016/09/05 12:30:00 430.482000 
    2016/09/05 12:45:00 430.479660 
    2016/09/05 13:00:00 430.479660 
    2016/09/05 13:15:00 430.481160 
    2016/09/05 13:30:00 430.479660 
    2016/09/05 13:45:00 430.480250 
    2016/09/05 14:00:00 430.477910 
    2016/09/05 14:15:00 430.480250 
    2016/09/05 14:30:00 430.470910 
    2016/09/05 14:45:00 430.467080 
    2016/09/05 15:00:00 430.474660 
    2016/09/05 15:15:00 430.480000 
    2016/09/05 15:30:00 430.480000 
    2016/09/05 15:45:00 430.482000 
    2016/09/05 16:00:00 430.480000 
    2016/09/05 16:15:00 430.478250 
    2016/09/05 16:30:00 430.475250 
    2016/09/05 16:45:00 430.471500 
    2016/09/05 17:00:00 430.473250 
    2016/09/05 17:15:00 430.473250 
    2016/09/05 17:30:00 430.471500 
    2016/09/05 17:45:00 430.471750 
    2016/09/05 18:00:00 430.468250 
    2016/09/05 18:15:00 430.475000 
    2016/09/05 18:30:00 430.477000 
    2016/09/05 18:45:00 430.476750 
    2016/09/05 19:00:00 430.477000 
    2016/09/05 19:15:00 430.476750 
    2016/09/05 19:30:00 430.476500 
    2016/09/05 19:45:00 430.475000 
    2016/09/05 20:00:00 430.477330 
    2016/09/05 20:15:00 430.475580 
    2016/09/05 20:30:00 430.473830 
    2016/09/05 20:45:00 430.475580 
    2016/09/05 21:00:00 430.475000 
    2016/09/05 21:15:00 430.477580 
    2016/09/05 21:30:00 430.473830 
    2016/09/05 21:45:00 430.473830 
    2016/09/05 22:00:00 430.473830 
    2016/09/05 22:15:00 430.475330 
    2016/09/05 22:30:00 430.475250 
    2016/09/05 22:45:00 430.475000 
    2016/09/05 23:00:00 430.474160 
    2016/09/05 23:15:00 430.476750 
    2016/09/05 23:30:00 430.475000 
    2016/09/05 23:45:00 430.476160 
    2016/09/06 00:00:00 430.477080 
    2016/09/06 00:15:00 430.499500 
    2016/09/06 00:30:00 430.508000 
    2016/09/06 00:45:00 430.513830 
    2016/09/06 01:00:00 430.515830 
    2016/09/06 01:15:00 430.519660 
    2016/09/06 01:30:00 430.521080 
    2016/09/06 01:45:00 430.525500 
    2016/09/06 02:00:00 430.531080 
    2016/09/06 02:15:00 430.535080 
    2016/09/06 02:30:00 430.546750 
    2016/09/06 02:45:00 430.541250 
    2016/09/06 03:00:00 430.545910 
    2016/09/06 03:15:00 430.547660 
    2016/09/06 03:30:00 430.549080 
    2016/09/06 03:45:00 430.550580 
    2016/09/06 04:00:00 430.552330 
    2016/09/06 04:15:00 430.554330 
    2016/09/06 04:30:00 430.555830 
    2016/09/06 04:45:00 430.559580 
    2016/09/06 05:00:00 430.559330 
    2016/09/06 05:15:00 430.559330 
    2016/09/06 05:30:00 430.559910 
    2016/09/06 05:45:00 430.562830 
    2016/09/06 06:00:00 430.561080 
    2016/09/06 06:15:00 430.563660 
    2016/09/06 06:30:00 430.560160 
    2016/09/06 06:45:00 430.562580 
    2016/09/06 07:00:00 430.563080 
    2016/09/06 07:15:00 430.563080 
    2016/09/06 07:30:00 430.562580 
    2016/09/06 07:45:00 430.563660 
    2016/09/06 08:00:00 430.566910 
    2016/09/06 08:15:00 430.561330 
    2016/09/06 08:30:00 430.564830 
    2016/09/06 08:45:00 430.561080 
    2016/09/06 09:00:00 430.563080 
    2016/09/06 09:15:00 430.559580 
    2016/09/06 09:30:00 430.562830 
    2016/09/06 09:45:00 430.559580 
    2016/09/06 10:00:00 430.557830 
    2016/09/06 10:15:00 430.563080 
    2016/09/06 10:30:00 430.556080 
    2016/09/06 10:45:00 430.556080 
    2016/09/06 11:00:00 430.559330 
    2016/09/06 11:15:00 430.558160 
    2016/09/06 11:30:00 430.554660 
    2016/09/06 11:45:00 430.551160 
    2016/09/06 12:00:00 430.552910 
    2016/09/06 12:15:00 430.554660 
    2016/09/06 12:30:00 430.547080 
    2016/09/06 12:45:00 430.549410 
    2016/09/06 13:00:00 430.549410 
    2016/09/06 13:15:00 430.550000 
    2016/09/06 13:30:00 430.552910 
    2016/09/06 13:45:00 430.551160 
    2016/09/06 14:00:00 430.553160 
    2016/09/06 14:15:00 430.551160 
    2016/09/06 14:30:00 430.550000 
    2016/09/06 14:45:00 430.546500 
    2016/09/06 15:00:00 430.549410 
    2016/09/06 15:15:00 430.547910 
    2016/09/06 15:30:00 430.549410 
    2016/09/06 15:45:00 430.547660 
    2016/09/06 16:00:00 430.547660 
    2016/09/06 16:15:00 430.545910 
    2016/09/06 16:30:00 430.544160 
    2016/09/06 16:45:00 430.542410 
    2016/09/06 17:00:00 430.542160 
    2016/09/06 17:15:00 430.545910 
    2016/09/06 17:30:00 430.544160 
    2016/09/06 17:45:00 430.540910 
    2016/09/06 18:00:00 430.544160 
    2016/09/06 18:15:00 430.544160 
    2016/09/06 18:30:00 430.544160 
    2016/09/06 18:45:00 430.544160 
    2016/09/06 19:00:00 430.544160 
    2016/09/06 19:15:00 430.543000 
    2016/09/06 19:30:00 430.544750 
    2016/09/06 19:45:00 430.547660 
    2016/09/06 20:00:00 430.547660 
    2016/09/06 20:15:00 430.547660 
    2016/09/06 20:30:00 430.548250 
    2016/09/06 20:45:00 430.548250 
    2016/09/06 21:00:00 430.548000 
    2016/09/06 21:15:00 430.548250 
    2016/09/06 21:30:00 430.548250 
    2016/09/06 21:45:00 430.549750 
    2016/09/06 22:00:00 430.548000 
    2016/09/06 22:15:00 430.548000 
    2016/09/06 22:30:00 430.544500 
    2016/09/06 22:45:00 430.544500 
    2016/09/06 23:00:00 430.545080 
    2016/09/06 23:15:00 430.546830 
    2016/09/06 23:30:00 430.548580 
    2016/09/06 23:45:00 430.545080 
    2016/09/07 00:00:00 430.548580 
    2016/09/07 00:15:00 430.548580 
    2016/09/07 00:30:00 430.546830 
    2016/09/07 00:45:00 430.548580 
    2016/09/07 01:00:00 430.546250 
    2016/09/07 01:15:00 430.547080 
    2016/09/07 01:30:00 430.548580 
    2016/09/07 01:45:00 430.546830 
    2016/09/07 02:00:00 430.548580 
    2016/09/07 02:15:00 430.546830 
    2016/09/07 02:30:00 430.541580 
    2016/09/07 02:45:00 430.541580 
    2016/09/07 03:00:00 430.545080 
    2016/09/07 03:15:00 430.543330 
    2016/09/07 03:30:00 430.545660 
    2016/09/07 03:45:00 430.545660 
    2016/09/07 04:00:00 430.545660 
    2016/09/07 04:15:00 430.547410 
    2016/09/07 04:30:00 430.547410 
    2016/09/07 04:45:00 430.545660 
    2016/09/07 05:00:00 430.545080 
    2016/09/07 05:15:00 430.548830 
    2016/09/07 05:30:00 430.545330 
    2016/09/07 05:45:00 430.546830 
    2016/09/07 06:00:00 430.550330 
    2016/09/07 06:15:00 430.549160 
    2016/09/07 06:30:00 430.547410 
    2016/09/07 06:45:00 430.547410 
    2016/09/07 07:00:00 430.547410 
    2016/09/07 07:15:00 430.549160 
    2016/09/07 07:30:00 430.546250 
    2016/09/07 07:45:00 430.548000 
    2016/09/07 08:00:00 430.546250 
    2016/09/07 08:15:00 430.547410 
    2016/09/07 08:30:00 430.543910 
    2016/09/07 08:45:00 430.545660 
    2016/09/07 09:00:00 430.545660 
    2016/09/07 09:15:00 430.545660 
    2016/09/07 09:30:00 430.543910 
    2016/09/07 09:45:00 430.545660 
    2016/09/07 10:00:00 430.543910 
    2016/09/07 10:15:00 430.542160 
    2016/09/07 10:30:00 430.540410 
    2016/09/07 10:45:00 430.542160 
    2016/09/07 11:00:00 430.540080 
    2016/09/07 11:15:00 430.538330 
    2016/09/07 11:30:00 430.540660 
    2016/09/07 11:45:00 430.538330 
    2016/09/07 12:00:00 430.538080 
    2016/09/07 12:15:00 430.538330 
    2016/09/07 12:30:00 430.536580 
    2016/09/07 12:45:00 430.534830 
    2016/09/07 13:00:00 430.536580 
    2016/09/07 13:15:00 430.534830 
    2016/09/07 13:30:00 430.534250 
    2016/09/07 13:45:00 430.532500 
    2016/09/07 14:00:00 430.534250 
    2016/09/07 14:15:00 430.536000 
    2016/09/07 14:30:00 430.532500 
    2016/09/07 14:45:00 430.530160 
    2016/09/07 15:00:00 430.530160 
    2016/09/07 15:15:00 430.531910 
    2016/09/07 15:30:00 430.533910 
    2016/09/07 15:45:00 430.533660 
    2016/09/07 16:00:00 430.535410 
    2016/09/07 16:15:00 430.538910 
    2016/09/07 16:30:00 430.534830 
    2016/09/07 16:45:00 430.538330 
    2016/09/07 17:00:00 430.538330 
    2016/09/07 17:15:00 430.534830 
    2016/09/07 17:30:00 430.538330 
    2016/09/07 17:45:00 430.540080 
    2016/09/07 18:00:00 430.540080 
    2016/09/07 18:15:00 430.539500 
    2016/09/07 18:30:00 430.543000 
    2016/09/07 18:45:00 430.543000 
    2016/09/07 19:00:00 430.541500 
    2016/09/07 19:15:00 430.543250 
    2016/09/07 19:30:00 430.546500 
    2016/09/07 19:45:00 430.545000 
    2016/09/07 20:00:00 430.548500 
    2016/09/07 20:15:00 430.551500 
    2016/09/07 20:30:00 430.549410 
    2016/09/07 20:45:00 430.547660 
    2016/09/07 21:00:00 430.546160 
    2016/09/07 21:15:00 430.549660 
    2016/09/07 21:30:00 430.549160 
    2016/09/07 21:45:00 430.547660 
    2016/09/07 22:00:00 430.548580 
    2016/09/07 22:15:00 430.547330 
    2016/09/07 22:30:00 430.548830 
    2016/09/07 22:45:00 430.550000 
    2016/09/07 23:00:00 430.548500 
    2016/09/07 23:15:00 430.558410 
    2016/09/07 23:30:00 430.567500 
    2016/09/07 23:45:00 430.574500 
    2016/09/08 00:00:00 430.579750 
    2016/09/08 00:15:00 430.585250 
    2016/09/08 00:30:00 430.590500 
    2016/09/08 00:45:00 430.594000 
    2016/09/08 01:00:00 430.595750 
    2016/09/08 01:15:00 430.595750 
    2016/09/08 01:30:00 430.595750 
    2016/09/08 01:45:00 430.595750 
    2016/09/08 02:00:00 430.596660 
    2016/09/08 02:15:00 430.597500 
    2016/09/08 02:30:00 430.596910 
    2016/09/08 02:45:00 430.597500 
    2016/09/08 03:00:00 430.599250 
    2016/09/08 03:15:00 430.599250 
    2016/09/08 03:30:00 430.602500 
    2016/09/08 03:45:00 430.598660 
    2016/09/08 04:00:00 430.601000 
    2016/09/08 04:15:00 430.599250 
    2016/09/08 04:30:00 430.597500 
    2016/09/08 04:45:00 430.599250 
    2016/09/08 05:00:00 430.602750 
    2016/09/08 05:15:00 430.601000 
    2016/09/08 05:30:00 430.597500 
    2016/09/08 05:45:00 430.599250 
    2016/09/08 06:00:00 430.601000 
    2016/09/08 06:15:00 430.599250 
    2016/09/08 06:30:00 430.599250 
    2016/09/08 06:45:00 430.598080 
    2016/09/08 07:00:00 430.596330 
    2016/09/08 07:15:00 430.599830 
    2016/09/08 07:30:00 430.601330 
    2016/09/08 07:45:00 430.600160 
    2016/09/08 08:00:00 430.601910 
    2016/09/08 08:15:00 430.600160 
    2016/09/08 08:30:00 430.598410 
    2016/09/08 08:45:00 430.600160 
    2016/09/08 09:00:00 430.596660 
    2016/09/08 09:15:00 430.596660 
    2016/09/08 09:30:00 430.596660 
    2016/09/08 09:45:00 430.593160 
    2016/09/08 10:00:00 430.579750 
    2016/09/08 10:15:00 430.590830 
    2016/09/08 10:30:00 430.589910 
    2016/09/08 10:45:00 430.593160 
    2016/09/08 11:00:00 430.589660 
    2016/09/08 11:15:00 430.594660 
    2016/09/08 11:30:00 430.588410 
    2016/09/08 11:45:00 430.591660 
    2016/09/08 12:00:00 430.589910 
    2016/09/08 12:15:00 430.588160 
    2016/09/08 12:30:00 430.586410 
    2016/09/08 12:45:00 430.584660 
    2016/09/08 13:00:00 430.583160 
    2016/09/08 13:15:00 430.588160 
    2016/09/08 13:30:00 430.584660 
    2016/09/08 13:45:00 430.584660 
    2016/09/08 14:00:00 430.586410 
    2016/09/08 14:15:00 430.582910 
    2016/09/08 14:30:00 430.584660 
    2016/09/08 14:45:00 430.583160 
    2016/09/08 15:00:00 430.577660 
    2016/09/08 15:15:00 430.577910 
    2016/09/08 15:30:00 430.577660 
    2016/09/08 15:45:00 430.581160 
    2016/09/08 16:00:00 430.579410 
    2016/09/08 16:15:00 430.584660 
    2016/09/08 16:30:00 430.583500 
    2016/09/08 16:45:00 430.581160 
    2016/09/08 17:00:00 430.582910 
    2016/09/08 17:15:00 430.585250 
    2016/09/08 17:30:00 430.584410 
    2016/09/08 17:45:00 430.586410 
    2016/09/08 18:00:00 430.589910 
    2016/09/08 18:15:00 430.586750 
    2016/09/08 18:30:00 430.588500 
    2016/09/08 18:45:00 430.588750 
    2016/09/08 19:00:00 430.592000 
    2016/09/08 19:15:00 430.590250 
    2016/09/08 19:30:00 430.593750 
    2016/09/08 19:45:00 430.592000 
    2016/09/08 20:00:00 430.597830 
    2016/09/08 20:15:00 430.597000 
    2016/09/08 20:30:00 430.594330 
    2016/09/08 20:45:00 430.592580 
    2016/09/08 21:00:00 430.597830 
    2016/09/08 21:15:00 430.596080 
    2016/09/08 21:30:00 430.597580 
    2016/09/08 21:45:00 430.594330 
    2016/09/08 22:00:00 430.594330 
    2016/09/08 22:15:00 430.597830 
    2016/09/08 22:30:00 430.595830 
    2016/09/08 22:45:00 430.596080 
    2016/09/08 23:00:00 430.595830 
    2016/09/08 23:15:00 430.596080 
    2016/09/08 23:30:00 430.597830 
    2016/09/08 23:45:00 430.595830 
    2016/09/09 00:00:00 430.599080 
    2016/09/09 00:15:00 430.597580 
    2016/09/09 00:30:00 430.595250 
    2016/09/09 00:45:00 430.599330 
    2016/09/09 01:00:00 430.593750 
    2016/09/09 01:15:00 430.594330 
    2016/09/09 01:30:00 430.596080 
    2016/09/09 01:45:00 430.593750 
    2016/09/09 02:00:00 430.597830 
    2016/09/09 02:15:00 430.599580 
    2016/09/09 02:30:00 430.597580 
    2016/09/09 02:45:00 430.595250 
    2016/09/09 03:00:00 430.594330 
    2016/09/09 03:15:00 430.595830 
    2016/09/09 03:30:00 430.597580 
    2016/09/09 03:45:00 430.595250 
    2016/09/09 04:00:00 430.593500 
    2016/09/09 04:15:00 430.598750 
    2016/09/09 04:30:00 430.595250 
    2016/09/09 04:45:00 430.593500 
    2016/09/09 05:00:00 430.593500 
    2016/09/09 05:15:00 430.595250 
    2016/09/09 05:30:00 430.594080 
    2016/09/09 05:45:00 430.593500 
    2016/09/09 06:00:00 430.595000 
    2016/09/09 06:15:00 430.593500 
    2016/09/09 06:30:00 430.595000 
    2016/09/09 06:45:00 430.597000 
    2016/09/09 07:00:00 430.593500 
    2016/09/09 07:15:00 430.597000 
    2016/09/09 07:30:00 430.595250 
    2016/09/09 07:45:00 430.595250 
    2016/09/09 08:00:00 430.593500 
    2016/09/09 08:15:00 430.591750 
    2016/09/09 08:30:00 430.591750 
    2016/09/09 08:45:00 430.590000 
    2016/09/09 09:00:00 430.590250 
    2016/09/09 09:15:00 430.586500 
    2016/09/09 09:30:00 430.587330 
    2016/09/09 09:45:00 430.584080 
    2016/09/09 10:00:00 430.585000 
    2016/09/09 10:15:00 430.584750 
    2016/09/09 10:30:00 430.583580 
    2016/09/09 10:45:00 430.579750 
    2016/09/09 11:00:00 430.578000 
    2016/09/09 11:15:00 430.579750 
    2016/09/09 11:30:00 430.576250 
    2016/09/09 11:45:00 430.576500 
    2016/09/09 12:00:00 430.574750 
    2016/09/09 12:15:00 430.578250 
    2016/09/09 12:30:00 430.580250 
    2016/09/09 12:45:00 430.574160 
    2016/09/09 13:00:00 430.576750 
    2016/09/09 13:15:00 430.577660 
    2016/09/09 13:30:00 430.579660 
    2016/09/09 13:45:00 430.579660 
    2016/09/09 14:00:00 430.576160 
    2016/09/09 14:15:00 430.575080 
    2016/09/09 14:30:00 430.577660 
    2016/09/09 14:45:00 430.579410 
    2016/09/09 15:00:00 430.577910 
    2016/09/09 15:15:00 430.577660 
    2016/09/09 15:30:00 430.576160 
    2016/09/09 15:45:00 430.575910 
    2016/09/09 16:00:00 430.579410 
    2016/09/09 16:15:00 430.579410 
    2016/09/09 16:30:00 430.581160 
    2016/09/09 16:45:00 430.577410 
    2016/09/09 17:00:00 430.577910 
    2016/09/09 17:15:00 430.579660 
    2016/09/09 17:30:00 430.582910 
    2016/09/09 17:45:00 430.582660 
    2016/09/09 18:00:00 430.581160 
    2016/09/09 18:15:00 430.586160 
    2016/09/09 18:30:00 430.582910 
    2016/09/09 18:45:00 430.582910 
    2016/09/09 19:00:00 430.584660 
    2016/09/09 19:15:00 430.586750 
    2016/09/09 19:30:00 430.585250 
    2016/09/09 19:45:00 430.586750 
    2016/09/09 20:00:00 430.587000 
    2016/09/09 20:15:00 430.590000 
    2016/09/09 20:30:00 430.590250 
    2016/09/09 20:45:00 430.590250 
    2016/09/09 21:00:00 430.592000 
    2016/09/09 21:15:00 430.592580 
    2016/09/09 21:30:00 430.592000 
    2016/09/09 21:45:00 430.592000 
    2016/09/09 22:00:00 430.590250 
    2016/09/09 22:15:00 430.590830 
    2016/09/09 22:30:00 430.590830 
    2016/09/09 22:45:00 430.589080 
    2016/09/09 23:00:00 430.592580 
    2016/09/09 23:15:00 430.592000 
    2016/09/09 23:30:00 430.592000 
    2016/09/09 23:45:00 430.590250 
    2016/09/10 00:00:00 430.592000 
    2016/09/10 00:15:00 430.592000 
    2016/09/10 00:30:00 430.590250 
    2016/09/10 00:45:00 430.590250 
    2016/09/10 01:00:00 430.592580 
    2016/09/10 01:15:00 430.592580 
    2016/09/10 01:30:00 430.594080 
    2016/09/10 01:45:00 430.592580 
    2016/09/10 02:00:00 430.592330 
    2016/09/10 02:15:00 430.590830 
    2016/09/10 02:30:00 430.590830 
    2016/09/10 02:45:00 430.590830 
    2016/09/10 03:00:00 430.594330 
    2016/09/10 03:15:00 430.594330 
    2016/09/10 03:30:00 430.594580 
    2016/09/10 03:45:00 430.594080 
    2016/09/10 04:00:00 430.594080 
    2016/09/10 04:15:00 430.594580 
    2016/09/10 04:30:00 430.592330 
    2016/09/10 04:45:00 430.597830 
    2016/09/10 05:00:00 430.595830 
    2016/09/10 05:15:00 430.592830 
    2016/09/10 05:30:00 430.595830 
    2016/09/10 05:45:00 430.594080 
    2016/09/10 06:00:00 430.594330 
    2016/09/10 06:15:00 430.592580 
    2016/09/10 06:30:00 430.594910 
    2016/09/10 06:45:00 430.592910 
    2016/09/10 07:00:00 430.594660 
    2016/09/10 07:15:00 430.592910 
    2016/09/10 07:30:00 430.594410 
    2016/09/10 07:45:00 430.592910 
    2016/09/10 08:00:00 430.589410 
    2016/09/10 08:15:00 430.587910 
    2016/09/10 08:30:00 430.587910 
    2016/09/10 08:45:00 430.590250 
    2016/09/10 09:00:00 430.588250 
    2016/09/10 09:15:00 430.588500 
    2016/09/10 09:30:00 430.586500 
    2016/09/10 09:45:00 430.583250 
    2016/09/10 10:00:00 430.583250 
    2016/09/10 10:15:00 430.583250 
    2016/09/10 10:30:00 430.583250 
    2016/09/10 10:45:00 430.581500 
    2016/09/10 11:00:00 430.583250 
    2016/09/10 11:15:00 430.579500 
    2016/09/10 11:30:00 430.583250 
    2016/09/10 11:45:00 430.579750 
    2016/09/10 12:00:00 430.579500 
    2016/09/10 12:15:00 430.578000 
    2016/09/10 12:30:00 430.577750 
    2016/09/10 12:45:00 430.574250 
    2016/09/10 13:00:00 430.572750 
    2016/09/10 13:15:00 430.574500 
    2016/09/10 13:30:00 430.574750 
    2016/09/10 13:45:00 430.574500 
    2016/09/10 14:00:00 430.570750 
    2016/09/10 14:15:00 430.571000 
    2016/09/10 14:30:00 430.570750 
    2016/09/10 14:45:00 430.572750 
    2016/09/10 15:00:00 430.568410 
    2016/09/10 15:15:00 430.565160 
    2016/09/10 15:30:00 430.565160 
    2016/09/10 15:45:00 430.567500 
    2016/09/10 16:00:00 430.569250 
    2016/09/10 16:15:00 430.567500 
    2016/09/10 16:30:00 430.570660 
    2016/09/10 16:45:00 430.570410 
    2016/09/10 17:00:00 430.570160 
    2016/09/10 17:15:00 430.573910 
    2016/09/10 17:30:00 430.574500 
