----------------------------------------------
PZ-E TotHead [m]: 
    2016/06/15 23:30:00 428.677500 
    2016/06/15 23:40:00 428.679250 
    2016/06/15 23:50:00 428.679250 
    2016/06/16 00:00:00 428.677500 
    2016/06/16 00:10:00 428.679250 
    2016/06/16 00:20:00 428.680500 
    2016/06/16 00:30:00 428.681500 
    2016/06/16 00:40:00 428.679750 
    2016/06/16 00:50:00 428.682583 
    2016/06/16 01:00:00 428.683000 
    2016/06/16 01:10:00 428.681583 
    2016/06/16 01:20:00 428.681167 
    2016/06/16 01:30:00 428.683750 
    2016/06/16 01:40:00 428.683833 
    2016/06/16 01:50:00 428.681750 
    2016/06/16 02:00:00 428.683750 
    2016/06/16 02:10:00 428.686083 
    2016/06/16 02:20:00 428.689167 
    2016/06/16 02:30:00 428.685500 
    2016/06/16 02:40:00 428.684500 
    2016/06/16 02:50:00 428.688000 
    2016/06/16 03:00:00 428.689000 
    2016/06/16 03:10:00 428.688083 
    2016/06/16 03:20:00 428.684417 
    2016/06/16 03:30:00 428.686000 
    2016/06/16 03:40:00 428.687000 
    2016/06/16 03:50:00 428.690667 
    2016/06/16 04:00:00 428.691250 
    2016/06/16 04:10:00 428.687167 
    2016/06/16 04:20:00 428.689833 
    2016/06/16 04:30:00 428.688250 
    2016/06/16 04:40:00 428.690417 
    2016/06/16 04:50:00 428.690667 
    2016/06/16 05:00:00 428.688500 
    2016/06/16 05:10:00 428.687333 
    2016/06/16 05:20:00 428.688167 
    2016/06/16 05:30:00 428.688750 
    2016/06/16 05:40:00 428.690333 
    2016/06/16 05:50:00 428.688000 
    2016/06/16 06:00:00 428.690750 
    2016/06/16 06:10:00 428.690583 
    2016/06/16 06:20:00 428.689917 
    2016/06/16 06:30:00 428.690750 
    2016/06/16 06:40:00 428.693083 
    2016/06/16 06:50:00 428.693917 
    2016/06/16 07:00:00 428.690750 
    2016/06/16 07:10:00 428.691583 
    2016/06/16 07:20:00 428.688667 
    2016/06/16 07:30:00 428.687500 
    2016/06/16 07:40:00 428.689250 
    2016/06/16 07:50:00 428.690083 
    2016/06/16 08:00:00 428.689500 
    2016/06/16 08:10:00 428.689500 
    2016/06/16 08:20:00 428.691500 
    2016/06/16 08:30:00 428.690000 
    2016/06/16 08:40:00 428.691167 
    2016/06/16 08:50:00 428.691750 
    2016/06/16 09:00:00 428.686500 
    2016/06/16 09:10:00 428.687083 
    2016/06/16 09:20:00 428.686583 
    2016/06/16 09:30:00 428.688500 
    2016/06/16 09:40:00 428.688583 
    2016/06/16 09:50:00 428.689167 
    2016/06/16 10:00:00 428.688500 
    2016/06/16 10:10:00 428.685583 
    2016/06/16 10:20:00 428.684917 
    2016/06/16 10:30:00 428.688250 
    2016/06/16 10:40:00 428.686667 
    2016/06/16 10:50:00 428.686750 
    2016/06/16 11:00:00 428.688500 
    2016/06/16 11:10:00 428.688750 
    2016/06/16 11:20:00 428.689083 
    2016/06/16 11:30:00 428.686750 
    2016/06/16 11:40:00 428.689083 
    2016/06/16 11:50:00 428.689083 
    2016/06/16 12:00:00 428.688500 
    2016/06/16 12:10:00 428.685583 
    2016/06/16 12:20:00 428.686750 
    2016/06/16 12:30:00 428.686750 
    2016/06/16 12:40:00 428.687917 
    2016/06/16 12:50:00 428.688500 
    2016/06/16 13:00:00 428.686750 
    2016/06/16 13:10:00 428.689667 
    2016/06/16 13:20:00 428.687167 
    2016/06/16 13:30:00 428.690500 
    2016/06/16 13:40:00 428.690250 
    2016/06/16 13:50:00 428.689667 
    2016/06/16 14:00:00 428.692000 
    2016/06/16 14:10:00 428.693333 
    2016/06/16 14:20:00 428.696250 
    2016/06/16 14:30:00 428.702750 
    2016/06/16 14:40:00 428.701917 
    2016/06/16 14:50:00 428.705417 
    2016/06/16 15:00:00 428.706000 
    2016/06/16 15:10:00 428.704833 
    2016/06/16 15:20:00 428.704250 
    2016/06/16 15:30:00 428.699000 
    2016/06/16 15:40:00 428.702917 
    2016/06/16 15:50:00 428.704083 
    2016/06/16 16:00:00 428.707750 
    2016/06/16 16:10:00 428.708917 
    2016/06/16 16:20:00 428.710667 
    2016/06/16 16:30:00 428.715000 
    2016/06/16 16:40:00 428.713000 
    2016/06/16 16:50:00 428.714500 
    2016/06/16 17:00:00 428.717250 
    2016/06/16 17:10:00 428.717000 
    2016/06/16 17:20:00 428.717583 
    2016/06/16 17:30:00 428.720750 
    2016/06/16 17:40:00 428.720000 
    2016/06/16 17:50:00 428.721667 
    2016/06/16 18:00:00 428.722500 
    2016/06/16 18:10:00 428.721500 
    2016/06/16 18:20:00 428.720333 
    2016/06/16 18:30:00 428.720750 
    2016/06/16 18:40:00 428.722583 
    2016/06/16 18:50:00 428.721167 
    2016/06/16 19:00:00 428.726250 
    2016/06/16 19:10:00 428.725083 
    2016/06/16 19:20:00 428.725083 
    2016/06/16 19:30:00 428.726250 
    2016/06/16 19:40:00 428.728083 
    2016/06/16 19:50:00 428.729167 
    2016/06/16 20:00:00 428.726250 
    2016/06/16 20:10:00 428.727417 
    2016/06/16 20:20:00 428.729250 
    2016/06/16 20:30:00 428.728250 
    2016/06/16 20:40:00 428.730417 
    2016/06/16 20:50:00 428.731500 
    2016/06/16 21:00:00 428.727750 
    2016/06/16 21:10:00 428.726583 
    2016/06/16 21:20:00 428.729750 
    2016/06/16 21:30:00 428.731750 
    2016/06/16 21:40:00 428.728583 
    2016/06/16 21:50:00 428.727417 
    2016/06/16 22:00:00 428.730000 
    2016/06/16 22:10:00 428.728250 
    2016/06/16 22:20:00 428.729917 
    2016/06/16 22:30:00 428.729750 
    2016/06/16 22:40:00 428.730000 
    2016/06/16 22:50:00 428.730250 
    2016/06/16 23:00:00 428.730250 
    2016/06/16 23:10:00 428.729667 
    2016/06/16 23:20:00 428.731083 
    2016/06/16 23:30:00 428.732250 
    2016/06/16 23:40:00 428.732250 
    2016/06/16 23:50:00 428.729667 
    2016/06/17 00:00:00 428.728500 
    2016/06/17 00:10:00 428.728500 
    2016/06/17 00:20:00 428.728750 
    2016/06/17 00:30:00 428.725250 
    2016/06/17 00:40:00 428.728417 
    2016/06/17 00:50:00 428.731917 
    2016/06/17 01:00:00 428.729000 
    2016/06/17 01:10:00 428.729833 
    2016/06/17 01:20:00 428.730417 
    2016/06/17 01:30:00 428.729250 
    2016/06/17 01:40:00 428.729833 
    2016/06/17 01:50:00 428.730667 
    2016/06/17 02:00:00 428.729500 
    2016/06/17 02:10:00 428.730083 
    2016/06/17 02:20:00 428.727750 
    2016/06/17 02:30:00 428.729500 
    2016/06/17 02:40:00 428.727750 
    2016/06/17 02:50:00 428.731500 
    2016/06/17 03:00:00 428.729750 
    2016/06/17 03:10:00 428.732667 
    2016/06/17 03:20:00 428.731250 
    2016/06/17 03:30:00 428.731500 
    2016/06/17 03:40:00 428.730083 
    2016/06/17 03:50:00 428.729500 
    2016/06/17 04:00:00 428.733000 
    2016/06/17 04:10:00 428.732167 
    2016/06/17 04:20:00 428.732167 
    2016/06/17 04:30:00 428.731250 
    2016/06/17 04:40:00 428.731250 
    2016/06/17 04:50:00 428.731583 
    2016/06/17 05:00:00 428.731000 
    2016/06/17 05:10:00 428.731583 
    2016/06/17 05:20:00 428.732750 
    2016/06/17 05:30:00 428.733000 
    2016/06/17 05:40:00 428.732417 
    2016/06/17 05:50:00 428.733583 
    2016/06/17 06:00:00 428.735000 
    2016/06/17 06:10:00 428.730667 
    2016/06/17 06:20:00 428.730917 
    2016/06/17 06:30:00 428.731750 
    2016/06/17 06:40:00 428.734083 
    2016/06/17 06:50:00 428.735583 
    2016/06/17 07:00:00 428.733500 
    2016/06/17 07:10:00 428.731500 
    2016/06/17 07:20:00 428.731750 
    2016/06/17 07:30:00 428.729750 
    2016/06/17 07:40:00 428.726500 
    2016/06/17 07:50:00 428.725917 
    2016/06/17 08:00:00 428.727000 
    2016/06/17 08:10:00 428.725833 
    2016/06/17 08:20:00 428.725583 
    2016/06/17 08:30:00 428.726500 
    2016/06/17 08:40:00 428.727333 
    2016/06/17 08:50:00 428.727917 
    2016/06/17 09:00:00 428.728750 
    2016/06/17 09:10:00 428.727583 
    2016/06/17 09:20:00 428.727583 
    2016/06/17 09:30:00 428.728500 
    2016/06/17 09:40:00 428.727250 
    2016/06/17 09:50:00 428.725333 
    2016/06/17 10:00:00 428.724750 
    2016/06/17 10:10:00 428.722167 
    2016/06/17 10:20:00 428.722167 
    2016/06/17 10:30:00 428.722500 
    2016/06/17 10:40:00 428.720833 
    2016/06/17 10:50:00 428.719583 
    2016/06/17 11:00:00 428.718000 
    2016/06/17 11:10:00 428.715917 
    2016/06/17 11:20:00 428.715833 
    2016/06/17 11:30:00 428.715250 
    2016/06/17 11:40:00 428.712083 
    2016/06/17 11:50:00 428.711500 
    2016/06/17 12:00:00 428.711750 
    2016/06/17 12:10:00 428.711417 
    2016/06/17 12:20:00 428.711917 
    2016/06/17 12:30:00 428.710750 
    2016/06/17 12:40:00 428.709000 
    2016/06/17 12:50:00 428.704083 
    2016/06/17 13:00:00 428.706500 
    2016/06/17 13:10:00 428.705083 
    2016/06/17 13:20:00 428.707417 
    2016/06/17 13:30:00 428.706000 
    2016/06/17 13:40:00 428.700250 
    2016/06/17 13:50:00 428.701083 
    2016/06/17 14:00:00 428.700500 
    2016/06/17 14:10:00 428.697333 
    2016/06/17 14:20:00 428.695333 
    2016/06/17 14:30:00 428.692750 
    2016/06/17 14:40:00 428.695083 
    2016/06/17 14:50:00 428.690500 
    2016/06/17 15:00:00 428.691750 
    2016/06/17 15:10:00 428.688500 
    2016/06/17 15:20:00 428.688917 
    2016/06/17 15:30:00 428.689250 
    2016/06/17 15:40:00 428.687917 
    2016/06/17 15:50:00 428.672333 
    2016/06/17 16:00:00 428.683750 
    2016/06/17 16:10:00 428.682667 
    2016/06/17 16:20:00 428.682083 
    2016/06/17 16:30:00 428.683500 
    2016/06/17 16:40:00 428.680917 
    2016/06/17 16:50:00 428.676833 
    2016/06/17 17:00:00 428.679750 
    2016/06/17 17:10:00 428.677167 
    2016/06/17 17:20:00 428.678333 
    2016/06/17 17:30:00 428.675750 
    2016/06/17 17:40:00 428.672000 
    2016/06/17 17:50:00 428.677750 
    2016/06/17 18:00:00 428.672000 
    2016/06/17 18:10:00 428.670833 
    2016/06/17 18:20:00 428.674583 
    2016/06/17 18:30:00 428.675750 
    2016/06/17 18:40:00 428.674250 
    2016/06/17 18:50:00 428.671333 
    2016/06/17 19:00:00 428.676500 
    2016/06/17 19:10:00 428.674500 
    2016/06/17 19:20:00 428.675083 
    2016/06/17 19:30:00 428.678250 
    2016/06/17 19:40:00 428.679417 
    2016/06/17 19:50:00 428.684250 
    2016/06/17 20:00:00 428.685000 
    2016/06/17 20:10:00 428.685417 
    2016/06/17 20:20:00 428.687250 
    2016/06/17 20:30:00 428.683500 
    2016/06/17 20:40:00 428.690417 
    2016/06/17 20:50:00 428.692750 
    2016/06/17 21:00:00 428.696500 
    2016/06/17 21:10:00 428.693000 
    2016/06/17 21:20:00 428.693167 
    2016/06/17 21:30:00 428.694750 
    2016/06/17 21:40:00 428.695583 
    2016/06/17 21:50:00 428.696750 
    2016/06/17 22:00:00 428.698750 
    2016/06/17 22:10:00 428.699917 
    2016/06/17 22:20:00 428.702500 
    2016/06/17 22:30:00 428.699000 
    2016/06/17 22:40:00 428.701333 
    2016/06/17 22:50:00 428.702500 
    2016/06/17 23:00:00 428.700750 
    2016/06/17 23:10:00 428.703083 
    2016/06/17 23:20:00 428.704833 
    2016/06/17 23:30:00 428.706000 
    2016/06/17 23:40:00 428.706333 
    2016/06/17 23:50:00 428.708917 
    2016/06/18 00:00:00 428.707750 
    2016/06/18 00:10:00 428.708000 
    2016/06/18 00:20:00 428.711417 
    2016/06/18 00:30:00 428.706750 
    2016/06/18 00:40:00 428.709500 
    2016/06/18 00:50:00 428.711833 
    2016/06/18 01:00:00 428.712000 
    2016/06/18 01:10:00 428.712000 
    2016/06/18 01:20:00 428.712833 
    2016/06/18 01:30:00 428.712500 
    2016/06/18 01:40:00 428.714583 
    2016/06/18 01:50:00 428.716833 
    2016/06/18 02:00:00 428.714750 
    2016/06/18 02:10:00 428.712750 
    2016/06/18 02:20:00 428.718167 
    2016/06/18 02:30:00 428.718250 
    2016/06/18 02:40:00 428.719583 
    2016/06/18 02:50:00 428.716167 
    2016/06/18 03:00:00 428.718750 
    2016/06/18 03:10:00 428.718167 
    2016/06/18 03:20:00 428.717917 
    2016/06/18 03:30:00 428.718750 
    2016/06/18 03:40:00 428.722500 
    2016/06/18 03:50:00 428.723583 
    2016/06/18 04:00:00 428.725750 
    2016/06/18 04:10:00 428.724750 
    2016/06/18 04:20:00 428.726833 
    2016/06/18 04:30:00 428.724500 
    2016/06/18 04:40:00 428.727250 
    2016/06/18 04:50:00 428.728583 
    2016/06/18 05:00:00 428.728000 
    2016/06/18 05:10:00 428.729417 
    2016/06/18 05:20:00 428.728000 
    2016/06/18 05:30:00 428.728750 
    2016/06/18 05:40:00 428.728000 
    2016/06/18 05:50:00 428.729917 
    2016/06/18 06:00:00 428.727000 
    2016/06/18 06:10:00 428.727167 
    2016/06/18 06:20:00 428.729000 
    2016/06/18 06:30:00 428.733000 
    2016/06/18 06:40:00 428.729917 
    2016/06/18 06:50:00 428.729250 
    2016/06/18 07:00:00 428.729250 
    2016/06/18 07:10:00 428.728083 
    2016/06/18 07:20:00 428.729000 
    2016/06/18 07:30:00 428.728000 
    2016/06/18 07:40:00 428.726833 
    2016/06/18 07:50:00 428.727333 
    2016/06/18 08:00:00 428.726000 
    2016/06/18 08:10:00 428.726167 
    2016/06/18 08:20:00 428.725667 
    2016/06/18 08:30:00 428.726500 
    2016/06/18 08:40:00 428.726500 
    2016/06/18 08:50:00 428.724500 
    2016/06/18 09:00:00 428.724500 
    2016/06/18 09:10:00 428.727667 
    2016/06/18 09:20:00 428.728250 
    2016/06/18 09:30:00 428.724500 
    2016/06/18 09:40:00 428.725083 
    2016/06/18 09:50:00 428.724833 
    2016/06/18 10:00:00 428.726000 
    2016/06/18 10:10:00 428.724000 
    2016/06/18 10:20:00 428.725417 
    2016/06/18 10:30:00 428.726000 
    2016/06/18 10:40:00 428.729167 
    2016/06/18 10:50:00 428.728583 
    2016/06/18 11:00:00 428.726250 
    2016/06/18 11:10:00 428.727417 
    2016/06/18 11:20:00 428.729750 
    2016/06/18 11:30:00 428.730000 
    2016/06/18 11:40:00 428.728000 
    2016/06/18 11:50:00 428.726250 
    2016/06/18 12:00:00 428.728000 
    2016/06/18 12:10:00 428.727417 
    2016/06/18 12:20:00 428.729167 
    2016/06/18 12:30:00 428.731750 
    2016/06/18 12:40:00 428.734083 
    2016/06/18 12:50:00 428.732083 
    2016/06/18 13:00:00 428.728000 
    2016/06/18 13:10:00 428.731750 
    2016/06/18 13:20:00 428.734083 
    2016/06/18 13:30:00 428.733500 
    2016/06/18 13:40:00 428.734667 
    2016/06/18 13:50:00 428.734667 
    2016/06/18 14:00:00 428.731500 
    2016/06/18 14:10:00 428.737333 
    2016/06/18 14:20:00 428.737667 
    2016/06/18 14:30:00 428.740750 
    2016/06/18 14:40:00 428.740167 
    2016/06/18 14:50:00 428.741333 
    2016/06/18 15:00:00 428.744000 
    2016/06/18 15:10:00 428.746000 
    2016/06/18 15:20:00 428.747750 
    2016/06/18 15:30:00 428.746000 
    2016/06/18 15:40:00 428.749333 
    2016/06/18 15:50:00 428.750250 
    2016/06/18 16:00:00 428.752750 
    2016/06/18 16:10:00 428.753333 
    2016/06/18 16:20:00 428.754250 
    2016/06/18 16:30:00 428.754000 
    2016/06/18 16:40:00 428.752000 
    2016/06/18 16:50:00 428.752000 
    2016/06/18 17:00:00 428.754000 
    2016/06/18 17:10:00 428.757750 
    2016/06/18 17:20:00 428.755750 
    2016/06/18 17:30:00 428.756000 
    2016/06/18 17:40:00 428.756083 
    2016/06/18 17:50:00 428.756417 
    2016/06/18 18:00:00 428.757250 
    2016/06/18 18:10:00 428.756500 
    2016/06/18 18:20:00 428.758833 
    2016/06/18 18:30:00 428.757250 
    2016/06/18 18:40:00 428.761333 
    2016/06/18 18:50:00 428.760750 
    2016/06/18 19:00:00 428.758750 
    2016/06/18 19:10:00 428.760750 
    2016/06/18 19:20:00 428.760500 
    2016/06/18 19:30:00 428.764500 
    2016/06/18 19:40:00 428.761917 
    2016/06/18 19:50:00 428.762500 
    2016/06/18 20:00:00 428.764250 
    2016/06/18 20:10:00 428.763083 
    2016/06/18 20:20:00 428.762500 
    2016/06/18 20:30:00 428.760750 
    2016/06/18 20:40:00 428.759917 
    2016/06/18 20:50:00 428.764833 
    2016/06/18 21:00:00 428.764250 
    2016/06/18 21:10:00 428.766833 
    2016/06/18 21:20:00 428.768000 
    2016/06/18 21:30:00 428.766500 
    2016/06/18 21:40:00 428.767667 
    2016/06/18 21:50:00 428.765083 
    2016/06/18 22:00:00 428.770000 
    2016/06/18 22:10:00 428.765167 
    2016/06/18 22:20:00 428.767417 
    2016/06/18 22:30:00 428.764500 
    2016/06/18 22:40:00 428.767417 
    2016/06/18 22:50:00 428.765500 
    2016/06/18 23:00:00 428.763000 
    2016/06/18 23:10:00 428.768667 
    2016/06/18 23:20:00 428.769167 
    2016/06/18 23:30:00 428.766250 
    2016/06/18 23:40:00 428.767083 
    2016/06/18 23:50:00 428.766833 
    2016/06/19 00:00:00 428.769750 
    2016/06/19 00:10:00 428.768000 
    2016/06/19 00:20:00 428.765417 
    2016/06/19 00:30:00 428.767750 
    2016/06/19 00:40:00 428.765417 
    2016/06/19 00:50:00 428.767417 
    2016/06/19 01:00:00 428.766000 
    2016/06/19 01:10:00 428.764833 
    2016/06/19 01:20:00 428.765417 
    2016/06/19 01:30:00 428.764250 
    2016/06/19 01:40:00 428.765000 
    2016/06/19 01:50:00 428.765333 
    2016/06/19 02:00:00 428.765750 
    2016/06/19 02:10:00 428.764750 
    2016/06/19 02:20:00 428.764167 
    2016/06/19 02:30:00 428.764000 
    2016/06/19 02:40:00 428.764167 
    2016/06/19 02:50:00 428.761583 
    2016/06/19 03:00:00 428.761750 
    2016/06/19 03:10:00 428.762917 
    2016/06/19 03:20:00 428.764083 
    2016/06/19 03:30:00 428.761500 
    2016/06/19 03:40:00 428.761500 
    2016/06/19 03:50:00 428.762083 
    2016/06/19 04:00:00 428.761500 
    2016/06/19 04:10:00 428.759500 
    2016/06/19 04:20:00 428.765583 
    2016/06/19 04:30:00 428.763000 
    2016/06/19 04:40:00 428.761833 
    2016/06/19 04:50:00 428.760417 
    2016/06/19 05:00:00 428.760750 
    2016/06/19 05:10:00 428.760750 
    2016/06/19 05:20:00 428.761000 
    2016/06/19 05:30:00 428.760750 
    2016/06/19 05:40:00 428.763333 
    2016/06/19 05:50:00 428.759583 
    2016/06/19 06:00:00 428.760750 
    2016/06/19 06:10:00 428.759000 
    2016/06/19 06:20:00 428.760750 
    2016/06/19 06:30:00 428.757500 
    2016/06/19 06:40:00 428.757833 
    2016/06/19 06:50:00 428.761333 
    2016/06/19 07:00:00 428.757250 
    2016/06/19 07:10:00 428.759167 
    2016/06/19 07:20:00 428.752333 
    2016/06/19 07:30:00 428.753750 
    2016/06/19 07:40:00 428.752917 
    2016/06/19 07:50:00 428.752583 
    2016/06/19 08:00:00 428.752000 
    2016/06/19 08:10:00 428.751500 
    2016/06/19 08:20:00 428.752667 
    2016/06/19 08:30:00 428.746750 
    2016/06/19 08:40:00 428.749833 
    2016/06/19 08:50:00 428.748417 
    2016/06/19 09:00:00 428.748000 
    2016/06/19 09:10:00 428.745417 
    2016/06/19 09:20:00 428.746000 
    2016/06/19 09:30:00 428.746000 
    2016/06/19 09:40:00 428.748333 
    2016/06/19 09:50:00 428.745583 
    2016/06/19 10:00:00 428.741750 
    2016/06/19 10:10:00 428.742917 
    2016/06/19 10:20:00 428.740917 
    2016/06/19 10:30:00 428.741000 
    2016/06/19 10:40:00 428.742667 
    2016/06/19 10:50:00 428.743000 
    2016/06/19 11:00:00 428.742000 
    2016/06/19 11:10:00 428.738583 
    2016/06/19 11:20:00 428.739750 
    2016/06/19 11:30:00 428.745500 
    2016/06/19 11:40:00 428.742917 
    2016/06/19 11:50:00 428.743583 
    2016/06/19 12:00:00 428.741750 
    2016/06/19 12:10:00 428.744083 
    2016/06/19 12:20:00 428.741500 
    2016/06/19 12:30:00 428.743000 
    2016/06/19 12:40:00 428.738250 
    2016/06/19 12:50:00 428.739750 
    2016/06/19 13:00:00 428.743500 
    2016/06/19 13:10:00 428.743833 
    2016/06/19 13:20:00 428.745000 
    2016/06/19 13:30:00 428.745000 
    2016/06/19 13:40:00 428.748500 
    2016/06/19 13:50:00 428.744750 
