----------------------------------------------
PZ-CC TotHead [m]: 
    2016/09/10 15:00:00 428.777250 
    2016/09/10 15:15:00 428.773500 
    2016/09/10 15:30:00 428.775500 
    2016/09/10 15:45:00 428.775500 
    2016/09/10 16:00:00 428.777250 
    2016/09/10 16:15:00 428.775500 
    2016/09/10 16:30:00 428.776250 
    2016/09/10 16:45:00 428.779000 
    2016/09/10 17:00:00 428.777500 
    2016/09/10 17:15:00 428.781250 
    2016/09/10 17:30:00 428.777750 
    2016/09/10 17:45:00 428.779500 
    2016/09/10 18:00:00 428.779250 
    2016/09/10 18:15:00 428.783000 
    2016/09/10 18:30:00 428.781250 
    2016/09/10 18:45:00 428.783000 
    2016/09/10 19:00:00 428.783000 
    2016/09/10 19:15:00 428.787500 
    2016/09/10 19:30:00 428.785750 
    2016/09/10 19:45:00 428.786250 
    2016/09/10 20:00:00 428.787750 
    2016/09/10 20:15:00 428.787750 
    2016/09/10 20:30:00 428.784750 
    2016/09/10 20:45:00 428.784750 
    2016/09/10 21:00:00 428.786750 
    2016/09/10 21:15:00 428.788500 
    2016/09/10 21:30:00 428.786750 
    2016/09/10 21:45:00 428.785000 
    2016/09/10 22:00:00 428.786750 
    2016/09/10 22:15:00 428.785000 
    2016/09/10 22:30:00 428.785000 
    2016/09/10 22:45:00 428.787000 
    2016/09/10 23:00:00 428.783250 
    2016/09/10 23:15:00 428.785000 
    2016/09/10 23:30:00 428.785000 
    2016/09/10 23:45:00 428.786750 
    2016/09/11 00:00:00 428.781250 
    2016/09/11 00:15:00 428.781250 
    2016/09/11 00:30:00 428.781250 
    2016/09/11 00:45:00 428.779250 
    2016/09/11 01:00:00 428.779250 
    2016/09/11 01:15:00 428.778750 
    2016/09/11 01:30:00 428.779250 
    2016/09/11 01:45:00 428.777250 
    2016/09/11 02:00:00 428.777250 
    2016/09/11 02:15:00 428.775500 
    2016/09/11 02:30:00 428.775500 
    2016/09/11 02:45:00 428.775500 
    2016/09/11 03:00:00 428.773750 
    2016/09/11 03:15:00 428.775000 
    2016/09/11 03:30:00 428.773500 
    2016/09/11 03:45:00 428.773500 
    2016/09/11 04:00:00 428.771750 
    2016/09/11 04:15:00 428.771750 
    2016/09/11 04:30:00 428.770000 
    2016/09/11 04:45:00 428.770000 
    2016/09/11 05:00:00 428.771750 
    2016/09/11 05:15:00 428.771750 
    2016/09/11 05:30:00 428.769750 
    2016/09/11 05:45:00 428.769750 
    2016/09/11 06:00:00 428.766250 
    2016/09/11 06:15:00 428.768000 
    2016/09/11 06:30:00 428.769750 
    2016/09/11 06:45:00 428.768000 
    2016/09/11 07:00:00 428.768000 
    2016/09/11 07:15:00 428.768000 
    2016/09/11 07:30:00 428.768000 
    2016/09/11 07:45:00 428.762500 
    2016/09/11 08:00:00 428.764500 
    2016/09/11 08:15:00 428.764250 
    2016/09/11 08:30:00 428.760750 
    2016/09/11 08:45:00 428.762250 
    2016/09/11 09:00:00 428.760750 
    2016/09/11 09:15:00 428.758750 
    2016/09/11 09:30:00 428.757000 
    2016/09/11 09:45:00 428.755000 
    2016/09/11 10:00:00 428.755000 
    2016/09/11 10:15:00 428.752750 
    2016/09/11 10:30:00 428.751250 
    2016/09/11 10:45:00 428.749250 
    2016/09/11 11:00:00 428.745500 
    2016/09/11 11:15:00 428.745500 
    2016/09/11 11:30:00 428.740250 
    2016/09/11 11:45:00 428.743500 
    2016/09/11 12:00:00 428.745250 
    2016/09/11 12:15:00 428.744500 
    2016/09/11 12:30:00 428.742500 
    2016/09/11 12:45:00 428.740500 
    2016/09/11 13:00:00 428.744250 
    2016/09/11 13:15:00 428.740500 
    2016/09/11 13:30:00 428.740250 
    2016/09/11 13:45:00 428.738250 
    2016/09/11 14:00:00 428.738000 
    2016/09/11 14:15:00 428.738500 
    2016/09/11 14:30:00 428.740000 
    2016/09/11 14:45:00 428.741750 
    2016/09/11 15:00:00 428.738250 
    2016/09/11 15:15:00 428.741500 
    2016/09/11 15:30:00 428.739500 
    2016/09/11 15:45:00 428.743000 
    2016/09/11 16:00:00 428.743500 
    2016/09/11 16:15:00 428.741250 
    2016/09/11 16:30:00 428.743000 
    2016/09/11 16:45:00 428.744250 
    2016/09/11 17:00:00 428.740750 
    2016/09/11 17:15:00 428.742250 
    2016/09/11 17:30:00 428.744500 
    2016/09/11 17:45:00 428.746250 
    2016/09/11 18:00:00 428.746250 
    2016/09/11 18:15:00 428.746250 
    2016/09/11 18:30:00 428.744500 
    2016/09/11 18:45:00 428.748000 
    2016/09/11 19:00:00 428.746500 
    2016/09/11 19:15:00 428.749500 
    2016/09/11 19:30:00 428.750750 
    2016/09/11 19:45:00 428.748750 
    2016/09/11 20:00:00 428.748750 
    2016/09/11 20:15:00 428.746750 
    2016/09/11 20:30:00 428.744000 
    2016/09/11 20:45:00 428.742000 
    2016/09/11 21:00:00 428.743750 
    2016/09/11 21:15:00 428.742000 
    2016/09/11 21:30:00 428.742000 
    2016/09/11 21:45:00 428.740000 
    2016/09/11 22:00:00 428.741750 
    2016/09/11 22:15:00 428.740000 
    2016/09/11 22:30:00 428.737500 
    2016/09/11 22:45:00 428.739000 
    2016/09/11 23:00:00 428.739500 
    2016/09/11 23:15:00 428.741000 
    2016/09/11 23:30:00 428.739250 
    2016/09/11 23:45:00 428.735000 
    2016/09/12 00:00:00 428.738000 
    2016/09/12 00:15:00 428.734500 
    2016/09/12 00:30:00 428.731250 
    2016/09/12 00:45:00 428.734250 
    2016/09/12 01:00:00 428.732750 
    2016/09/12 01:15:00 428.730500 
    2016/09/12 01:30:00 428.732250 
    2016/09/12 01:45:00 428.730500 
    2016/09/12 02:00:00 428.725250 
    2016/09/12 02:15:00 428.728750 
    2016/09/12 02:30:00 428.726750 
    2016/09/12 02:45:00 428.725250 
    2016/09/12 03:00:00 428.725250 
    2016/09/12 03:15:00 428.723750 
    2016/09/12 03:30:00 428.725250 
    2016/09/12 03:45:00 428.721250 
    2016/09/12 04:00:00 428.725250 
    2016/09/12 04:15:00 428.725000 
    2016/09/12 04:30:00 428.721000 
    2016/09/12 04:45:00 428.722500 
    2016/09/12 05:00:00 428.722750 
    2016/09/12 05:15:00 428.719750 
    2016/09/12 05:30:00 428.720750 
    2016/09/12 05:45:00 428.717500 
    2016/09/12 06:00:00 428.718750 
    2016/09/12 06:15:00 428.720750 
    2016/09/12 06:30:00 428.718500 
    2016/09/12 06:45:00 428.716750 
    2016/09/12 07:00:00 428.715500 
    2016/09/12 07:15:00 428.715250 
    2016/09/12 07:30:00 428.715000 
    2016/09/12 07:45:00 428.715000 
    2016/09/12 08:00:00 428.713250 
    2016/09/12 08:15:00 428.708250 
    2016/09/12 08:30:00 428.708000 
    2016/09/12 08:45:00 428.706250 
    2016/09/12 09:00:00 428.704250 
    2016/09/12 09:15:00 428.702250 
    2016/09/12 09:30:00 428.702750 
    2016/09/12 09:45:00 428.699250 
    2016/09/12 10:00:00 428.695500 
    2016/09/12 10:15:00 428.697500 
    2016/09/12 10:30:00 428.694250 
    2016/09/12 10:45:00 428.692250 
    2016/09/12 11:00:00 428.696000 
    2016/09/12 11:15:00 428.695500 
    2016/09/12 11:30:00 428.692500 
    2016/09/12 11:45:00 428.695500 
    2016/09/12 12:00:00 428.691750 
    2016/09/12 12:15:00 428.691750 
    2016/09/12 12:30:00 428.690000 
    2016/09/12 12:45:00 428.691750 
    2016/09/12 13:00:00 428.689000 
    2016/09/12 13:15:00 428.689000 
    2016/09/12 13:30:00 428.690750 
    2016/09/12 13:45:00 428.692250 
    2016/09/12 14:00:00 428.691000 
    2016/09/12 14:15:00 428.689000 
    2016/09/12 14:30:00 428.687250 
    2016/09/12 14:45:00 428.691000 
    2016/09/12 15:00:00 428.694500 
    2016/09/12 15:15:00 428.689250 
    2016/09/12 15:30:00 428.690750 
    2016/09/12 15:45:00 428.690500 
    2016/09/12 16:00:00 428.689000 
    2016/09/12 16:15:00 428.692250 
    2016/09/12 16:30:00 428.689000 
    2016/09/12 16:45:00 428.690750 
    2016/09/12 17:00:00 428.688500 
    2016/09/12 17:15:00 428.690500 
    2016/09/12 17:30:00 428.688750 
    2016/09/12 17:45:00 428.689250 
    2016/09/12 18:00:00 428.687250 
    2016/09/12 18:15:00 428.690250 
    2016/09/12 18:30:00 428.690250 
    2016/09/12 18:45:00 428.690000 
    2016/09/12 19:00:00 428.688500 
    2016/09/12 19:15:00 428.688750 
    2016/09/12 19:30:00 428.685750 
    2016/09/12 19:45:00 428.685500 
    2016/09/12 20:00:00 428.685750 
    2016/09/12 20:15:00 428.685750 
    2016/09/12 20:30:00 428.685000 
    2016/09/12 20:45:00 428.683250 
    2016/09/12 21:00:00 428.685000 
    2016/09/12 21:15:00 428.683250 
    2016/09/12 21:30:00 428.685000 
    2016/09/12 21:45:00 428.683250 
    2016/09/12 22:00:00 428.684250 
    2016/09/12 22:15:00 428.682750 
    2016/09/12 22:30:00 428.682750 
    2016/09/12 22:45:00 428.683250 
    2016/09/12 23:00:00 428.679500 
    2016/09/12 23:15:00 428.683250 
    2016/09/12 23:30:00 428.683250 
    2016/09/12 23:45:00 428.683000 
    2016/09/13 00:00:00 428.681500 
    2016/09/13 00:15:00 428.682750 
    2016/09/13 00:30:00 428.681000 
    2016/09/13 00:45:00 428.682750 
    2016/09/13 01:00:00 428.680250 
    2016/09/13 01:15:00 428.678500 
    2016/09/13 01:30:00 428.678500 
    2016/09/13 01:45:00 428.678500 
    2016/09/13 02:00:00 428.676750 
    2016/09/13 02:15:00 428.678750 
    2016/09/13 02:30:00 428.674500 
    2016/09/13 02:45:00 428.677000 
    2016/09/13 03:00:00 428.680000 
    2016/09/13 03:15:00 428.674750 
    2016/09/13 03:30:00 428.678250 
    2016/09/13 03:45:00 428.674750 
    2016/09/13 04:00:00 428.674750 
    2016/09/13 04:15:00 428.671250 
    2016/09/13 04:30:00 428.673250 
    2016/09/13 04:45:00 428.671250 
    2016/09/13 05:00:00 428.673250 
    2016/09/13 05:15:00 428.671250 
    2016/09/13 05:30:00 428.669750 
    2016/09/13 05:45:00 428.669750 
    2016/09/13 06:00:00 428.666250 
    2016/09/13 06:15:00 428.668000 
    2016/09/13 06:30:00 428.662500 
    2016/09/13 06:45:00 428.664500 
    2016/09/13 07:00:00 428.663250 
    2016/09/13 07:15:00 428.661500 
    2016/09/13 07:30:00 428.663500 
    2016/09/13 07:45:00 428.660000 
    2016/09/13 08:00:00 428.660000 
    2016/09/13 08:15:00 428.658250 
    2016/09/13 08:30:00 428.660250 
    2016/09/13 08:45:00 428.661250 
    2016/09/13 09:00:00 428.663250 
    2016/09/13 09:15:00 428.659500 
    2016/09/13 09:30:00 428.660000 
    2016/09/13 09:45:00 428.660000 
    2016/09/13 10:00:00 428.658250 
    2016/09/13 10:15:00 428.655000 
    2016/09/13 10:30:00 428.656750 
    2016/09/13 10:45:00 428.654750 
    2016/09/13 11:00:00 428.654750 
    2016/09/13 11:15:00 428.651000 
    2016/09/13 11:30:00 428.650000 
    2016/09/13 11:45:00 428.648250 
    2016/09/13 12:00:00 428.647750 
    2016/09/13 12:15:00 428.644500 
    2016/09/13 12:30:00 428.646000 
    2016/09/13 12:45:00 428.645750 
    2016/09/13 13:00:00 428.644000 
    2016/09/13 13:15:00 428.644250 
    2016/09/13 13:30:00 428.640750 
    2016/09/13 13:45:00 428.642500 
    2016/09/13 14:00:00 428.638750 
    2016/09/13 14:15:00 428.639500 
    2016/09/13 14:30:00 428.641250 
    2016/09/13 14:45:00 428.639250 
    2016/09/13 15:00:00 428.637500 
    2016/09/13 15:15:00 428.640500 
    2016/09/13 15:30:00 428.640500 
    2016/09/13 15:45:00 428.642500 
    2016/09/13 16:00:00 428.642500 
    2016/09/13 16:15:00 428.640750 
    2016/09/13 16:30:00 428.635250 
    2016/09/13 16:45:00 428.635250 
    2016/09/13 17:00:00 428.636500 
    2016/09/13 17:15:00 428.636750 
    2016/09/13 17:30:00 428.636500 
    2016/09/13 17:45:00 428.637000 
    2016/09/13 18:00:00 428.639000 
    2016/09/13 18:15:00 428.638750 
    2016/09/13 18:30:00 428.642250 
    2016/09/13 18:45:00 428.638500 
    2016/09/13 19:00:00 428.640750 
    2016/09/13 19:15:00 428.637750 
    2016/09/13 19:30:00 428.643000 
    2016/09/13 19:45:00 428.641250 
    2016/09/13 20:00:00 428.637750 
    2016/09/13 20:15:00 428.639500 
    2016/09/13 20:30:00 428.639750 
    2016/09/13 20:45:00 428.637250 
    2016/09/13 21:00:00 428.641000 
    2016/09/13 21:15:00 428.636500 
    2016/09/13 21:30:00 428.636500 
    2016/09/13 21:45:00 428.635000 
    2016/09/13 22:00:00 428.633250 
    2016/09/13 22:15:00 428.633250 
    2016/09/13 22:30:00 428.635000 
    2016/09/13 22:45:00 428.634500 
    2016/09/13 23:00:00 428.634500 
    2016/09/13 23:15:00 428.632750 
    2016/09/13 23:30:00 428.631500 
    2016/09/13 23:45:00 428.629750 
    2016/09/14 00:00:00 428.629750 
    2016/09/14 00:15:00 428.631750 
    2016/09/14 00:30:00 428.630000 
    2016/09/14 00:45:00 428.629500 
    2016/09/14 01:00:00 428.624500 
    2016/09/14 01:15:00 428.622750 
    2016/09/14 01:30:00 428.621000 
    2016/09/14 01:45:00 428.624250 
    2016/09/14 02:00:00 428.624250 
    2016/09/14 02:15:00 428.624250 
    2016/09/14 02:30:00 428.621000 
    2016/09/14 02:45:00 428.617500 
    2016/09/14 03:00:00 428.620500 
    2016/09/14 03:15:00 428.617000 
    2016/09/14 03:30:00 428.614750 
    2016/09/14 03:45:00 428.617250 
    2016/09/14 04:00:00 428.616000 
    2016/09/14 04:15:00 428.614000 
    2016/09/14 04:30:00 428.615500 
    2016/09/14 04:45:00 428.613750 
    2016/09/14 05:00:00 428.612000 
    2016/09/14 05:15:00 428.613750 
    2016/09/14 05:30:00 428.612000 
    2016/09/14 05:45:00 428.608250 
    2016/09/14 06:00:00 428.610000 
    2016/09/14 06:15:00 428.606500 
    2016/09/14 06:30:00 428.608250 
    2016/09/14 06:45:00 428.612500 
    2016/09/14 07:00:00 428.610750 
    2016/09/14 07:15:00 428.609500 
    2016/09/14 07:30:00 428.610750 
    2016/09/14 07:45:00 428.605500 
    2016/09/14 08:00:00 428.608000 
    2016/09/14 08:15:00 428.608250 
    2016/09/14 08:30:00 428.603000 
    2016/09/14 08:45:00 428.600000 
    2016/09/14 09:00:00 428.596500 
    2016/09/14 09:15:00 428.600000 
    2016/09/14 09:30:00 428.599000 
    2016/09/14 09:45:00 428.597750 
    2016/09/14 10:00:00 428.594750 
    2016/09/14 10:15:00 428.593750 
    2016/09/14 10:30:00 428.593000 
    2016/09/14 10:45:00 428.592250 
    2016/09/14 11:00:00 428.592500 
    2016/09/14 11:15:00 428.592500 
    2016/09/14 11:30:00 428.589500 
    2016/09/14 11:45:00 428.593000 
    2016/09/14 12:00:00 428.588750 
    2016/09/14 12:15:00 428.592750 
    2016/09/14 12:30:00 428.590250 
    2016/09/14 12:45:00 428.587250 
    2016/09/14 13:00:00 428.590250 
    2016/09/14 13:15:00 428.591250 
    2016/09/14 13:30:00 428.590500 
    2016/09/14 13:45:00 428.588500 
    2016/09/14 14:00:00 428.589500 
    2016/09/14 14:15:00 428.584500 
    2016/09/14 14:30:00 428.585750 
    2016/09/14 14:45:00 428.586250 
    2016/09/14 15:00:00 428.588500 
    2016/09/14 15:15:00 428.586000 
    2016/09/14 15:30:00 428.587000 
    2016/09/14 15:45:00 428.587500 
    2016/09/14 16:00:00 428.591000 
    2016/09/14 16:15:00 428.589000 
    2016/09/14 16:30:00 428.590750 
    2016/09/14 16:45:00 428.589000 
    2016/09/14 17:00:00 428.588750 
    2016/09/14 17:15:00 428.592500 
    2016/09/14 17:30:00 428.592250 
    2016/09/14 17:45:00 428.594000 
    2016/09/14 18:00:00 428.594000 
    2016/09/14 18:15:00 428.594250 
    2016/09/14 18:30:00 428.595500 
    2016/09/14 18:45:00 428.595500 
    2016/09/14 19:00:00 428.595500 
    2016/09/14 19:15:00 428.593500 
    2016/09/14 19:30:00 428.591750 
    2016/09/14 19:45:00 428.595250 
    2016/09/14 20:00:00 428.596250 
    2016/09/14 20:15:00 428.594500 
    2016/09/14 20:30:00 428.595250 
    2016/09/14 20:45:00 428.595000 
    2016/09/14 21:00:00 428.597000 
    2016/09/14 21:15:00 428.593500 
    2016/09/14 21:30:00 428.596000 
    2016/09/14 21:45:00 428.592500 
    2016/09/14 22:00:00 428.594250 
    2016/09/14 22:15:00 428.592750 
    2016/09/14 22:30:00 428.596500 
    2016/09/14 22:45:00 428.593500 
    2016/09/14 23:00:00 428.591750 
    2016/09/14 23:15:00 428.591750 
    2016/09/14 23:30:00 428.593500 
    2016/09/14 23:45:00 428.590000 
    2016/09/15 00:00:00 428.590000 
    2016/09/15 00:15:00 428.591000 
    2016/09/15 00:30:00 428.591000 
    2016/09/15 00:45:00 428.589250 
    2016/09/15 01:00:00 428.589250 
    2016/09/15 01:15:00 428.586500 
    2016/09/15 01:30:00 428.586500 
    2016/09/15 01:45:00 428.586500 
    2016/09/15 02:00:00 428.586500 
    2016/09/15 02:15:00 428.586250 
    2016/09/15 02:30:00 428.588000 
    2016/09/15 02:45:00 428.583750 
    2016/09/15 03:00:00 428.583500 
    2016/09/15 03:15:00 428.583500 
    2016/09/15 03:30:00 428.581500 
    2016/09/15 03:45:00 428.579750 
    2016/09/15 04:00:00 428.578500 
    2016/09/15 04:15:00 428.581000 
    2016/09/15 04:30:00 428.580250 
    2016/09/15 04:45:00 428.576500 
    2016/09/15 05:00:00 428.574750 
    2016/09/15 05:15:00 428.577500 
    2016/09/15 05:30:00 428.579500 
    2016/09/15 05:45:00 428.575750 
    2016/09/15 06:00:00 428.575500 
    2016/09/15 06:15:00 428.575500 
    2016/09/15 06:30:00 428.571000 
    2016/09/15 06:45:00 428.574500 
    2016/09/15 07:00:00 428.575500 
    2016/09/15 07:15:00 428.575500 
    2016/09/15 07:30:00 428.573500 
    2016/09/15 07:45:00 428.574500 
    2016/09/15 08:00:00 428.575000 
    2016/09/15 08:15:00 428.570750 
    2016/09/15 08:30:00 428.569500 
    2016/09/15 08:45:00 428.566250 
    2016/09/15 09:00:00 428.566000 
    2016/09/15 09:15:00 428.562500 
    2016/09/15 09:30:00 428.560750 
    2016/09/15 09:45:00 428.559000 
    2016/09/15 10:00:00 428.556000 
    2016/09/15 10:15:00 428.557750 
    2016/09/15 10:30:00 428.555500 
    2016/09/15 10:45:00 428.558750 
    2016/09/15 11:00:00 428.555000 
    2016/09/15 11:15:00 428.557000 
    2016/09/15 11:30:00 428.555250 
    2016/09/15 11:45:00 428.555000 
    2016/09/15 12:00:00 428.556750 
    2016/09/15 12:15:00 428.557250 
    2016/09/15 12:30:00 428.555500 
    2016/09/15 12:45:00 428.558000 
    2016/09/15 13:00:00 428.554250 
    2016/09/15 13:15:00 428.554000 
    2016/09/15 13:30:00 428.555750 
    2016/09/15 13:45:00 428.557250 
    2016/09/15 14:00:00 428.552500 
    2016/09/15 14:15:00 428.552500 
    2016/09/15 14:30:00 428.555000 
    2016/09/15 14:45:00 428.554750 
    2016/09/15 15:00:00 428.554000 
    2016/09/15 15:15:00 428.559250 
    2016/09/15 15:30:00 428.562000 
    2016/09/15 15:45:00 428.560000 
    2016/09/15 16:00:00 428.562500 
    2016/09/15 16:15:00 428.558750 
    2016/09/15 16:30:00 428.562000 
    2016/09/15 16:45:00 428.563750 
    2016/09/15 17:00:00 428.563500 
    2016/09/15 17:15:00 428.565500 
    2016/09/15 17:30:00 428.567000 
    2016/09/15 17:45:00 428.563250 
    2016/09/15 18:00:00 428.563500 
    2016/09/15 18:15:00 428.563250 
    2016/09/15 18:30:00 428.563500 
    2016/09/15 18:45:00 428.566000 
    2016/09/15 19:00:00 428.567750 
    2016/09/15 19:15:00 428.566250 
    2016/09/15 19:30:00 428.566000 
    2016/09/15 19:45:00 428.566000 
    2016/09/15 20:00:00 428.568500 
    2016/09/15 20:15:00 428.568250 
    2016/09/15 20:30:00 428.568500 
    2016/09/15 20:45:00 428.573000 
    2016/09/15 21:00:00 428.573000 
    2016/09/15 21:15:00 428.573000 
    2016/09/15 21:30:00 428.573250 
    2016/09/15 21:45:00 428.573250 
    2016/09/15 22:00:00 428.575000 
    2016/09/15 22:15:00 428.573000 
    2016/09/15 22:30:00 428.574500 
    2016/09/15 22:45:00 428.573000 
    2016/09/15 23:00:00 428.569500 
    2016/09/15 23:15:00 428.572000 
    2016/09/15 23:30:00 428.571750 
    2016/09/15 23:45:00 428.571750 
    2016/09/16 00:00:00 428.569000 
    2016/09/16 00:15:00 428.568750 
    2016/09/16 00:30:00 428.572000 
    2016/09/16 00:45:00 428.570250 
    2016/09/16 01:00:00 428.571750 
    2016/09/16 01:15:00 428.572000 
    2016/09/16 01:30:00 428.570250 
    2016/09/16 01:45:00 428.568750 
    2016/09/16 02:00:00 428.567250 
    2016/09/16 02:15:00 428.568500 
    2016/09/16 02:30:00 428.566750 
    2016/09/16 02:45:00 428.565000 
    2016/09/16 03:00:00 428.567250 
    2016/09/16 03:15:00 428.567250 
    2016/09/16 03:30:00 428.562000 
    2016/09/16 03:45:00 428.562000 
    2016/09/16 04:00:00 428.563250 
    2016/09/16 04:15:00 428.563500 
    2016/09/16 04:30:00 428.559750 
    2016/09/16 04:45:00 428.559500 
    2016/09/16 05:00:00 428.559500 
    2016/09/16 05:15:00 428.563250 
    2016/09/16 05:30:00 428.559750 
    2016/09/16 05:45:00 428.558000 
    2016/09/16 06:00:00 428.559750 
    2016/09/16 06:15:00 428.557750 
    2016/09/16 06:30:00 428.561500 
    2016/09/16 06:45:00 428.559750 
    2016/09/16 07:00:00 428.558000 
    2016/09/16 07:15:00 428.559500 
    2016/09/16 07:30:00 428.557750 
    2016/09/16 07:45:00 428.557750 
    2016/09/16 08:00:00 428.557750 
    2016/09/16 08:15:00 428.556000 
    2016/09/16 08:30:00 428.557750 
    2016/09/16 08:45:00 428.559250 
    2016/09/16 09:00:00 428.559250 
    2016/09/16 09:15:00 428.558250 
    2016/09/16 09:30:00 428.556250 
    2016/09/16 09:45:00 428.553250 
    2016/09/16 10:00:00 428.556750 
    2016/09/16 10:15:00 428.555000 
    2016/09/16 10:30:00 428.553250 
    2016/09/16 10:45:00 428.553500 
    2016/09/16 11:00:00 428.554750 
    2016/09/16 11:15:00 428.553250 
    2016/09/16 11:30:00 428.554250 
    2016/09/16 11:45:00 428.554000 
    2016/09/16 12:00:00 428.554250 
    2016/09/16 12:15:00 428.554250 
    2016/09/16 12:30:00 428.552250 
    2016/09/16 12:45:00 428.555000 
    2016/09/16 13:00:00 428.553000 
    2016/09/16 13:15:00 428.554750 
    2016/09/16 13:30:00 428.552750 
    2016/09/16 13:45:00 428.552000 
    2016/09/16 14:00:00 428.552250 
    2016/09/16 14:15:00 428.552250 
    2016/09/16 14:30:00 428.552000 
    2016/09/16 14:45:00 428.546750 
    2016/09/16 15:00:00 428.547000 
    2016/09/16 15:15:00 428.545250 
    2016/09/16 15:30:00 428.548500 
    2016/09/16 15:45:00 428.549000 
    2016/09/16 16:00:00 428.550000 
    2016/09/16 16:15:00 428.551500 
    2016/09/16 16:30:00 428.549500 
    2016/09/16 16:45:00 428.551000 
    2016/09/16 17:00:00 428.549500 
    2016/09/16 17:15:00 428.549750 
    2016/09/16 17:30:00 428.551250 
    2016/09/16 17:45:00 428.549500 
    2016/09/16 18:00:00 428.553000 
    2016/09/16 18:15:00 428.554750 
    2016/09/16 18:30:00 428.551000 
    2016/09/16 18:45:00 428.551000 
    2016/09/16 19:00:00 428.554750 
    2016/09/16 19:15:00 428.556750 
    2016/09/16 19:30:00 428.555250 
    2016/09/16 19:45:00 428.555500 
    2016/09/16 20:00:00 428.557000 
    2016/09/16 20:15:00 428.559250 
    2016/09/16 20:30:00 428.557250 
    2016/09/16 20:45:00 428.560750 
    2016/09/16 21:00:00 428.557250 
    2016/09/16 21:15:00 428.557000 
    2016/09/16 21:30:00 428.558750 
    2016/09/16 21:45:00 428.560750 
    2016/09/16 22:00:00 428.559000 
    2016/09/16 22:15:00 428.558750 
    2016/09/16 22:30:00 428.558750 
    2016/09/16 22:45:00 428.560500 
    2016/09/16 23:00:00 428.560500 
    2016/09/16 23:15:00 428.558750 
    2016/09/16 23:30:00 428.560250 
    2016/09/16 23:45:00 428.560500 
    2016/09/17 00:00:00 428.560750 
    2016/09/17 00:15:00 428.562250 
    2016/09/17 00:30:00 428.564250 
    2016/09/17 00:45:00 428.566750 
    2016/09/17 01:00:00 428.565000 
    2016/09/17 01:15:00 428.568500 
    2016/09/17 01:30:00 428.567750 
    2016/09/17 01:45:00 428.568000 
    2016/09/17 02:00:00 428.566000 
    2016/09/17 02:15:00 428.568250 
    2016/09/17 02:30:00 428.567750 
    2016/09/17 02:45:00 428.567250 
    2016/09/17 03:00:00 428.565500 
    2016/09/17 03:15:00 428.568000 
    2016/09/17 03:30:00 428.567500 
    2016/09/17 03:45:00 428.567750 
    2016/09/17 04:00:00 428.566750 
    2016/09/17 04:15:00 428.565750 
    2016/09/17 04:30:00 428.571000 
    2016/09/17 04:45:00 428.569000 
    2016/09/17 05:00:00 428.567250 
    2016/09/17 05:15:00 428.569000 
    2016/09/17 05:30:00 428.569000 
    2016/09/17 05:45:00 428.570750 
    2016/09/17 06:00:00 428.571000 
    2016/09/17 06:15:00 428.571250 
    2016/09/17 06:30:00 428.569250 
    2016/09/17 06:45:00 428.571000 
    2016/09/17 07:00:00 428.569250 
    2016/09/17 07:15:00 428.569250 
    2016/09/17 07:30:00 428.571500 
    2016/09/17 07:45:00 428.567750 
    2016/09/17 08:00:00 428.569500 
    2016/09/17 08:15:00 428.569750 
    2016/09/17 08:30:00 428.567750 
    2016/09/17 08:45:00 428.568000 
    2016/09/17 09:00:00 428.569750 
    2016/09/17 09:15:00 428.567750 
    2016/09/17 09:30:00 428.566000 
    2016/09/17 09:45:00 428.564250 
    2016/09/17 10:00:00 428.562500 
    2016/09/17 10:15:00 428.562250 
    2016/09/17 10:30:00 428.560500 
    2016/09/17 10:45:00 428.559000 
    2016/09/17 11:00:00 428.562500 
    2016/09/17 11:15:00 428.562750 
    2016/09/17 11:30:00 428.561000 
    2016/09/17 11:45:00 428.559250 
    2016/09/17 12:00:00 428.557500 
    2016/09/17 12:15:00 428.554250 
    2016/09/17 12:30:00 428.554000 
    2016/09/17 12:45:00 428.556000 
    2016/09/17 13:00:00 428.555000 
    2016/09/17 13:15:00 428.558250 
    2016/09/17 13:30:00 428.552250 
    2016/09/17 13:45:00 428.554000 
    2016/09/17 14:00:00 428.553500 
    2016/09/17 14:15:00 428.551750 
    2016/09/17 14:30:00 428.552250 
    2016/09/17 14:45:00 428.554750 
    2016/09/17 15:00:00 428.550750 
    2016/09/17 15:15:00 428.551750 
    2016/09/17 15:30:00 428.552750 
    2016/09/17 15:45:00 428.550250 
    2016/09/17 16:00:00 428.554750 
    2016/09/17 16:15:00 428.550750 
    2016/09/17 16:30:00 428.550750 
    2016/09/17 16:45:00 428.551250 
    2016/09/17 17:00:00 428.550500 
    2016/09/17 17:15:00 428.554250 
    2016/09/17 17:30:00 428.551250 
    2016/09/17 17:45:00 428.554250 
    2016/09/17 18:00:00 428.554250 
    2016/09/17 18:15:00 428.554500 
    2016/09/17 18:30:00 428.554500 
    2016/09/17 18:45:00 428.556250 
    2016/09/17 19:00:00 428.557250 
    2016/09/17 19:15:00 428.558250 
    2016/09/17 19:30:00 428.558250 
    2016/09/17 19:45:00 428.556250 
    2016/09/17 20:00:00 428.558000 
    2016/09/17 20:15:00 428.558500 
    2016/09/17 20:30:00 428.556500 
    2016/09/17 20:45:00 428.558750 
    2016/09/17 21:00:00 428.558500 
    2016/09/17 21:15:00 428.556500 
